lowlevel.average_loudness,lowlevel.barkbands_crest.mean,lowlevel.barkbands_crest.stdev,lowlevel.barkbands_flatness_db.mean,lowlevel.barkbands_flatness_db.stdev,lowlevel.barkbands_kurtosis.mean,lowlevel.barkbands_kurtosis.stdev,lowlevel.barkbands_skewness.mean,lowlevel.barkbands_skewness.stdev,lowlevel.barkbands_spread.mean,lowlevel.barkbands_spread.stdev,lowlevel.dissonance.mean,lowlevel.dissonance.stdev,lowlevel.dynamic_complexity,lowlevel.erbbands_crest.mean,lowlevel.erbbands_crest.stdev,lowlevel.erbbands_flatness_db.mean,lowlevel.erbbands_flatness_db.stdev,lowlevel.erbbands_kurtosis.mean,lowlevel.erbbands_kurtosis.stdev,lowlevel.erbbands_skewness.mean,lowlevel.erbbands_skewness.stdev,lowlevel.erbbands_spread.mean,lowlevel.erbbands_spread.stdev,lowlevel.hfc.mean,lowlevel.hfc.stdev,lowlevel.loudness_ebu128.integrated,lowlevel.loudness_ebu128.loudness_range,lowlevel.loudness_ebu128.momentary.mean,lowlevel.loudness_ebu128.momentary.stdev,lowlevel.loudness_ebu128.short_term.mean,lowlevel.loudness_ebu128.short_term.stdev,lowlevel.melbands_crest.mean,lowlevel.melbands_crest.stdev,lowlevel.melbands_flatness_db.mean,lowlevel.melbands_flatness_db.stdev,lowlevel.melbands_kurtosis.mean,lowlevel.melbands_kurtosis.stdev,lowlevel.melbands_skewness.mean,lowlevel.melbands_skewness.stdev,lowlevel.melbands_spread.mean,lowlevel.melbands_spread.stdev,lowlevel.pitch_salience.mean,lowlevel.pitch_salience.stdev,lowlevel.silence_rate_20dB.mean,lowlevel.silence_rate_20dB.stdev,lowlevel.silence_rate_30dB.mean,lowlevel.silence_rate_30dB.stdev,lowlevel.silence_rate_60dB.mean,lowlevel.silence_rate_60dB.stdev,lowlevel.spectral_centroid.mean,lowlevel.spectral_centroid.stdev,lowlevel.spectral_complexity.mean,lowlevel.spectral_complexity.stdev,lowlevel.spectral_decrease.mean,lowlevel.spectral_decrease.stdev,lowlevel.spectral_energy.mean,lowlevel.spectral_energy.stdev,lowlevel.spectral_energyband_high.mean,lowlevel.spectral_energyband_high.stdev,lowlevel.spectral_energyband_low.mean,lowlevel.spectral_energyband_low.stdev,lowlevel.spectral_energyband_middle_high.mean,lowlevel.spectral_energyband_middle_high.stdev,lowlevel.spectral_energyband_middle_low.mean,lowlevel.spectral_energyband_middle_low.stdev,lowlevel.spectral_entropy.mean,lowlevel.spectral_entropy.stdev,lowlevel.spectral_flux.mean,lowlevel.spectral_flux.stdev,lowlevel.spectral_kurtosis.mean,lowlevel.spectral_kurtosis.stdev,lowlevel.spectral_rms.mean,lowlevel.spectral_rms.stdev,lowlevel.spectral_rolloff.mean,lowlevel.spectral_rolloff.stdev,lowlevel.spectral_skewness.mean,lowlevel.spectral_skewness.stdev,lowlevel.spectral_spread.mean,lowlevel.spectral_spread.stdev,lowlevel.spectral_strongpeak.mean,lowlevel.spectral_strongpeak.stdev,lowlevel.zerocrossingrate.mean,lowlevel.zerocrossingrate.stdev,metadata.audio_properties.analysis.equal_loudness,metadata.audio_properties.analysis.length,metadata.audio_properties.analysis.sample_rate,metadata.audio_properties.analysis.start_time,metadata.audio_properties.bit_rate,metadata.audio_properties.length,metadata.audio_properties.lossless,metadata.audio_properties.number_channels,metadata.audio_properties.replay_gain,metadata.audio_properties.sample_rate,rhythm.beats_count,rhythm.beats_loudness.mean,rhythm.beats_loudness.stdev,rhythm.bpm,rhythm.bpm_histogram_first_peak_bpm,rhythm.bpm_histogram_first_peak_weight,rhythm.bpm_histogram_second_peak_bpm,rhythm.bpm_histogram_second_peak_spread,rhythm.bpm_histogram_second_peak_weight,rhythm.danceability,rhythm.onset_rate,tonal.chords_changes_rate,tonal.chords_number_rate,tonal.chords_strength.mean,tonal.chords_strength.stdev,tonal.hpcp_crest.mean,tonal.hpcp_crest.stdev,tonal.hpcp_entropy.mean,tonal.hpcp_entropy.stdev,tonal.key_edma.strength,tonal.key_krumhansl.strength,tonal.key_temperley.strength,tonal.tuning_diatonic_strength,tonal.tuning_equal_tempered_deviation,tonal.tuning_frequency,tonal.tuning_nontempered_energy_ratio,emotion
0.9846288561820984,9.366193771362305,3.271857976913452,0.14657165110111237,0.045193761587142944,4.056175708770752,7.778135299682617,1.504131555557251,1.26840078830719,18.0784969329834,8.170669555664062,0.46122297644615173,0.03154392167925835,1.990479826927185,9.775548934936523,4.972335338592529,0.16337274014949799,0.03660714253783226,1.3432540893554688,2.640798568725586,0.07998675107955933,0.5481399297714233,30.272058486938477,16.837255477905273,18.223703384399414,17.966962814331055,-14.18183708190918,0.5949726104736328,-14.233087539672852,0.6673552393913269,-14.193694114685059,0.19351142644882202,13.640786170959473,4.022274017333984,0.22837941348552704,0.05875827372074127,13.006831169128418,20.56307601928711,2.586099863052368,1.8122565746307373,19.9848690032959,11.27062702178955,0.5430237054824829,0.10246726125478745,1.0,0.0,0.9990338087081909,0.03106863610446453,0.0,0.0,1016.3511962890625,424.76177978515625,18.4096622467041,9.617317199707031,-8.379212879106035e-09,5.698133076492695e-09,0.03327798843383789,0.022448573261499405,0.0003717500949278474,0.0007476850878447294,0.015794269740581512,0.014889600686728954,0.007547202054411173,0.00772223761305213,0.011856217868626118,0.012648302130401134,7.426301956176758,0.3338414132595062,0.10354878753423691,0.05624908208847046,5.6751484870910645,2.2463009357452393,0.0054261828772723675,0.001738642225973308,961.25341796875,586.473388671875,1.8284472227096558,0.326325923204422,3895299.5,889205.6875,0.6955106258392334,1.0868251323699951,0.03934886306524277,0.015015145763754845,0.0,24.0,44100.0,0.0,2822400.0,24.0,1.0,2.0,-9.12571907043457,44100.0,63.0,0.05335180461406708,0.021870780736207962,161.49896240234375,161.0,0.49180328845977783,152.0,0.0,0.016129031777381897,2.08445143699646,3.7467148303985596,0.0714285746216774,0.019305018708109856,0.5489161610603333,0.09533088654279709,11.81152629852295,5.426228046417236,2.2253470420837402,0.6889902353286743,0.7531547546386719,0.7522072792053223,0.7527812123298645,0.6447172164916992,0.1388629525899887,440.0,0.789782702922821,Joyfulactivation
0.91713547706604,9.215869903564453,3.66430926322937,0.10166957229375839,0.02844110131263733,2.215264320373535,4.161177635192871,1.3473060131072998,0.8539174199104309,25.441068649291992,9.654608726501465,0.4692623019218445,0.02063288725912571,1.4837068319320679,7.81433629989624,3.542412519454956,0.12572723627090454,0.028353316709399223,0.19091737270355225,1.1175423860549927,0.3041834235191345,0.4455338418483734,38.31477737426758,15.704304695129395,28.60553741455078,13.716609001159668,-14.141845703125,2.7617626190185547,-14.332010269165039,1.2256978750228882,-14.249274253845215,0.8176227807998657,14.195951461791992,4.939235687255859,0.17447340488433838,0.040568869560956955,9.681422233581543,12.728001594543457,2.407562494277954,1.328168511390686,24.697134017944336,11.469847679138184,0.5252419114112854,0.1005675420165062,1.0,0.0,0.9652174115180969,0.18322744965553284,0.0,0.0,1456.6895751953125,408.1055908203125,27.721738815307617,8.457328796386719,-1.0907439396135032e-08,7.768727883217252e-09,0.04376183822751045,0.029979044571518898,0.0010658352402970195,0.001108644064515829,0.021447189152240753,0.025728411972522736,0.008782505057752132,0.005539510399103165,0.014055662788450718,0.010008653625845909,7.8105268478393555,0.21495717763900757,0.11334635317325592,0.05287502333521843,3.8824830055236816,1.506277084350586,0.006273700390011072,0.001826234394684434,1295.4462890625,926.3292236328125,1.5443798303604126,0.2728709876537323,4995121.5,1213178.5,0.724787712097168,0.8955799341201782,0.05979440361261368,0.023295700550079346,0.0,24.0,44100.0,0.0,2822400.0,24.0,1.0,2.0,-7.198131561279297,44100.0,50.0,0.0559268519282341,0.02018633857369423,125.8659896850586,126.0,0.19148939847946167,117.0,0.5,0.020408162847161293,1.2302205562591553,3.039001941680908,0.06563706696033478,0.013513513840734959,0.5640581846237183,0.08623125404119492,13.791736602783203,6.449217796325684,1.9547898769378662,0.6959746479988098,0.7334247827529907,0.7355180978775024,0.727721095085144,0.639732301235199,0.03479913994669914,439.74591064453125,0.7124564051628113,Joyfulactivation
0.9797157049179077,14.814351081848145,4.959630966186523,0.22462932765483856,0.08756141364574432,28.01723861694336,38.139869689941406,3.634690523147583,2.2179102897644043,12.920435905456543,17.833749771118164,0.42246130108833313,0.04904865846037865,2.9631881713867188,11.222354888916016,4.495230197906494,0.1473555713891983,0.0475333072245121,3.3237011432647705,4.443406105041504,1.290396809577942,1.0802773237228394,43.9725456237793,26.120548248291016,16.661846160888672,21.454023361206055,-13.637081146240234,2.3477249145507812,-13.957327842712402,1.762894868850708,-13.674285888671875,0.8563458919525146,19.829675674438477,5.538034439086914,0.32545188069343567,0.10806490480899811,53.335994720458984,68.06697082519531,4.5872039794921875,2.5156989097595215,9.70413589477539,16.740230560302734,0.4487273395061493,0.1389738768339157,1.0,0.0,0.8483091592788696,0.3587210476398468,0.0782608687877655,0.26858267188072205,679.0281982421875,676.177001953125,9.45797061920166,6.67716646194458,-1.6054700680001588e-08,1.2885434053089284e-08,0.062105342745780945,0.04933890327811241,0.0007863208302296698,0.0022259328979998827,0.042209405452013016,0.042508989572525024,0.001512218383140862,0.002852803096175194,0.0178427342325449,0.01901490055024624,7.025745868682861,0.7483957409858704,0.09084290266036987,0.08058424293994904,6.542153835296631,11.110549926757812,0.00707651674747467,0.0032424787059426308,778.25341796875,1726.5244140625,2.0838112831115723,1.0632102489471436,6405907.0,2030679.125,0.6596721410751343,0.6271266937255859,0.03901815414428711,0.042831435799598694,0.0,24.0,44100.0,0.0,2822400.0,24.0,1.0,2.0,-8.706193923950195,44100.0,44.0,0.08125538378953934,0.04142150282859802,110.08621978759766,110.0,0.25,120.0,0.3333333730697632,0.04651162773370743,1.4933531284332275,3.5385639667510986,0.10617760568857193,0.017374517396092415,0.44560205936431885,0.09622985869646072,18.121978759765625,8.544855117797852,1.4721354246139526,0.7909355759620667,0.5952174663543701,0.596496045589447,0.5974907279014587,0.4798380434513092,0.07458163052797318,439.74591064453125,0.6887421607971191,Nostalgia
0.8887721300125122,13.000507354736328,4.211658000946045,0.28273335099220276,0.07410354912281036,12.859330177307129,17.97822380065918,1.671389102935791,1.6102980375289917,6.656550884246826,10.141610145568848,0.38208985328674316,0.06663757562637329,3.8585667610168457,13.759140968322754,5.261318683624268,0.24717415869235992,0.06294980645179749,8.627680778503418,11.908177375793457,1.6220729351043701,1.3584660291671753,19.773712158203125,26.181427001953125,9.585689544677734,13.581856727600098,-13.10009765625,4.342105865478516,-14.05370044708252,2.8405778408050537,-13.237733840942383,1.5160385370254517,15.737613677978516,5.130051612854004,0.3987898826599121,0.09046926349401474,18.81977653503418,33.46142578125,2.132388114929199,2.105585813522339,6.682689666748047,7.620290756225586,0.5323336124420166,0.1223439946770668,1.0,0.0,0.9980676174163818,0.043916139751672745,0.03188405930995941,0.17569144070148468,460.2217712402344,317.1865234375,7.02222204208374,2.8651657104492188,-5.761849219965143e-09,4.7746686604455135e-09,0.022615984082221985,0.018900951370596886,9.791654883883893e-05,0.00048819795483723283,0.007436633575707674,0.009797533042728901,0.002104660263285041,0.006211670581251383,0.013621280901134014,0.015270435251295567,5.9970927238464355,0.7586952447891235,0.058868780732154846,0.03585970774292946,26.394899368286133,23.13218116760254,0.004336748272180557,0.0018047099001705647,567.853515625,945.5011596679688,3.968195676803589,1.7248337268829346,3292732.5,2397345.75,1.100528359413147,1.507875919342041,0.023058198392391205,0.02483157254755497,0.0,24.0,44100.0,0.0,2822400.0,24.0,1.0,2.0,-12.118349075317383,44100.0,61.0,0.031611137092113495,0.021123506128787994,153.75205993652344,152.0,0.10000002384185791,157.0,0.17857146263122559,0.38333332538604736,0.9612246751785278,3.9132354259490967,0.08687258511781693,0.019305018708109856,0.5423024892807007,0.09993992000818253,15.732553482055664,7.984658718109131,1.7777427434921265,0.7572677731513977,0.7961246967315674,0.809681236743927,0.8233621120452881,0.750095784664154,0.09492520242929459,436.960693359375,0.808361828327179,Nostalgia
0.9666723608970642,11.821041107177734,4.282729625701904,0.20191550254821777,0.07072227448225021,12.231054306030273,16.26850128173828,2.4054532051086426,1.702979564666748,11.61729621887207,12.923357009887695,0.4420620799064636,0.03734888881444931,2.2898190021514893,9.497964859008789,3.606062889099121,0.17135590314865112,0.0612470880150795,1.706289529800415,2.3297088146209717,0.703533947467804,0.8004543781280518,31.810976028442383,20.373645782470703,15.507119178771973,21.627901077270508,-14.188100814819336,1.8614387512207031,-18.18010902404785,32.04840850830078,-14.248176574707031,0.7886700630187988,15.365811347961426,5.9581427574157715,0.3000853657722473,0.09532567113637924,23.605152130126953,35.415435791015625,3.156341552734375,2.024728775024414,13.634641647338867,25.003992080688477,0.537652313709259,0.13612504303455353,1.0,0.0,0.8734299540519714,0.33249151706695557,0.030917873606085777,0.1730942726135254,926.0100708007812,1723.41796875,11.856039047241211,5.536487579345703,-1.2906501645204571e-08,1.2517194392103193e-08,0.05011860653758049,0.04790541157126427,0.0005339784547686577,0.0024483290035277605,0.033574167639017105,0.04133659228682518,0.0026754974387586117,0.0037652687169611454,0.016672244295477867,0.016828352585434914,7.090627670288086,0.7286392450332642,0.1041472852230072,0.0793955847620964,11.123345375061035,16.3614444732666,0.006205750163644552,0.0032225523609668016,1233.885498046875,3263.899658203125,2.3738088607788086,1.1795849800109863,5424739.0,6185420.5,0.6133044958114624,0.641575038433075,0.045724354684352875,0.08335202187299728,0.0,24.0,44100.0,0.0,2822400.0,24.0,1.0,2.0,-8.260358810424805,44100.0,47.0,0.11072010546922684,0.054987162351608276,119.94375610351562,120.0,0.3809524178504944,108.0,0.6666666269302368,0.021739130839705467,1.5104289054870605,4.412797451019287,0.057915057986974716,0.019305018708109856,0.45820966362953186,0.06589922308921814,13.024359703063965,4.966293811798096,1.8301796913146973,0.616522490978241,0.7171196341514587,0.7199458479881287,0.7074505686759949,0.44544366002082825,0.21190401911735535,434.193115234375,0.9779075384140015,Peacefulness
0.9826602935791016,12.439739227294922,3.742204189300537,0.23911572992801666,0.06280519813299179,26.05691909790039,19.644893646240234,3.500882148742676,1.638162612915039,8.481499671936035,15.634016036987305,0.44775035977363586,0.032655589282512665,1.4066359996795654,10.662200927734375,3.8796226978302,0.1576288640499115,0.036825161427259445,4.855432033538818,5.592461109161377,1.7230005264282227,1.181376338005066,36.51627731323242,23.913150787353516,14.516556739807129,11.90045166015625,-13.950058937072754,0.9374408721923828,-14.036270141601562,0.8622584342956543,-13.997272491455078,0.28303757309913635,16.10021209716797,4.433988094329834,0.34360432624816895,0.07843568921089172,44.66304016113281,40.51710510253906,4.09731388092041,2.1105566024780273,8.091691017150879,22.124774932861328,0.5021076202392578,0.12062058597803116,1.0,0.0,0.9826086759567261,0.1307239830493927,0.004830917809158564,0.0693369135260582,557.7191162109375,878.675537109375,9.408695220947266,4.361683368682861,-1.5055803714858484e-08,6.131143592824628e-09,0.05814068019390106,0.023220736533403397,0.000492542574647814,0.001466952497139573,0.03643111512064934,0.01819234900176525,0.0009764113929122686,0.0012609036639332771,0.023026779294013977,0.017829477787017822,6.808128356933594,0.6579097509384155,0.0774959996342659,0.05034598335623741,7.089211940765381,4.066797733306885,0.007345248479396105,0.0016643233830109239,674.37451171875,2034.0638427734375,2.192542791366577,0.7163472175598145,5204484.5,2980646.0,0.6617437601089478,0.4181419909000397,0.030330993235111237,0.05602668225765228,0.0,24.0,44100.0,0.0,2822400.0,24.0,1.0,2.0,-7.208169937133789,44100.0,62.0,0.06506110727787018,0.01761757768690586,156.1557159423828,157.0,0.31481486558914185,152.0,0.19999998807907104,0.06557376682758331,1.4637154340744019,3.288783073425293,0.04247104376554489,0.009652509354054928,0.5274232625961304,0.09315399080514908,16.822521209716797,8.52708625793457,1.6157102584838867,0.7647726535797119,0.7153536677360535,0.7187414169311523,0.7223637104034424,0.6008931994438171,0.017751721665263176,439.2381896972656,0.6624988913536072,Peacefulness
0.9735183715820312,8.922507286071777,4.3527512550354,0.08521899580955505,0.032549574971199036,1.1031501293182373,3.96956467628479,0.8005504012107849,0.9388408064842224,29.82603645324707,13.550002098083496,0.474216103553772,0.02440093457698822,1.878036618232727,9.955692291259766,5.174106597900391,0.13378916680812836,0.03807012364268303,0.5615270137786865,2.8668413162231445,0.04818318039178848,0.7303985953330994,36.94921112060547,17.57689666748047,31.491182327270508,25.65888023376465,-11.816784858703613,1.166550636291504,-11.99995231628418,1.3439984321594238,-11.673460006713867,0.45360642671585083,11.190423011779785,5.3268585205078125,0.14095452427864075,0.04533393681049347,6.137877464294434,11.704811096191406,1.7634166479110718,1.402941107749939,36.82234191894531,20.013090133666992,0.5884537100791931,0.13097365200519562,1.0,0.0,1.0,0.0,0.017391303554177284,0.130723774433136,1862.121826171875,1017.796630859375,24.75072479248047,8.754393577575684,-6.501053917418176e-09,4.863937697052734e-09,0.02739287167787552,0.019304713234305382,0.0012655536411330104,0.0021878229454159737,0.006995444651693106,0.014841420575976372,0.010239172726869583,0.009652195498347282,0.009613687172532082,0.007450801320374012,7.841807842254639,0.35012978315353394,0.10402649641036987,0.05347548425197601,4.050438404083252,1.7344223260879517,0.004883965477347374,0.0016945799579843879,2465.003662109375,2359.69091796875,1.524932861328125,0.3376789093017578,5531782.0,3799855.25,1.7266108989715576,1.8769208192825317,0.09209078550338745,0.056187134236097336,0.0,24.0,44100.0,0.0,2822400.0,24.0,1.0,2.0,-11.240625381469727,44100.0,41.0,0.04287000000476837,0.016831519082188606,105.3235855102539,105.0,0.30000001192092896,0.0,0.0,0.0,1.5984476804733276,3.663454532623291,0.04440154507756233,0.009652509354054928,0.6160532832145691,0.11292025446891785,10.785733222961426,5.257595062255859,2.376682758331299,0.7223915457725525,0.5977219939231873,0.6062208414077759,0.5995937585830688,0.5273457169532776,0.2578252851963043,434.193115234375,0.9284651279449463,Power
0.9845930337905884,8.455216407775879,3.283198833465576,0.08888867497444153,0.03225667402148247,0.4877287745475769,4.607619762420654,0.8216258883476257,1.0060688257217407,40.086181640625,12.008973121643066,0.48591747879981995,0.01204848475754261,1.303228497505188,7.561954975128174,3.33026385307312,0.1301637589931488,0.03174610063433647,0.8718758225440979,1.9368089437484741,-0.6958281993865967,0.6465559601783752,35.87739944458008,14.895257949829102,30.527923583984375,14.818931579589844,-13.766130447387695,0.7868995666503906,-15.144851684570312,18.644062042236328,-13.752521514892578,0.2934603989124298,13.74400806427002,4.346100807189941,0.15238097310066223,0.048607416450977325,8.007381439208984,15.106342315673828,2.338305711746216,1.5080451965332031,43.68212127685547,22.489601135253906,0.5491124391555786,0.09927152097225189,1.0,0.0,1.0,0.0,0.019323671236634254,0.13766151666641235,2453.347900390625,1250.83642578125,32.341064453125,10.1359224319458,-6.875423341767828e-09,4.039014456225232e-09,0.02871842309832573,0.015839187428355217,0.001361311413347721,0.0009871626971289515,0.013344570063054562,0.013920913450419903,0.00888531282544136,0.0055005853064358234,0.005985102150589228,0.004298885818570852,7.921749591827393,0.3213461935520172,0.09735873341560364,0.042323481291532516,4.2761359214782715,1.7938899993896484,0.0051078773103654385,0.0013883584178984165,2708.088623046875,2428.780517578125,1.2643249034881592,0.2966378331184387,4795213.5,5007611.0,0.6471315026283264,1.1731176376342773,0.08997348695993423,0.060974542051553726,0.0,24.0,44100.0,0.0,2822400.0,24.0,1.0,2.0,-9.04503059387207,44100.0,47.0,0.032972417771816254,0.011398200877010822,119.93817138671875,120.0,0.5,115.0,0.0,0.1304347813129425,1.5625158548355103,3.3304131031036377,0.12162162363529205,0.023166023194789886,0.48311078548431396,0.10490728169679642,10.307637214660645,4.204273700714111,2.3985438346862793,0.7434374094009399,0.5188289284706116,0.5289528965950012,0.536093533039093,0.497951477766037,0.12785805761814117,441.7826843261719,0.7999720573425293,Power
0.8987958431243896,13.422459602355957,4.471738815307617,0.3045055866241455,0.09075821191072464,11.483708381652832,14.89590072631836,1.9767512083053589,1.5130223035812378,7.182150840759277,10.243520736694336,0.34701409935951233,0.07904007285833359,6.354666233062744,14.36767578125,5.784986972808838,0.29698461294174194,0.08453696966171265,4.5553879737854,8.178715705871582,1.0947086811065674,1.1073797941207886,17.78301429748535,16.936918258666992,9.197102546691895,11.913899421691895,-23.475072860717773,5.040182113647461,-26.29488182067871,5.625576019287109,-24.22281837463379,1.9588828086853027,16.76767349243164,5.362149715423584,0.37455451488494873,0.11585966497659683,11.16592788696289,15.117232322692871,1.938352108001709,1.407111644744873,11.041351318359375,23.799585342407227,0.5415776968002319,0.13696008920669556,1.0,0.0,1.0,0.0,0.3004830777645111,0.4584667980670929,594.8355712890625,523.5751342773438,6.594202995300293,4.505448818206787,-4.1574823583800935e-09,4.452755053563351e-09,0.01652548275887966,0.017801674082875252,8.331006392836571e-05,0.00030819966923445463,0.00028470606775954366,0.0007498539634980261,0.0021145122591406107,0.0040910919196903706,0.014313343912363052,0.014814157970249653,5.981276035308838,0.9383377432823181,0.04491462931036949,0.04166219010949135,42.92680358886719,56.43373489379883,0.003365099895745516,0.0021905505564063787,919.812744140625,1513.73828125,4.580833435058594,3.0167083740234375,3016836.0,2164067.75,0.9618827700614929,0.9039855599403381,0.034143831580877304,0.04514981433749199,0.0,24.0,44100.0,0.0,2822400.0,24.0,1.0,2.0,-2.1985301971435547,44100.0,49.0,0.023724565282464027,0.022466344758868217,114.09600067138672,115.0,0.5,129.0,0.5384615659713745,0.125,1.0093380212783813,3.2055225372314453,0.055984556674957275,0.0154440151527524,0.5591785311698914,0.09196016937494278,18.712987899780273,7.646974086761475,1.3410412073135376,0.6530060768127441,0.6418874859809875,0.652666449546814,0.6684719324111938,0.6365312933921814,0.3657277524471283,448.20855712890625,0.983608603477478,Sadness
0.206773579120636,11.424812316894531,4.354251384735107,0.28227752447128296,0.0449485182762146,4.207065582275391,11.969164848327637,1.1297008991241455,1.0914157629013062,7.530181407928467,10.569673538208008,0.3983331620693207,0.05613585561513901,8.920654296875,10.11457633972168,3.604783535003662,0.2914143204689026,0.05709248036146164,0.7998660206794739,3.421135187149048,0.39381733536720276,0.7595970630645752,13.229392051696777,7.881667137145996,4.495542526245117,9.049652099609375,-23.90617561340332,10.525215148925781,-30.076282501220703,10.49612808227539,-26.79206657409668,3.696537971496582,13.709989547729492,5.960123538970947,0.4093337655067444,0.07038568705320358,5.314793586730957,16.730802536010742,1.5369701385498047,1.0771183967590332,9.717348098754883,11.936941146850586,0.6024585962295532,0.13323546946048737,1.0,0.0,0.9951691031455994,0.06933671981096268,0.5565217137336731,0.49679550528526306,550.9131469726562,739.7647094726562,7.514009475708008,4.225131034851074,-2.730476511558777e-09,5.103538036621558e-09,0.0107131851837039,0.020039059221744537,2.360773942200467e-05,0.0002142268349416554,0.000906609755475074,0.0016488212859258056,0.0008012839825823903,0.0021087920758873224,0.009275452233850956,0.018238039687275887,5.937158107757568,0.6253570318222046,0.026577254757285118,0.03124391846358776,75.58699035644531,44.32521438598633,0.002404038794338703,0.0021615917794406414,618.4498901367188,540.9737548828125,6.721299648284912,2.1142382621765137,1803282.375,2142081.5,0.5184410810470581,0.7422030568122864,0.023089805617928505,0.015749964863061905,0.0,24.0,44100.0,0.0,2822400.0,24.0,1.0,2.0,-3.1656055450439453,44100.0,49.0,0.013745502568781376,0.022915327921509743,144.4661407470703,144.0,0.22222226858139038,120.0,0.3333333134651184,0.125,1.0016206502914429,0.8326032757759094,0.028957528993487358,0.013513513840734959,0.5145776867866516,0.0793103352189064,15.966634750366211,8.503655433654785,1.6623387336730957,0.795944333076477,0.7440967559814453,0.7469459176063538,0.7564917206764221,0.5150099396705627,0.05571093410253525,437.9714660644531,0.6264764070510864,Sadness
