Emotion	Music1	start1	end1	link1	trackID1	Music2	start2	end2	link2	trackID2
Wonder	A Próxima Viagem	 00:40	 01:04	-	48enDHi3k8mh24S2BI8SES	Cinema Paradiso (Main Theme)	 01:20	 01:44	-	0FFOaRW0WTJgd12cKEKuaC
Transcendence	5th Movement	 00:00	 00:24	-	1PyI8yYqS0cEzueJAlvVIL	Piano Concerto No. 1 in B-Flat Minor	 00:38	 01:02	-	62dD6AMgEvZq5OCHAZ7d9a
Tenderness	Guarda-me Esta Noite	 01:04	 01:28	-	0PfSBfYfrnqknxSwrSS1iC	Love Of My Life	 00:21	 00:45	-	4YJUTdZ0Pgl0ZeNyHYXeLd
Nostalgia	Eram os Teus Olhos	 00:40	 01:04	-	1hcc5qmRUBSoBkanwuQBuo	Piano Concerto No. 23 in A Major	 01:56	 02:20	-	1Z9EAxlybPS8FA9JJk7Q6O
Peacefulness	The Seal Lullaby	 00:08	 00:32	-	1ZqzUiCQICQmjtpbFZYwnt	Love Theme	 00:10	 00:34	-	0bOTwiXGuc6PEZ9YRMzDuZ
Power	The Upsetters	 02:15	 02:39	-	5tyydTVYAegGZ5BIqM9DEo	No One Knows	 01:08	 01:32	-	6y20BV5L33R8YXM0YuI38N
Joyful activation	Don't Stop Me Now	 02:29	 02:53	-	5T8EDUDqKcs6OSOwEsfqG7	Da Coconut Nut	 02:17	 02:41	-	1XHeQupI4MWPA7UrU6EKEu
Tension	Time	 02:32	 02:56	-	6ZFbXIJkuI1dVNWvzJzown	Romans Beat	 00:00	 00:24	-	4uS7ipqw4uwv08NAN63NaE
Sadness	True Love Waits	 01:00	 01:24	-	07XaOyTS5hyaWiUK1Bc3bR	Minha mãe	 00:42	 01:06	-	5f8kdCNqi2nEuYt4vLcmyn
