Emotion	Music1	start1	end1	link1	trackID1	Music2	start2	end2	link2	trackID2
Wonder	danza kuduro	 00:00	 00:24	https://open.spotify.com/track/4sCSUQnWQ6HJsOMjfPicdn?si=c747a9863fd9431c	4sCSUQnWQ6HJsOMjfPicdn	I lose myself	 02:30	 02:54	https://open.spotify.com/track/64VzxgaIpjB52YUtsF9St7?si=MjtNWTDFQ-aeQM18ybHVHQ	64VzxgaIpjB52YUtsF9St7
Transcendence	new divine	 01:10	 01:34	https://open.spotify.com/track/5Yg45DuQgNc1dRw11pixQi?si=46AAkPN3RAC5h4LwwgAa8g	5Yg45DuQgNc1dRw11pixQi	zombie	 01:00	 01:24	https://open.spotify.com/track/5AZJbQwaYGHWCY53k7fO57?si=qxdWVoqtQRu5P6eoqvbeUA	5AZJbQwaYGHWCY53k7fO57
Tenderness	careful	 01:15	 01:39	https://open.spotify.com/track/5VRVc5Cq5MbKJG5llJ8XvH?si=dcbd11200d394bea	5VRVc5Cq5MbKJG5llJ8XvH	Vagalumes	 01:07	 01:31	https://open.spotify.com/track/77Ztfd0fzBA9sPJNVmvyGF?si=BB_ltzHdTGSdPjX1UPeoEA	77Ztfd0fzBA9sPJNVmvyGF
Nostalgia	Lepo Lepo	 01:16	 01:40	https://open.spotify.com/track/2rZFSXWR2B5YCASIFuD8gh?si=LMS4idFsQYG80H5-c9ZmQA	2rZFSXWR2B5YCASIFuD8gh	See you again	 01:05	 01:29	https://open.spotify.com/track/7wqSzGeodspE3V6RBD5W8L?si=VFGO8cpcS2Czm2uKKNsFzg	7wqSzGeodspE3V6RBD5W8L
Peacefulness	flashlight	 00:40	 01:04	https://open.spotify.com/track/6qC8Jj1XOxknPm8N7EbzKX?si=eDMus1hzR9OEkfO8nXr5kw	6qC8Jj1XOxknPm8N7EbzKX	wrecked	 00:55	 01:19	https://open.spotify.com/track/2d1MywHy6FwKdzxFuSJnwl?si=hmx83IIjRCO26DIFhsuP6A	2d1MywHy6FwKdzxFuSJnwl
Power	Its my life	 00:33	 00:57	https://open.spotify.com/track/6iNBM60VQtPUUhkKfwa5KV?si=EfeCKH9HRmyA17szEL5JZQ	6iNBM60VQtPUUhkKfwa5KV	bring to my life	 01:38	 02:02	https://open.spotify.com/track/0COqiPhxzoWICwFCS4eZcp?si=LfDDLLGkSLajH4KjWawEdQ	0COqiPhxzoWICwFCS4eZcp
Joyful activation	beijo da fauna	 00:50	 01:14	https://open.spotify.com/track/3csZY6R1VdpcETj3oZPm3F?si=6Zk4UkRES4yzAvQ23Yxh5g	3csZY6R1VdpcETj3oZPm3F	All I ever wanted	 01:20	 01:44	https://open.spotify.com/track/21deaXqPzYtLunigUjpZuB?si=O3AN48U-TnG9LLaYcdYQBA	21deaXqPzYtLunigUjpZuB
Tension	abcdefu	 01:00	 01:24	https://open.spotify.com/track/4fouWK6XVHhzl78KzQ1UjL?si=L1_HVzKnQZutlxNDzHWC8w	4fouWK6XVHhzl78KzQ1UjL	not afraid	 00:00	 00:24	https://open.spotify.com/track/7Ie9W94M7OjPoZVV216Xus?si=sG6WIVzWS42cSjLmTSivIQ	7Ie9W94M7OjPoZVV216Xus
Sadness	one more light	 01:15	 01:39	https://open.spotify.com/track/3xXBsjrbG1xQIm1xv1cKOt?si=2wjowhhKRLqyjzrrWesi7A	3xXBsjrbG1xQIm1xv1cKOt	sorriso na minha cara	 00:50	 01:14	https://open.spotify.com/track/4S5TwBi3D8TDEHh37GdbxV?si=s947506-RbqtYGeMAEo5Kw	4S5TwBi3D8TDEHh37GdbxV
