Emotion	Music1	start1	end1	link1	trackID1	Music2	start2	end2	link2	trackID2
Wonder	The Mistery of Love	 02:23	 02:47	https://open.spotify.com/track/5GbVzc6Ex5LYlLJqzRQhuy?si=109afd2da96c45f6	5GbVzc6Ex5LYlLJqzRQhuy	Cello Suite No 1 in G major, Prelude	 00:00	 00:24	https://open.spotify.com/track/17i5jLpzndlQhbS4SrTd0B?si=98e70a8c4b974a8f	17i5jLpzndlQhbS4SrTd0B
Transcendence	Fairytale Tree	 04:07	 04:31	https://open.spotify.com/track/4T2PrxnP1BnBe5Kwilx0ul?si=4421bc22cde744de	4T2PrxnP1BnBe5Kwilx0ul	Sirene –   Zen Baboon remix	 06:17	 06:41	https://open.spotify.com/track/7yWT9m9UEI06Be9nb7M5LB?si=3c1d9e24b310452b	7yWT9m9UEI06Be9nb7M5LB
Tenderness	Jigsaw Falling Into Place	 00:15	 00:39	https://open.spotify.com/track/0YJ9FWWHn9EfnN0lHwbzvV?si=7ea8faac34084e0b	0YJ9FWWHn9EfnN0lHwbzvV	Magic	 03:00	 03:24	https://open.spotify.com/track/23khhseCLQqVMCIT1WMAns?si=eb59a5d6335a4518	23khhseCLQqVMCIT1WMAns
Nostalgia	Everything in its right place	 00:30	 00:54	https://open.spotify.com/track/2kRFrWaLWiKq48YYVdGcm8?si=af653cdf4c0144d8	2kRFrWaLWiKq48YYVdGcm8	Vessel	 00:55	 01:19	https://open.spotify.com/track/2KK87N80r99YquD4rfonFk?si=6b3effb8b1354ef4	2KK87N80r99YquD4rfonFk
Peacefulness	Opia	 01:09	 01:33	https://open.spotify.com/track/674PCjNIlNaiQACRumz7Ha?si=7c9807ed5de84117	674PCjNIlNaiQACRumz7Ha	Debussy - Suite Bergamasque, L. 75: III. Clair de Lune	 01:32	 01:56	https://open.spotify.com/track/1cmigB9I6IRpFqjIbzvSQB?si=3d1ee8a60ae5450d	1cmigB9I6IRpFqjIbzvSQB
Power	All I Want	 00:00	 00:24	https://open.spotify.com/track/717oSBYrcR8awQgUsmyE32?si=6bdc6f3286224a17	717oSBYrcR8awQgUsmyE32	Toxicity	 01:08	 01:32	https://open.spotify.com/track/0snQkGI5qnAmohLE7jTsTn?si=04703d1b222944bf	0snQkGI5qnAmohLE7jTsTn
Joyful activation	Balalaikas	 01:50	 02:14	https://open.spotify.com/track/6m5NwZvZ8qeNVPeF4sSN3A?si=319dccaad20a4f91	6m5NwZvZ8qeNVPeF4sSN3A	Bonito	 01:42	 02:06	https://open.spotify.com/track/5FiB1uNoGZE4PenzZd7Imu?si=103c820527f448c3	5FiB1uNoGZE4PenzZd7Imu
Tension	Ligeti: Requiem:II.Kyrie. Molto expressivo	 02:18	 02:42	https://open.spotify.com/track/2OWzoQiL6VDTczQwBxmWVx?si=c1061fce33764f57	2OWzoQiL6VDTczQwBxmWVx	Psyco - from the movie Psyco	 02:00	 02:24	https://open.spotify.com/track/1Lfe3Hd43xUMVrGwHqfZ3l?si=3dfc3d778fc4479a	1Lfe3Hd43xUMVrGwHqfZ3l
Sadness	Moonlight Sonata	 00:28	 00:52	https://open.spotify.com/track/5gJvJ18ZCVdiLXfczZaKgL?si=5f275623d75a4770	5gJvJ18ZCVdiLXfczZaKgL	Tears in Heaven	 00:12	 00:36	https://open.spotify.com/track/1kgdslQYmeTR4thk9whoRw?si=3e1bc724c92e4929	1kgdslQYmeTR4thk9whoRw
