Emotion	Music1	start1	end1	link1	trackID1	Music2	start2	end2	link2	trackID2
Wonder	Bjork - Wanderlust (Ratatat remix)	 04:16	 04:40	https://open.spotify.com/track/42QOYbBozaTdltb42SdbNE?si=a5bb1fdd7fe740c4	42QOYbBozaTdltb42SdbNE	Janelle Monae - Screwed	 02:01	 02:25	https://open.spotify.com/track/1Z2MfAx1nJ09NzGjodnvRW?si=a68d2022c8e24d1d	1Z2MfAx1nJ09NzGjodnvRW
Transcendence	Animal Collective - Also Frightened	 02:35	 02:59	https://open.spotify.com/track/3bI4lHCkobzyccDAfAkUQM?si=164bed401b2642ae	3bI4lHCkobzyccDAfAkUQM	Joy Division - Atmosphere	 03:22	 03:46	https://open.spotify.com/track/7k42ztYdHyKWrKrENxwjkV?si=357b7c3e9b5547ab	7k42ztYdHyKWrKrENxwjkV
Tenderness	Caroline Polachek - Ocean of Tears	 01:00	 01:24	https://open.spotify.com/track/4RqBss578GNj4u9VYZK5u0?si=d1d46c8cc53c46cf	4RqBss578GNj4u9VYZK5u0	Rhye - Waste	 02:31	 02:55	https://open.spotify.com/track/4bSr1hSKGJzglijKfIrcvo?si=7650190513f546d4	4bSr1hSKGJzglijKfIrcvo
Nostalgia	The Last Dinner Party - Nothing Matters	 01:39	 02:03	https://open.spotify.com/track/3p84R45PM75ngq8XRoe45o?si=382007022c844c94	3p84R45PM75ngq8XRoe45o	Glass Animals - Heat Waves	 00:41	 01:05	https://open.spotify.com/track/3USxtqRwSYz57Ewm6wWRMp?si=67d98e127861437e	3USxtqRwSYz57Ewm6wWRMp
Peacefulness	Mellah - Heaven only knows	 01:14	 01:38	https://open.spotify.com/track/6urI171OkxrttC2b9c9J4H?si=b4d75e1caf9e42a5	6urI171OkxrttC2b9c9J4H	Beach House - Space Song	 01:44	 02:08	https://open.spotify.com/track/1ZgMsA55GIY7ICkQh5MILA?si=b44caf59e3a641cf	1ZgMsA55GIY7ICkQh5MILA
Power	KGLW - GIla Monster	 02:50	 03:14	https://open.spotify.com/track/6xX7qtXoEk3QSRBXpzGWs4?si=3737aebbdd1d4628	6xX7qtXoEk3QSRBXpzGWs4	QOTSA - No one knows	 03:13	 03:37	https://open.spotify.com/track/6y20BV5L33R8YXM0YuI38N?si=b16385a3798345c5	6y20BV5L33R8YXM0YuI38N
Joyful activation	100 gecs - stupid horse	 01:31	 01:55	https://open.spotify.com/track/23Dapn8107GgxvXDIsPwWm?si=763df061f82d4f53	23Dapn8107GgxvXDIsPwWm	SEATBELTS - Tank!	 01:41	 02:05	https://open.spotify.com/track/2Wi5ubKr8zSk8L3CLemyS4?si=b4b7dd4fafbf4f41	2Wi5ubKr8zSk8L3CLemyS4
Tension	Death Grips - Hustle Bones	 00:43	 01:07	https://open.spotify.com/track/5PXyH5bb5fbVfO8LjByhBb?si=e80d6f2d67a84dcc	5PXyH5bb5fbVfO8LjByhBb	Graveyard - Please Don't	 01:24	 01:48	https://open.spotify.com/track/5lV0LPaRCJMd0Icb0SY3jX?si=1c4e1acadc29475e	5lV0LPaRCJMd0Icb0SY3jX
Sadness	Metronomy - She Wants	 00:46	 01:10	https://open.spotify.com/track/0rrYTqRuvyQYxroWdtNzSX?si=8a4fae33f253435a	0rrYTqRuvyQYxroWdtNzSX	Weyes Blood - Used to be	 03:25	 03:49	https://open.spotify.com/track/5sqNEssbu24RfCWLP1PqLa?si=81522e0223044dcb	5sqNEssbu24RfCWLP1PqLa
