Emotion	Music1	start1	end1	link1	trackID1	Music2	start2	end2	link2	trackID2
Wonder	Cold cold cold, Cage the Elephant	 00:56	 01:20	https://open.spotify.com/track/1Q3t9fWvHUXKsMmpD2XpUu?si=59f77e47c31d485a 	1Q3t9fWvHUXKsMmpD2XpUu	Accidentally in love, Shrek	 00:04	 00:28	https://open.spotify.com/track/2Y6uY65ZwKl9WbVOvKyZg6?si=0ec469fb58954523	2Y6uY65ZwKl9WbVOvKyZg6
Transcendence	Old pine, Ben Howard	 01:19	 01:43	https://open.spotify.com/track/3CAX47TnPqTujLIQTw8nwI?si=8e4ea749a1fe44f0	3CAX47TnPqTujLIQTw8nwI	Cornfield Chase, Hans Zimmer	 00:40	 01:04	https://open.spotify.com/track/6pWgRkpqVfxnj3WuIcJ7WP?si=c07de5f137074380	6pWgRkpqVfxnj3WuIcJ7WP
Tenderness	Don't watch me cry, Jorja smith	 01:01	 01:25	https://open.spotify.com/track/202lm9YX5WmAac83tOGlVn?si=fb59ce8e221a4a0b	202lm9YX5WmAac83tOGlVn	Here I Go Again, Whitesnake	 00:14	 00:38	https://open.spotify.com/track/0Cp7pkYwl4WCGRHhrfcsrg?si=0683bd28b06a47b0	0Cp7pkYwl4WCGRHhrfcsrg
Nostalgia	Carga de ombro, Samuel Uria	 01:08	 01:32	https://open.spotify.com/track/0CH0c7zoAzvNkDqc7Mubqt?si=69cdf160ff2d429b	0CH0c7zoAzvNkDqc7Mubqt	Glimpse of Us, Joji	 00:50	 01:14	https://open.spotify.com/track/4ewazQLXFTDC8XvCbhvtXs?si=8ed0514ecc3141f1 	4ewazQLXFTDC8XvCbhvtXs
Peacefulness	Tiger Mountain Peasant Song, Fleet Foxes	 01:20	 01:44	https://open.spotify.com/track/2hNvu4bGZFOoop3PbornV2?si=8948a8cbbd954314	2hNvu4bGZFOoop3PbornV2	Keep your head up, Ben Howard	 01:20	 01:44	https://open.spotify.com/track/5fpEDGQX0Ah3utGnFYulQZ?si=0ff9105290904c07	5fpEDGQX0Ah3utGnFYulQZ
Power	Where U @, Slow J	 00:01	 00:25	https://open.spotify.com/track/5KX1zLcBZ5bv8iA1odyonT?si=fe7f92193f6a4abb 	5KX1zLcBZ5bv8iA1odyonT	Starligh, Muse	 00:14	 00:38	https://open.spotify.com/track/3skn2lauGk7Dx6bVIt5DVj?si=7a39ee66911149ce	3skn2lauGk7Dx6bVIt5DVj
Joyful activation	Don't stop me now, Queen	 01:05	 01:29	https://open.spotify.com/track/7hQJA50XrCWABAu5v6QZ4i?si=e5af819481f14f10	7hQJA50XrCWABAu5v6QZ4i	Gisela, Bárbara Tinoco	 00:29	 00:53	https://open.spotify.com/track/70gUyEXSf3OVXaPQ0oVnGb?si=aedfd1a707984a5e 	70gUyEXSf3OVXaPQ0oVnGb
Tension	Ouvi Dizer, Ornatos	 00:00	 00:24	https://open.spotify.com/track/73nNXl2PZ1Z6j2pbfl8N8R?si=e1b642b056c547f8	73nNXl2PZ1Z6j2pbfl8N8R	The poet's death	 00:18	 00:42	https://open.spotify.com/track/3iUrvvdTgIFMrFPxkrRgTf?si=51e69eafe1674b00	3iUrvvdTgIFMrFPxkrRgTf
Sadness	Sweet Child of mine (Captain Fantastic movie)	 00:18	 00:42	https://open.spotify.com/track/5vOWPj3J5C937jSNyOIoLV?si=3f6fb125c48a4601	5vOWPj3J5C937jSNyOIoLV	How to save a life, The fray	 00:00	 00:24	https://open.spotify.com/track/5fVZC9GiM4e8vu99W0Xf6J?si=8deb68fd108043ba	5fVZC9GiM4e8vu99W0Xf6J
