Emotion	Music1	start1	end1	link1	trackID1	Music2	start2	end2	link2	trackID2
Wonder	Comfortably Numb	 04:31	 04:55	https://open.spotify.com/track/7Fg4jpwpkdkGCvq1rrXnvx?si=671ac375b2c54fe4	7Fg4jpwpkdkGCvq1rrXnvx	November Rain	 07:09	 07:33	https://open.spotify.com/track/3q9npStSssk7sZWotiNQLK?si=f4108faf71dc4399	3q9npStSssk7sZWotiNQLK
Transcendence	Hino Sport Lisboa e Benfica - Estádio	 00:43	 01:07	https://open.spotify.com/track/7va6NoKrAACTiCVBYxUdRi?si=e607943b8de5428d	7va6NoKrAACTiCVBYxUdRi	The Great Gig in the Sky	 01:07	 01:31	https://open.spotify.com/track/25tZHMv3ctlzqDaHAeuU9c?si=fa255f982a2042a2	25tZHMv3ctlzqDaHAeuU9c
Tenderness	Gotten	 00:00	 00:24	https://open.spotify.com/track/0aNCFJfB48ZPn8ibcqvMiZ?si=3a2a4c8e335a47f3	0aNCFJfB48ZPn8ibcqvMiZ	Wonderful Tonight	 01:55	 02:19	https://open.spotify.com/track/6zC0mpGYwbNTpk9SKwh08f?si=a0b3f2f20fb64937	6zC0mpGYwbNTpk9SKwh08f
Nostalgia	Welcome to the Black Parade	 00:00	 00:24	https://open.spotify.com/track/5wQnmLuC1W7ATsArWACrgW?si=b81e24d93a63489a  	5wQnmLuC1W7ATsArWACrgW	Extreme Battle!!Three Super Sayan	 11:53	 12:17	https://open.spotify.com/track/1XyqWJm41Te264Rizhg1gh?si=8f2d0916fbac4b7c	1XyqWJm41Te264Rizhg1gh
Peacefulness	Slow Dancing in a Burning Room	 00:00	 00:24	https://open.spotify.com/track/2jdAk8ATWIL3dwT47XpRfu?si=f0d534cc14bb4b66	2jdAk8ATWIL3dwT47XpRfu	Patience	 00:11	 00:35	https://open.spotify.com/track/1OEoNpiyqBghuEUaT6Je6U?si=756ec4ed86fe400f	1OEoNpiyqBghuEUaT6Je6U
Power	Killing in The Name	 04:34	 04:58	https://open.spotify.com/track/59WN2psjkt1tyaxjspN8fp?si=d4ff03fca7714032	59WN2psjkt1tyaxjspN8fp	My Hero	 02:36	 03:00	https://open.spotify.com/track/4dVbhS6OiYvFikshyaQaCN?si=63b6713a4e954403	4dVbhS6OiYvFikshyaQaCN
Joyful activation	Dancing in the Moonlight	 00:00	 00:24	https://open.spotify.com/track/0w07a1vsKahQMM0RnPXHVT?si=89fdb6c5b11649fb	0w07a1vsKahQMM0RnPXHVT	Never Gonna Give You Up	 00:00	 00:24	https://open.spotify.com/track/4cOdK2wGLETKBW3PvgPWqT?si=365a2bf7476e4a32	4cOdK2wGLETKBW3PvgPWqT
Tension	All Eyes on Me	 00:00	 24:00	https://open.spotify.com/track/2Q6RiCAKOrxRYtvl9pcpjY?si=152da303a6554396	2Q6RiCAKOrxRYtvl9pcpjY	Time	 00:16	 00:40	https://open.spotify.com/track/4xHWH1jwV5j4mBYRhxPbwZ?si=50be01aa3595413d	4xHWH1jwV5j4mBYRhxPbwZ
Sadness	Dumbledore's Farewell	 01:16	 01:40	https://open.spotify.com/track/0bmb8jg6ljmt8qBmIsMNvL?si=a3493210fb3a45de	0bmb8jg6ljmt8qBmIsMNvL	The Galaxy Last Moment!! A Phenomenally Awesome Guy	 04:53	 05:17	https://open.spotify.com/track/45366JXjg6UYJfVp50w9pa?si=08db6e2733d543fe	45366JXjg6UYJfVp50w9pa
