Emotion	Music1	start1	end1	link1	trackID1	Music2	start2	end2	link2	trackID2
Wonder	Hurricane - Fleurie	 04:03	 04:27	https://open.spotify.com/intl-pt/track/1tLp9KH0j1HoKdS1vnvkxO?si=ead5c2fc0ff54d2f	1tLp9KH0j1HoKdS1vnvkxO	Downtown	 00:48	 01:12	https://open.spotify.com/intl-pt/track/0XXkQk83TjaGoPndxWLHKr?si=0322e28f9a9a4664&nd=1	0XXkQk83TjaGoPndxWLHKr
Transcendence	Shatter Me	 01:03	 01:27	https://open.spotify.com/intl-pt/track/3nSglalUiJYQfUsnzvI5Px?si=c144b6e1ad56483f	3nSglalUiJYQfUsnzvI5Px	The Arena	 01:30	 01:54	https://open.spotify.com/intl-pt/track/5ky71GXSi2Rt2sgmbVGuqK?si=beeb9aec8b8f480d&nd=1	5ky71GXSi2Rt2sgmbVGuqK
Tenderness	Stay Ready	 00:44	 01:08	https://open.spotify.com/intl-pt/track/5nkUIVKqOqdpB6ApKgEMkv?si=1f39f458feb84c54&nd=1	5nkUIVKqOqdpB6ApKgEMkv	Valentine	 00:08	 00:32	https://open.spotify.com/intl-pt/track/6cx5CvFhqN19efStehJqoW?si=1b8b463f1f254944&nd=1	6cx5CvFhqN19efStehJqoW
Nostalgia	Swan Lake	 00:02	 00:26	https://open.spotify.com/intl-pt/track/1TQ2UYCN7nhfj3cfcFC76V?si=08a51d5b34614f7b&nd=1	1TQ2UYCN7nhfj3cfcFC76V	Dance of the Sugar Plum Fairy	 00:09	 00:33	https://open.spotify.com/intl-pt/track/4QTFU7BukoyDtyyemGPNCX?si=cac0e95afdd84679&nd=1	4QTFU7BukoyDtyyemGPNCX
Peacefulness	July	 01:15	 01:39	https://open.spotify.com/intl-pt/track/6J2LdBN97cDWn0MLxYh9HB?si=2b8597795c864e29&nd=1	6J2LdBN97cDWn0MLxYh9HB	Minefields	 01:02	 01:26	https://open.spotify.com/intl-pt/track/1OU4E4HiVjdak0mL4blVWT?si=526ae377925c4001	1OU4E4HiVjdak0mL4blVWT
Power	Desire	 03:30	 03:54	https://open.spotify.com/intl-pt/track/3kG6GPkDkV2RQTm9QdYN9Z?si=6001d389ac114825&nd=1	3kG6GPkDkV2RQTm9QdYN9Z	Deal With It	 00:33	 00:57	https://open.spotify.com/intl-pt/track/1S85LGnDPKKOkfuFaK6vFu?si=30b56686a5944bbd&nd=1	1S85LGnDPKKOkfuFaK6vFu
Joyful activation	I AM - IVE	 00:50	 01:14	https://open.spotify.com/intl-pt/track/70t7Q6AYG6ZgTYmJWcnkUM?si=5568ad3208504717&nd=1	70t7Q6AYG6ZgTYmJWcnkUM	One More Time	 01:00	 01:24	https://open.spotify.com/intl-pt/track/71ax09SvKzLb1mwlQeAYMU?si=7193c96aa2aa4dee	71ax09SvKzLb1mwlQeAYMU
Tension	The Phantom of Opera	 00:00	 00:24	https://open.spotify.com/intl-pt/track/70gOupwTsC5iq2x3i6Q8f3?si=24bb731fc8544a11&nd=1	70gOupwTsC5iq2x3i6Q8f3	Milk of the Siren	 03:14	 03:38	https://open.spotify.com/intl-pt/track/1AUyzuh7CIr1yDYPTOgQQL?si=90c619de31fc4f56	1AUyzuh7CIr1yDYPTOgQQL
Sadness	Death	 01:21	 01:45	https://open.spotify.com/intl-pt/track/0pwnoUhy57HdGjj1zNzzNV?si=522862cf252a412d&nd=1	0pwnoUhy57HdGjj1zNzzNV	Control	 00:00	 00:24	https://open.spotify.com/intl-pt/track/50Td3qilgs8BLtv8mHyT1t?si=923eb633602442b0&nd=1	50Td3qilgs8BLtv8mHyT1t
