Emotion	Music1	start1	end1	link1	trackID1	Music2	start2	end2	link2	trackID2
Wonder	Walk of Life	 00:24	 00:48	https://open.spotify.com/track/6HMFtoMvv6n6Q2eOyPFyne?si=3508ce107b244838	6HMFtoMvv6n6Q2eOyPFyne	Cantiga para quem sonha	 00:00	 00:24	https://open.spotify.com/track/4g1PEaO8DhmY3PkbuPHagk?si=ae5856ef97e545b6	4g1PEaO8DhmY3PkbuPHagk
Transcendence	Bohemian Rhapsody	 02:39	 03:03	https://open.spotify.com/track/3z8h0TU7ReDPLIbEnYhWZb?si=e96255d445ee49b1	3z8h0TU7ReDPLIbEnYhWZb	Swan Lake	 01:20	 01:44	https://open.spotify.com/track/2xizRhme7pYeITbH1NLLGt?si=18e0357b3491409c	2xizRhme7pYeITbH1NLLGt
Tenderness	BB (Garupa de moto amarela)	 00:26	 00:50	https://open.spotify.com/track/3e8kgXoSaW5MQkpjSw9nYk?si=8bb3d3eb7a6e4df5	3e8kgXoSaW5MQkpjSw9nYk	Seaside	 00:03	 00:27	https://open.spotify.com/track/6ZygaqgtPkiahkiYJhYWhn?si=24e9439fe39949fb	6ZygaqgtPkiahkiYJhYWhn
Nostalgia	Menino do Bairro Negro	 00:08	 00:32	https://open.spotify.com/track/4IlfC1rWTdu6uyWgOa37WX?si=10e795fe0998443c	4IlfC1rWTdu6uyWgOa37WX	Ele e Ela	 00:24	 00:48	https://open.spotify.com/track/1wjVcsnkPBBrxgEG0a1qyA?si=e6e2e9e0e6b34375	1wjVcsnkPBBrxgEG0a1qyA
Peacefulness	Shimbalaiê	 00:20	 00:44	https://open.spotify.com/track/4Q3nQek3cWJqlRVPrvsbdJ?si=3c59d550932d483d	4Q3nQek3cWJqlRVPrvsbdJ	Luz do Sol	 00:00	 00:24	https://open.spotify.com/track/3cR0EJ6WiCDj2imGIzjV45?si=bbc2b54e8bf84c3d	3cR0EJ6WiCDj2imGIzjV45
Power	Shout out to my ex	 00:00	 00:24	https://open.spotify.com/track/0ErK6K0kYr0Ow2RkPMhmMs?si=1174763d0b7241b0	0ErK6K0kYr0Ow2RkPMhmMs	Juice	 00:31	 00:55	https://open.spotify.com/track/0k664IuFwVP557Gnx7RhIl?si=e94b7955bf5c43f9	0k664IuFwVP557Gnx7RhIl
Joyful activation	Wake me up before  you go go	 00:00	 00:24	https://open.spotify.com/track/0ikz6tENMONtK6qGkOrU3c?si=b07dbb2e856649b1	0ikz6tENMONtK6qGkOrU3c	I’m gonna be (500 miles)	 00:35	 00:59	https://open.spotify.com/track/67iAlVNDDdddxqSD2EZhFs?si=a6a0a49ed2d34236	67iAlVNDDdddxqSD2EZhFs
Tension	Another brick on the wall	 00:19	 00:43	https://open.spotify.com/track/7pmNNEJcBcODkrPHEIf7Cy?si=0da6ea489ced4058	7pmNNEJcBcODkrPHEIf7Cy	Everything in its right place	 00:10	 00:34	https://open.spotify.com/track/2kRFrWaLWiKq48YYVdGcm8?si=1ba97e9f1a534a28	2kRFrWaLWiKq48YYVdGcm8
Sadness	Moving on	 01:27	 01:51	https://open.spotify.com/track/3QFCL0dqEzXFIWlqWiVDJU?si=c85fb88939644afd	3QFCL0dqEzXFIWlqWiVDJU	Balada da despedida	 03:14	 03:38	https://open.spotify.com/track/2cPaTVGnIGe3HYCAsOGnl1?si=53a80e871f9743fd	2cPaTVGnIGe3HYCAsOGnl1
