	emotion	trackID	timestamp0	before_music_start	after_music_start	before_noise_start	after_noise_start	music_duration	theo_music_onset	true_music_onset	diff_onset	true_noise_onset
0	Tenderness	6eTGxxQxiTFE6LfZHC33Wm	1713274109.0362506	1713274121.0380418	1713274121.266574	1713274145.0391176	1713274145.3510182	24.084444284439087	12	12.230323314666748	0.23032331466674805	36.314767599105835
1	Tenderness	2iXdwVdzA0KrI2Q0iZNJbX	1713274109.0362506	1713274151.040664	1713274151.2767813	1713274175.0422626	1713274175.2590237	23.982242345809937	42	42.24053072929382	0.24053072929382324	66.22277307510376
2	Peacefulness	62nFs5RnG7LcrNBk6oo1xl	1713274109.0362506	1713274193.0424156	1713274193.282755	1713274217.0426025	1713274217.2865107	24.003755807876587	84	84.24650430679321	0.2465043067932129	108.2502601146698
3	Peacefulness	3zBhihYUHBmGd2bcQIobrF	1713274109.0362506	1713274223.0426514	1713274223.3099217	1713274247.042669	1713274247.2806466	23.9707248210907	114	114.27367115020752	0.27367115020751953	138.24439597129822
4	Wonder	5T8EDUDqKcs6OSOwEsfqG7	1713274109.0362506	1713274265.043942	1713274265.2787855	1713274289.0440812	1713274289.274878	23.996092557907104	156	156.24253487586975	0.24253487586975098	180.23862743377686
5	Wonder	7KGfjeGx88WUiMf93zzoU5	1713274109.0362506	1713274295.044825	1713274295.2799711	1713274319.045109	1713274319.3110206	24.031049489974976	186	186.24372053146362	0.24372053146362305	210.2747700214386
6	Nostalgia	7bSuN2UhQp8NBnbY47FyJu	1713274109.0362506	1713274337.045111	1713274337.27591	1713274361.0460963	1713274361.4175224	24.14161252975464	228	228.2396593093872	0.23965930938720703	252.38127183914185
7	Nostalgia	6J3HNhDBIwEX11bX8hzx5u	1713274109.0362506	1713274367.0467653	1713274367.3343122	1713274391.0486166	1713274391.4099624	24.075650215148926	258	258.2980616092682	0.2980616092681885	282.3737118244171
8	Tension	16TJVGYbO2boaQT2EGGMyl	1713274109.0362506	1713274409.0503252	1713274409.282706	1713274433.0507753	1713274433.3609366	24.078230619430542	300	300.2464554309845	0.24645543098449707	324.32468605041504
9	Tension	5w3AsUEGoaCuBhDp14umuy	1713274109.0362506	1713274439.0511186	1713274439.2832663	1713274463.0525007	1713274463.2864885	24.003222227096558	330	330.2470157146454	0.24701571464538574	354.25023794174194
10	Joyful activation	4cIwg5VY8Lo1NYwq7llOth	1713274109.0362506	1713274481.0543973	1713274481.275808	1713274505.0558825	1713274505.305919	24.030110836029053	372	372.23955750465393	0.23955750465393066	396.269668340683
11	Joyful activation	24SUWisv2lYQiB3bVpE1sn	1713274109.0362506	1713274511.056825	1713274511.2951393	1713274535.057948	1713274535.282655	23.987515687942505	402	402.25888872146606	0.25888872146606445	426.24640440940857
12	Sadness	4Eicc9ZkxOFqicpYCz7LlQ	1713274109.0362506	1713274553.0588	1713274553.289461	1713274577.0601063	1713274577.4057946	24.116333723068237	444	444.2532103061676	0.25321030616760254	468.36954402923584
13	Sadness	2xUQFT2ndnz4NAhKloClQU	1713274109.0362506	1713274583.0608525	1713274583.2975364	1713274607.0611005	1713274607.3268385	24.02930212020874	474	474.26128578186035	0.26128578186035156	498.2905879020691
14	Transcendence	3W2ZcrRsInZbjWylOi6KhZ	1713274109.0362506	1713274625.0625474	1713274625.298578	1713274649.06432	1713274649.3655188	24.066940784454346	516	516.2623274326324	0.2623274326324463	540.3292682170868
15	Transcendence	3pRaLNL3b8x5uBOcsgvdqM	1713274109.0362506	1713274655.0646021	1713274655.3598175	1713274679.0648704	1713274679.292291	23.9324734210968	546	546.3235669136047	0.32356691360473633	570.2560403347015
16	Power	2wUlYDGGXlSvm2NkGj0Qio	1713274109.0362506	1713274697.065223	1713274697.2950697	1713274721.0662384	1713274721.4396105	24.144540786743164	588	588.258819103241	0.2588191032409668	612.4033598899841
17	Power	20I8RduZC2PWMWTDCZuuAN	1713274109.0362506	1713274727.0673542	1713274727.3359058	1713274751.0682998	1713274751.3117442	23.97583842277527	618	618.2996551990509	0.2996551990509033	642.2754936218262
