	emotion	trackID	timestamp0	before_music_start	after_music_start	before_noise_start	after_noise_start	music_duration	theo_music_onset	true_music_onset	diff_onset	true_noise_onset
0	Wonder	5NrV5IwDOFcXHHUFTB8BUy	1718811302.5291584	1718811314.5303717	1718811314.8205988	1718811338.5305552	1718811338.7567825	23.93618369102478	12	12.291440486907959	0.291440486907959	36.22762417793274
1	Wonder	4RW7EZi7SHSLRwvn1Q8Mqj	1718811302.5291584	1718811344.5315576	1718811344.7609646	1718811368.5328026	1718811368.955959	24.19499444961548	42	42.23180627822876	0.23180627822875977	66.42680072784424
2	Tension	3Id64dLhfH7z0mmcylxuNp	1718811302.5291584	1718811386.5331295	1718811386.75839	1718811410.5345054	1718811410.9627445	24.204354524612427	84	84.22923159599304	0.229231595993042	108.43358612060547
3	Tension	3dkIE8P7hvl3tHl9KSb6dA	1718811302.5291584	1718811416.5350914	1718811416.8359675	1718811440.537071	1718811440.8179445	23.981976985931396	114	114.30680918693542	0.3068091869354248	138.28878617286682
4	Nostalgia	3lAqHOGFBABytXxiPpDm6e	1718811302.5291584	1718811458.5386424	1718811458.7710903	1718811482.5388393	1718811482.9376993	24.166609048843384	156	156.2419319152832	0.24193191528320312	180.4085409641266
5	Nostalgia	1Lom3Qqs0HUPxqnmRVumKQ	1718811302.5291584	1718811488.5393112	1718811488.7745264	1718811512.540606	1718811512.766929	23.99240255355835	186	186.24536800384521	0.24536800384521484	210.23777055740356
6	Joyful activation	3GBApU0NuzH4hKZq4NOSdA	1718811302.5291584	1718811530.5411036	1718811530.8277624	1718811554.5425487	1718811554.8372169	24.009454488754272	228	228.29860401153564	0.29860401153564453	252.30805850028992
7	Joyful activation	6QgjcU0zLnzq5OrUoSZ3OK	1718811302.5291584	1718811560.5436535	1718811560.8381498	1718811584.5449905	1718811584.7680476	23.929897785186768	258	258.30899143218994	0.3089914321899414	282.2388892173767
8	Sadness	1gIko0dsz3MIfVny2wo4Mc	1718811302.5291584	1718811602.5468462	1718811602.768985	1718811626.5488014	1718811626.8344457	24.065460681915283	300	300.23982667922974	0.23982667922973633	324.305287361145
9	Sadness	5GHfUQGxnemWRbBe62KNpq	1718811302.5291584	1718811632.5503492	1718811632.8308706	1718811656.5517738	1718811656.9734225	24.1425518989563	330	330.3017122745514	0.3017122745513916	354.4442641735077
10	Tenderness	7LRzgZuP7H12oSC1CnC2jB	1718811302.5291584	1718811674.5520914	1718811674.7718878	1718811698.5521224	1718811698.831598	24.059710264205933	372	372.2427294254303	0.24272942543029785	396.30243968963623
11	Tenderness	5lm18pjbwdth6ENVllxjfl	1718811302.5291584	1718811704.5527573	1718811704.7927523	1718811728.5546994	1718811728.836028	24.043275833129883	402	402.26359391212463	0.2635939121246338	426.3068697452545
12	Peacefulness	6Er8Fz6fuZNi5cvwQjv1ya	1718811302.5291584	1718811746.5560842	1718811746.78317	1718811770.5567422	1718811770.773803	23.990633010864258	444	444.25401163101196	0.2540116310119629	468.2446446418762
13	Peacefulness	2agBDIr9MYDUducQPC1sFU	1718811302.5291584	1718811776.5580025	1718811776.8544855	1718811800.55987	1718811800.8431315	23.988646030426025	474	474.32532715797424	0.32532715797424316	498.31397318840027
14	Transcendence	4WmB04GBqS4xPMYN9dHgBw	1718811302.5291584	1718811818.5608943	1718811818.7758975	1718811842.562069	1718811843.3248353	24.548937797546387	516	516.2467391490936	0.24673914909362793	540.79567694664
15	Transcendence	3weNRklVDqb4Rr5MhKBR3D	1718811302.5291584	1718811848.5639467	1718811848.922593	1718811872.5642126	1718811872.8147237	23.892130613327026	546	546.3934347629547	0.3934347629547119	570.2855653762817
16	Power	456WNXWhDwYOSf5SpTuqxd	1718811302.5291584	1718811890.5644836	1718811890.8614666	1718811914.5663092	1718811914.8000193	23.938552618026733	588	588.3323082923889	0.332308292388916	612.2708609104156
17	Power	1yvMUkIOTeUNtNWlWRgANS	1718811302.5291584	1718811920.5665748	1718811920.7926633	1718811944.5684116	1718811944.8478167	24.055153369903564	618	618.2635049819946	0.2635049819946289	642.3186583518982
