	emotion	trackID	timestamp0	before_music_start	after_music_start	before_noise_start	after_noise_start	music_duration	theo_music_onset	true_music_onset	diff_onset	true_noise_onset
0	Sadness	54KFQB6N4pn926IUUYZGzK	1683738328.9774778	1683738340.981004	1683738341.2255619	1683738364.982997	1683738365.3882508	24.162688970565796	12	12.24808406829834	0.24808406829833984	36.410773038864136
1	Sadness	1AHPsqF3EtHeWpOM06Y3Y4	1683738328.9774778	1683738370.9849746	1683738371.2582526	1683738394.9864547	1683738395.2225251	23.964272499084473	42	42.28077483177185	0.2807748317718506	66.24504733085632
2	Peacefulness	298GtxeVHZbbotHS1e3vxO	1683738328.9774778	1683738412.9871273	1683738413.259432	1683738436.9883466	1683738437.408438	24.149005889892578	84	84.28195428848267	0.281954288482666	108.43096017837524
3	Peacefulness	5ARrtxJLVCeTv5TWo1oKgC	1683738328.9774778	1683738442.989873	1683738443.2298715	1683738466.9905367	1683738467.302915	24.07304358482361	114	114.25239372253418	0.2523937225341797	138.3254373073578
4	Transcendence	0Gr2XQOIMaaUH86iOrWGur	1683738328.9774778	1683738484.9914882	1683738485.2306693	1683738508.9924276	1683738509.258204	24.02753472328186	156	156.25319147109985	0.2531914710998535	180.2807261943817
5	Transcendence	1b9bGEtNOmiMD5gq7dGrxn	1683738328.9774778	1683738514.9924786	1683738515.2352958	1683738538.9927435	1683738539.3068767	24.07158088684082	186	186.25781798362732	0.25781798362731934	210.32939887046814
6	Tenderness	5PbSvsljhgxijSYV5cG5xU	1683738328.9774778	1683738556.994476	1683738557.239897	1683738580.9952257	1683738581.2315526	23.991655588150024	228	228.2624192237854	0.2624192237854004	252.25407481193542
7	Tenderness	3tkLVA291cVPJLHlSSOjHN	1683738328.9774778	1683738586.9959304	1683738587.2413774	1683738610.996152	1683738611.2254303	23.984052896499634	258	258.26389956474304	0.263899564743042	282.2479524612427
8	Wonder	754kgU5rWscRTfvlsuEwFp	1683738328.9774778	1683738628.9971187	1683738629.2402291	1683738652.9991121	1683738653.2374198	23.997190713882446	300	300.2627513408661	0.26275134086608887	324.25994205474854
9	Wonder	5v5Kra9bZOVKBXpfLVK2fP	1683738328.9774778	1683738658.9996083	1683738659.244473	1683738683.0013025	1683738683.260035	24.015562057495117	330	330.2669951915741	0.2669951915740967	354.2825572490692
10	Joyful activation	5kRBzRZmZTXVg8okC7SJFZ	1683738328.9774778	1683738701.0014746	1683738701.3044057	1683738725.0026867	1683738725.2841806	23.979774951934814	372	372.32692790031433	0.32692790031433105	396.30670285224915
11	Joyful activation	2PpruBYCo4H7WOBJ7Q2EwM	1683738328.9774778	1683738731.0031686	1683738731.27923	1683738755.004266	1683738755.3610194	24.081789255142212	402	402.3017523288727	0.30175232887268066	426.3835415840149
12	Power	3jS7bB0oXVOwGFZn3aE5NV	1683738328.9774778	1683738773.0054245	1683738773.238562	1683738797.006143	1683738797.3183348	24.07977271080017	444	444.261084318161	0.26108431816101074	468.3408570289612
13	Power	3lQO10djAi0Ym506za76Wt	1683738328.9774778	1683738803.0063002	1683738803.243184	1683738827.0072567	1683738827.2597601	24.016576051712036	474	474.2657063007355	0.26570630073547363	498.2822823524475
14	Nostalgia	7zkLpY72g6lKQbiHDqri1S	1683738328.9774778	1683738845.0073104	1683738845.2492688	1683738869.0085392	1683738869.3145494	24.06528067588806	516	516.2717909812927	0.2717909812927246	540.3370716571808
15	Nostalgia	2iXdwVdzA0KrI2Q0iZNJbX	1683738328.9774778	1683738875.0085518	1683738875.2401507	1683738899.0100508	1683738899.242139	24.001988410949707	546	546.2626729011536	0.26267290115356445	570.2646613121033
16	Tension	4GBZUZe04pHVN0TLhejCSS	1683738328.9774778	1683738917.011377	1683738917.257376	1683738941.011708	1683738941.3294077	24.0720317363739	588	588.2798981666565	0.27989816665649414	612.3519299030304
17	Tension	1AHPsqF3EtHeWpOM06Y3Y4	1683738328.9774778	1683738947.0124397	1683738947.2901363	1683738971.0139456	1683738971.2635124	23.973376035690308	618	618.3126585483551	0.31265854835510254	642.2860345840454
