	emotion	trackID	timestamp0	before_music_start	after_music_start	before_noise_start	after_noise_start	music_duration	theo_music_onset	true_music_onset	diff_onset	true_noise_onset
0	Sadness	2R3g9k14OAcUzZYwo90Tx6	1689251755.3550515	1689251767.3579805	1689251767.5846953	1689251791.359068	1689251791.847098	24.262402772903442	12	12.229643821716309	0.2296438217163086	36.49204659461975
1	Sadness	0pKnfb0WKOxeXkN4DkoBJw	1689251755.3550515	1689251797.359315	1689251797.6405356	1689251821.3609526	1689251821.7086942	24.068158626556396	42	42.285484075546265	0.28548407554626465	66.35364270210266
2	Power	2YIOkqKgg3jZEFoL5qcEPT	1689251755.3550515	1689251839.3617668	1689251839.5905633	1689251863.3620486	1689251863.7077675	24.117204189300537	84	84.23551177978516	0.23551177978515625	108.3527159690857
3	Power	51xBgzcyzojRpqFW2ICQAB	1689251755.3550515	1689251869.3628507	1689251869.5860646	1689251893.3629205	1689251893.587396	24.001331329345703	114	114.23101305961609	0.23101305961608887	138.2323443889618
4	Peacefulness	3guCiFyHrkbEVQdhy6boxQ	1689251755.3550515	1689251911.3642542	1689251911.600506	1689251935.3646634	1689251935.7210326	24.120526552200317	156	156.24545454978943	0.2454545497894287	180.36598110198975
5	Peacefulness	2Mbv5d3Bb4IOMiK63mq64o	1689251755.3550515	1689251941.3655207	1689251941.5959094	1689251965.36616	1689251965.5882413	23.992331981658936	186	186.24085783958435	0.24085783958435059	210.2331898212433
6	Wonder	2TZbQZXOuR8osP2AK8yYMN	1689251755.3550515	1689251983.3662512	1689251983.597593	1689252007.368209	1689252007.7305233	24.132930278778076	228	228.24254155158997	0.24254155158996582	252.37547183036804
7	Wonder	53PrLXXL4DY4OxHhx5y8Ch	1689251755.3550515	1689252013.369326	1689252013.6069999	1689252037.3705459	1689252037.8499956	24.242995738983154	258	258.2519483566284	0.25194835662841797	282.4949440956116
8	Joyful activation	1yupbrI7ROhigIHpQBevPh	1689251755.3550515	1689252055.37103	1689252055.6838307	1689252079.3720472	1689252079.6948206	24.010989904403687	300	300.32877922058105	0.3287792205810547	324.33976912498474
9	Joyful activation	0IMZX10u38NefQy3LHhQJf	1689251755.3550515	1689252085.373829	1689252085.632468	1689252109.3752246	1689252109.6722858	24.039817810058594	330	330.2774164676666	0.277416467666626	354.3172342777252
10	Nostalgia	6fTdcGsjxlAD9PSkoPaLMX	1689251755.3550515	1689252127.3760903	1689252127.6234968	1689252151.376291	1689252151.6006632	23.977166414260864	372	372.2684452533722	0.2684452533721924	396.24561166763306
11	Nostalgia	3gdewACMIVMEWVbyb8O9sY	1689251755.3550515	1689252157.3768573	1689252157.6163614	1689252181.3772354	1689252181.6784234	24.06206202507019	402	402.26130986213684	0.2613098621368408	426.32337188720703
12	Tension	6qMcBfQ3Dy3Cn6q27tcQDR	1689251755.3550515	1689252199.3791728	1689252199.6020293	1689252223.3805459	1689252223.7412436	24.139214277267456	444	444.2469778060913	0.2469778060913086	468.38619208335876
13	Tension	2SieYbWMvEVhiTSmBUALv0	1689251755.3550515	1689252229.3805923	1689252229.6758947	1689252253.3824449	1689252253.7625954	24.086700677871704	474	474.3208432197571	0.3208432197570801	498.4075438976288
14	Transcendence	5WMnCJcI1CGG33Uhn2tjMc	1689251755.3550515	1689252271.3833263	1689252271.6254358	1689252295.3849134	1689252295.7510366	24.125600814819336	516	516.270384311676	0.2703843116760254	540.3959851264954
15	Transcendence	5OJeyZweSMSZ1keNth2D3K	1689251755.3550515	1689252301.385101	1689252301.6379144	1689252325.385629	1689252325.616773	23.978858470916748	546	546.2828629016876	0.28286290168762207	570.2617213726044
16	Tenderness	2ndWbjiiNBEOrlfToKlABE	1689251755.3550515	1689252343.386627	1689252343.7205088	1689252367.3880394	1689252367.7689424	24.048433542251587	588	588.3654572963715	0.36545729637145996	612.413890838623
17	Tenderness	07EJDWnWJuiyDolsU4Vl4l	1689251755.3550515	1689252373.3900237	1689252373.6283996	1689252397.3920128	1689252397.621779	23.99337935447693	618	618.2733480930328	0.2733480930328369	642.2667274475098
