	emotion	trackID	timestamp0	before_music_start	after_music_start	before_noise_start	after_noise_start	music_duration	theo_music_onset	true_music_onset	diff_onset	true_noise_onset
0	Sadness	0pwnoUhy57HdGjj1zNzzNV	1687791828.1501086	1687791840.152266	1687791840.4036317	1687791864.1531737	1687791864.4264398	24.022808074951172	12	12.253523111343384	0.2535231113433838	36.276331186294556
1	Sadness	50Td3qilgs8BLtv8mHyT1t	1687791828.1501086	1687791870.154834	1687791870.3829453	1687791894.1567051	1687791894.4144263	24.03148102760315	42	42.23283672332764	0.23283672332763672	66.26431775093079
2	Joyful activation	70t7Q6AYG6ZgTYmJWcnkUM	1687791828.1501086	1687791912.1580455	1687791912.411971	1687791936.1587925	1687791936.5377216	24.12575054168701	84	84.2618625164032	0.26186251640319824	108.38761305809021
3	Joyful activation	71ax09SvKzLb1mwlQeAYMU	1687791828.1501086	1687791942.1595306	1687791942.4113557	1687791966.160851	1687791966.4051325	23.99377679824829	114	114.26124715805054	0.2612471580505371	138.25502395629883
4	Power	3kG6GPkDkV2RQTm9QdYN9Z	1687791828.1501086	1687791984.1610343	1687791984.3941178	1687792008.1618502	1687792008.5966651	24.202547311782837	156	156.24400925636292	0.24400925636291504	180.44655656814575
5	Power	1S85LGnDPKKOkfuFaK6vFu	1687791828.1501086	1687792014.1621747	1687792014.3920283	1687792038.1630254	1687792038.4040642	24.012035846710205	186	186.24191975593567	0.24191975593566895	210.25395560264587
6	Nostalgia	1TQ2UYCN7nhfj3cfcFC76V	1687791828.1501086	1687792056.1638389	1687792056.4527795	1687792080.1646852	1687792080.531846	24.079066514968872	228	228.30267095565796	0.302670955657959	252.38173747062683
7	Nostalgia	4QTFU7BukoyDtyyemGPNCX	1687791828.1501086	1687792086.1660824	1687792086.457376	1687792110.166798	1687792110.4087245	23.951348543167114	258	258.30726742744446	0.307267427444458	282.2586159706116
8	Wonder	1tLp9KH0j1HoKdS1vnvkxO	1687791828.1501086	1687792128.1683068	1687792128.5311773	1687792152.1701717	1687792152.4018354	23.87065815925598	300	300.38106870651245	0.38106870651245117	324.25172686576843
9	Wonder	0XXkQk83TjaGoPndxWLHKr	1687791828.1501086	1687792158.1714597	1687792158.5558298	1687792182.171768	1687792182.5444667	23.98863697052002	330	330.40572118759155	0.40572118759155273	354.3943581581116
10	Tenderness	5nkUIVKqOqdpB6ApKgEMkv	1687791828.1501086	1687792200.172753	1687792200.5080316	1687792224.174666	1687792224.4554086	23.94737696647644	372	372.35792303085327	0.3579230308532715	396.3052999973297
11	Tenderness	6cx5CvFhqN19efStehJqoW	1687791828.1501086	1687792230.1757016	1687792230.4127772	1687792254.1776755	1687792254.410027	23.997249841690063	402	402.26266860961914	0.2626686096191406	426.2599184513092
12	Transcendence	3nSglalUiJYQfUsnzvI5Px	1687791828.1501086	1687792272.1787245	1687792272.407416	1687792296.1805036	1687792296.41747	24.010053873062134	444	444.25730752944946	0.2573075294494629	468.2673614025116
13	Transcendence	5ky71GXSi2Rt2sgmbVGuqK	1687791828.1501086	1687792302.1818001	1687792302.4868379	1687792326.1833062	1687792326.4309027	23.94406485557556	474	474.3367292881012	0.3367292881011963	498.28079414367676
14	Tension	70gOupwTsC5iq2x3i6Q8f3	1687791828.1501086	1687792344.18513	1687792344.4411576	1687792368.1860728	1687792368.5226526	24.0814950466156	516	516.2910490036011	0.2910490036010742	540.3725440502167
15	Tension	1AUyzuh7CIr1yDYPTOgQQL	1687791828.1501086	1687792374.1873524	1687792374.450411	1687792398.1887066	1687792398.424771	23.97435998916626	546	546.3003025054932	0.30030250549316406	570.2746624946594
16	Peacefulness	6J2LdBN97cDWn0MLxYh9HB	1687791828.1501086	1687792416.1887097	1687792416.4841669	1687792440.1904044	1687792440.4259903	23.941823482513428	588	588.3340582847595	0.3340582847595215	612.275881767273
17	Peacefulness	1OU4E4HiVjdak0mL4blVWT	1687791828.1501086	1687792446.1912587	1687792446.4247859	1687792470.1915936	1687792470.5519888	24.1272029876709	618	618.2746772766113	0.2746772766113281	642.4018802642822
