	emotion	trackID	timestamp0	before_music_start	after_music_start	before_noise_start	after_noise_start	music_duration	theo_music_onset	true_music_onset	diff_onset	true_noise_onset
0	Sadness	1ZWLWVqeEMWMKTlteS0yLH	1716907278.6407588	1716907290.6424618	1716907290.8825715	1716907314.6434405	1716907314.878112	23.995540618896484	12	12.241812705993652	0.24181270599365234	36.23735332489014
1	Sadness	7gY3cyGcB2wnk2xDXiA0pe	1716907278.6407588	1716907320.6434932	1716907321.1045196	1716907344.6436136	1716907344.9324992	23.827979564666748	42	42.46376085281372	0.4637608528137207	66.29174041748047
2	Wonder	7kC5Q1Ai6RSshkuFXCcsMG	1716907278.6407588	1716907362.6450212	1716907362.8995874	1716907386.646989	1716907387.060331	24.160743713378906	84	84.25882863998413	0.25882863998413086	108.41957235336304
3	Wonder	4y5bvROuBDPr5fuwXbIBZR	1716907278.6407588	1716907392.6469965	1716907392.944884	1716907416.6490169	1716907416.951992	24.007107973098755	114	114.30412530899048	0.3041253089904785	138.31123328208923
4	Transcendence	1AZjCZSGEjlxUufFQwSszF	1716907278.6407588	1716907434.650999	1716907434.8905907	1716907458.6515718	1716907459.105809	24.21521830558777	156	156.24983191490173	0.2498319149017334	180.4650502204895
5	Transcendence	6nek1Nin9q48AVZcWs9e9D	1716907278.6407588	1716907464.6519763	1716907464.9069326	1716907488.6539567	1716907489.0901132	24.183180570602417	186	186.2661738395691	0.2661738395690918	210.4493544101715
6	Nostalgia	3DamFFqW32WihKkTVlwTYQ	1716907278.6407588	1716907506.654463	1716907506.8919523	1716907530.6549675	1716907530.958219	24.066266775131226	228	228.25119352340698	0.2511935234069824	252.3174602985382
7	Nostalgia	1kmmKv3L4kGmoPu8aDFOmk	1716907278.6407588	1716907536.6550326	1716907536.8877723	1716907560.6556811	1716907560.9122481	24.024475812911987	258	258.2470135688782	0.24701356887817383	282.27148938179016
8	Peacefulness	6pAXhOJIYqeogZP34vZBqO	1716907278.6407588	1716907578.6573014	1716907578.9536438	1716907602.6578562	1716907602.88773	23.934086084365845	300	300.31288504600525	0.312885046005249	324.2469711303711
9	Peacefulness	7hDVYcQq6MxkdJGweuCtl9	1716907278.6407588	1716907608.6596403	1716907608.9913006	1716907632.661569	1716907633.0783546	24.087054014205933	330	330.35054183006287	0.3505418300628662	354.4375958442688
10	Tension	6JbPyMiLnWaaKusic64bCq	1716907278.6407588	1716907650.6630285	1716907650.959988	1716907674.6631904	1716907674.8927472	23.932759046554565	372	372.31922936439514	0.3192293643951416	396.2519884109497
11	Tension	2nLtzopw4rPReszdYBJU6h	1716907278.6407588	1716907680.6651554	1716907680.8907526	1716907704.6660602	1716907705.0939333	24.20318078994751	402	402.24999380111694	0.24999380111694336	426.45317459106445
12	Tenderness	608R6FvRtAqf2dvgKMzebP	1716907278.6407588	1716907722.6676977	1716907722.8947449	1716907746.667768	1716907747.0830474	24.188302516937256	444	444.253986120224	0.253986120223999	468.44228863716125
13	Tenderness	74ewFAgDzRkhZ7EX2eLtfZ	1716907278.6407588	1716907752.669041	1716907752.9675658	1716907776.6709347	1716907776.9175904	23.950024604797363	474	474.3268070220947	0.32680702209472656	498.2768316268921
14	Joyful activation	4kbj5MwxO1bq9wjT5g9HaA	1716907278.6407588	1716907794.6709976	1716907795.1024399	1716907818.6717706	1716907818.9391286	23.83668875694275	516	516.4616811275482	0.4616811275482178	540.298369884491
15	Joyful activation	6DYkLt9JPsf3obewkAnamY	1716907278.6407588	1716907824.671931	1716907824.966858	1716907848.6727946	1716907848.897718	23.93086004257202	546	546.3260991573334	0.326099157333374	570.2569591999054
16	Power	210JJAa9nJOgNa0YNrsT5g	1716907278.6407588	1716907866.6730647	1716907866.9068077	1716907890.6745536	1716907890.90807	24.001262426376343	588	588.2660489082336	0.2660489082336426	612.26731133461
17	Power	37f4ITSlgPX81ad2EvmVQr	1716907278.6407588	1716907896.6756327	1716907896.9705362	1716907920.6758523	1716907921.0924673	24.121931076049805	618	618.3297774791718	0.32977747917175293	642.4517085552216
