	emotion	trackID	timestamp0	before_music_start	after_music_start	before_noise_start	after_noise_start	music_duration	theo_music_onset	true_music_onset	diff_onset	true_noise_onset
0	Sadness	2nMeu6UenVvwUktBCpLMK9	1686922011.0471315	1686922023.0491953	1686922023.2924426	1686922047.0501046	1686922047.2956045	24.003161907196045	12	12.24531102180481	0.24531102180480957	36.248472929000854
1	Sadness	0SUDiaR0qm30fXVGPjPvRp	1686922011.0471315	1686922053.0518966	1686922053.2772853	1686922077.0522063	1686922077.3622108	24.084925413131714	42	42.23015379905701	0.23015379905700684	66.31507921218872
2	Tenderness	1YIAJ4gN1oh0KRb9Rb41Rd	1686922011.0471315	1686922095.0526714	1686922095.3694904	1686922119.053699	1686922119.2852356	23.9157452583313	84	84.32235884666443	0.3223588466644287	108.23810410499573
3	Tenderness	6NSlOEEtWlqvEFrjQsry77	1686922011.0471315	1686922125.0544727	1686922125.286306	1686922149.0551362	1686922149.3030262	24.016720294952393	114	114.23917436599731	0.23917436599731445	138.2558946609497
4	Transcendence	1elGwF4VwkwglV4nCBPJtv	1686922011.0471315	1686922167.0560443	1686922167.2898695	1686922191.0573766	1686922191.303445	24.013575553894043	156	156.24273800849915	0.2427380084991455	180.2563135623932
5	Transcendence	4ypudCmFDkvLrj5DY6VJzj	1686922011.0471315	1686922197.0593195	1686922197.2878022	1686922221.0594425	1686922221.4829438	24.195141553878784	186	186.24067068099976	0.24067068099975586	210.43581223487854
6	Joyful activation	2Ud3deeqLAG988pfW0Kwcl	1686922011.0471315	1686922239.0599334	1686922239.3523242	1686922263.0607216	1686922263.3062549	23.953930616378784	228	228.30519270896912	0.3051927089691162	252.2591233253479
7	Joyful activation	1BY1Vd2Bt6JPOhMvsIwtVv	1686922011.0471315	1686922269.0622532	1686922269.2992117	1686922293.0626264	1686922293.361825	24.062613248825073	258	258.25208020210266	0.25208020210266113	282.31469345092773
8	Power	1qziCx0BHzpd6LeSqx8vAq	1686922011.0471315	1686922311.0628548	1686922311.2997787	1686922335.0645385	1686922335.2939246	23.99414587020874	300	300.25264716148376	0.25264716148376465	324.2467930316925
9	Power	0MZl43LHqJXS1Vb3naePmi	1686922011.0471315	1686922341.0660663	1686922341.304457	1686922365.0663378	1686922365.2946596	23.99020266532898	330	330.2573254108429	0.2573254108428955	354.2475280761719
10	Tension	0L7zm6afBEtrNKo6C6Gj08	1686922011.0471315	1686922383.0665472	1686922383.2959936	1686922407.067278	1686922407.554229	24.258235454559326	372	372.24886202812195	0.24886202812194824	396.5070974826813
11	Tension	5UgT7w6zVZjP3oyawMzbiK	1686922011.0471315	1686922413.0688255	1686922413.3161185	1686922437.0689838	1686922437.3049002	23.988781690597534	402	402.2689869403839	0.26898694038391113	426.25776863098145
12	Peacefulness	6opPrJUpq4Pl5c84eCwLmo	1686922011.0471315	1686922455.0698953	1686922455.3152306	1686922479.07057	1686922479.432944	24.117713451385498	444	444.26809906959534	0.2680990695953369	468.38581252098083
13	Peacefulness	0bYkLnTr1ddquKhvq85aio	1686922011.0471315	1686922485.0710676	1686922485.3089373	1686922509.0718472	1686922509.480398	24.17146062850952	474	474.2618057727814	0.26180577278137207	498.4332664012909
14	Nostalgia	2A1bDBDHoKTTmyALQJ7zqU	1686922011.0471315	1686922527.0732856	1686922527.3205986	1686922551.0751808	1686922551.4361968	24.11559820175171	516	516.2734670639038	0.2734670639038086	540.3890652656555
15	Nostalgia	6Thn8AOHIwPCkf2O4ZgfC2	1686922011.0471315	1686922557.0758684	1686922557.306186	1686922581.0776699	1686922581.3738837	24.067697763442993	546	546.2590544223785	0.25905442237854004	570.3267521858215
16	Wonder	0qmCWYu7hOvriyuqXfPw7I	1686922011.0471315	1686922599.079168	1686922599.3115113	1686922623.0797873	1686922623.323138	24.011626720428467	588	588.2643797397614	0.26437973976135254	612.2760064601898
17	Wonder	1Y5EqnpZLLoAp4RQQTr10O	1686922011.0471315	1686922629.080213	1686922629.3135908	1686922653.0803907	1686922653.313763	24.00017213821411	618	618.2664592266083	0.26645922660827637	642.2666313648224
