	emotion	trackID	timestamp0	before_music_start	after_music_start	before_noise_start	after_noise_start	music_duration	theo_music_onset	true_music_onset	diff_onset	true_noise_onset
0	Joyful activation	7hQJA50XrCWABAu5v6QZ4i	1689000388.9214647	1689000400.923609	1689000401.1608264	1689000424.9238026	1689000425.30683	24.146003484725952	12	12.239361763000488	0.23936176300048828	36.38536524772644
1	Joyful activation	70gUyEXSf3OVXaPQ0oVnGb	1689000388.9214647	1689000430.9248261	1689000431.1534584	1689000454.9257145	1689000455.1653833	24.011924982070923	42	42.231993675231934	0.2319936752319336	66.24391865730286
2	Transcendence	3CAX47TnPqTujLIQTw8nwI	1689000388.9214647	1689000472.9270551	1689000473.1577547	1689000496.9282036	1689000497.2328424	24.075087785720825	84	84.23628997802734	0.23628997802734375	108.31137776374817
3	Transcendence	6pWgRkpqVfxnj3WuIcJ7WP	1689000388.9214647	1689000502.9294744	1689000503.1926994	1689000526.9296527	1689000527.2243905	24.031691074371338	114	114.27123475074768	0.27123475074768066	138.30292582511902
4	Nostalgia	0CH0c7zoAzvNkDqc7Mubqt	1689000388.9214647	1689000544.9304585	1689000545.0948873	1689000568.931206	1689000569.162592	24.067704677581787	156	156.17342257499695	0.17342257499694824	180.24112725257874
5	Nostalgia	4ewazQLXFTDC8XvCbhvtXs	1689000388.9214647	1689000574.9331486	1689000575.1585815	1689000598.934949	1689000599.186904	24.028322458267212	186	186.23711681365967	0.23711681365966797	210.26543927192688
6	Peacefulness	2hNvu4bGZFOoop3PbornV2	1689000388.9214647	1689000616.9352186	1689000617.1698856	1689000640.935882	1689000641.1634526	23.99356698989868	228	228.2484209537506	0.24842095375061035	252.2419879436493
7	Peacefulness	5fpEDGQX0Ah3utGnFYulQZ	1689000388.9214647	1689000646.9371655	1689000647.1968038	1689000670.9387019	1689000671.1611836	23.96437978744507	258	258.2753391265869	0.27533912658691406	282.239718914032
8	Power	5KX1zLcBZ5bv8iA1odyonT	1689000388.9214647	1689000688.9395843	1689000689.2324796	1689000712.9397721	1689000713.1653073	23.932827711105347	300	300.3110148906708	0.31101489067077637	324.2438426017761
9	Power	3skn2lauGk7Dx6bVIt5DVj	1689000388.9214647	1689000718.9408848	1689000719.16077	1689000742.9414992	1689000743.2509866	24.090216636657715	330	330.23930525779724	0.2393052577972412	354.32952189445496
10	Sadness	5vOWPj3J5C937jSNyOIoLV	1689000388.9214647	1689000760.9432247	1689000761.2414138	1689000784.9450452	1689000785.2968965	24.055482625961304	372	372.31994915008545	0.3199491500854492	396.37543177604675
11	Sadness	5fVZC9GiM4e8vu99W0Xf6J	1689000388.9214647	1689000790.9451215	1689000791.1908774	1689000814.9459445	1689000815.3312721	24.140394687652588	402	402.2694127559662	0.2694127559661865	426.4098074436188
12	Wonder	1Q3t9fWvHUXKsMmpD2XpUu	1689000388.9214647	1689000832.9474385	1689000833.1695242	1689000856.9494054	1689000857.3011792	24.131654977798462	444	444.2480595111847	0.24805951118469238	468.37971448898315
13	Wonder	2Y6uY65ZwKl9WbVOvKyZg6	1689000388.9214647	1689000862.9496021	1689000863.178419	1689000886.9508758	1689000887.2306921	24.05227303504944	474	474.2569544315338	0.2569544315338135	498.30922746658325
14	Tension	73nNXl2PZ1Z6j2pbfl8N8R	1689000388.9214647	1689000904.951776	1689000905.1830492	1689000928.953357	1689000929.1726136	23.989564418792725	516	516.26158452034	0.2615845203399658	540.2511489391327
15	Tension	3iUrvvdTgIFMrFPxkrRgTf	1689000388.9214647	1689000934.9548256	1689000935.1809926	1689000958.955968	1689000959.2455525	24.064559936523438	546	546.2595279216766	0.25952792167663574	570.3240878582001
16	Tenderness	202lm9YX5WmAac83tOGlVn	1689000388.9214647	1689000976.9560597	1689000977.3161123	1689001000.9561467	1689001001.201316	23.88520383834839	588	588.3946475982666	0.39464759826660156	612.279851436615
17	Tenderness	0Cp7pkYwl4WCGRHhrfcsrg	1689000388.9214647	1689001006.9571912	1689001007.1785939	1689001030.957597	1689001031.1993916	24.020797729492188	618	618.2571291923523	0.2571291923522949	642.2779269218445
