	emotion	trackID	timestamp0	before_music_start	after_music_start	before_noise_start	after_noise_start	music_duration	theo_music_onset	true_music_onset	diff_onset	true_noise_onset
0	Sadness	4sZyGMVH9WFFm3qFo0WCBV	1689784558.7668097	1689784570.7679927	1689784571.0252464	1689784594.769075	1689784595.141113	24.115866661071777	12	12.258436679840088	0.2584366798400879	36.374303340911865
1	Sadness	1wy0VLQFdSZxhYDWuANvp0	1689784558.7668097	1689784600.770485	1689784601.0621645	1689784624.7723358	1689784625.0320785	23.969913959503174	42	42.29535484313965	0.29535484313964844	66.26526880264282
2	Wonder	4HQN9u4uzSN3yPo5q5JJ4h	1689784558.7668097	1689784642.772672	1689784643.0702696	1689784666.7728815	1689784667.1887345	24.118464946746826	84	84.3034598827362	0.30345988273620605	108.42192482948303
3	Wonder	7MIN37CiVP1lVjqKNmLMWk	1689784558.7668097	1689784672.7734892	1689784673.0211544	1689784696.7735274	1689784697.0075352	23.98638081550598	114	114.25434470176697	0.2543447017669678	138.24072551727295
4	Peacefulness	7fP1rYLOp7Yj7v9RCNRufc	1689784558.7668097	1689784714.774527	1689784715.0197787	1689784738.7749455	1689784739.014234	23.994455337524414	156	156.25296902656555	0.25296902656555176	180.24742436408997
5	Peacefulness	6gEV64DR6tymTFOE4QLxdc	1689784558.7668097	1689784744.7751274	1689784745.1266923	1689784768.776649	1689784768.977467	23.85077476501465	186	186.3598825931549	0.3598825931549072	210.21065735816956
6	Nostalgia	4mvb2QrG9ea14U9BQ8U9Q0	1689784558.7668097	1689784786.7767494	1689784787.0231023	1689784810.776979	1689784810.9711	23.94799780845642	228	228.25629258155823	0.25629258155822754	252.20429039001465
7	Nostalgia	0eHQwnJbapCEv23ekhq1VD	1689784558.7668097	1689784816.7787592	1689784817.0176938	1689784840.779807	1689784841.1966462	24.17895245552063	258	258.2508840560913	0.2508840560913086	282.42983651161194
8	Power	0N4OP61tVUsFczWiiGMEWX	1689784558.7668097	1689784858.7802248	1689784859.0713513	1689784882.7805653	1689784883.079118	24.007766723632812	300	300.3045415878296	0.30454158782958984	324.3123083114624
9	Power	1nmRZ6Q4lXtCHESNfTSeOS	1689784558.7668097	1689784888.7811043	1689784889.0125248	1689784912.7826693	1689784913.023373	24.01084804534912	330	330.2457151412964	0.24571514129638672	354.2565631866455
10	Transcendence	3VcSwitmWZQZVgRnABpmik	1689784558.7668097	1689784930.7831867	1689784931.0200672	1689784954.784229	1689784955.0253386	24.005271434783936	372	372.25325751304626	0.25325751304626465	396.2585289478302
11	Transcendence	53LqxOALGMKL9XtDDF9IQG	1689784558.7668097	1689784960.7846665	1689784961.0220194	1689784984.7850792	1689784985.1398213	24.117801904678345	402	402.25520968437195	0.25520968437194824	426.3730115890503
12	Tension	6cgIf3C3iwK9vN72PPtqaB	1689784558.7668097	1689785002.7864926	1689785002.992677	1689785026.786876	1689785027.091733	24.099056005477905	444	444.22586727142334	0.22586727142333984	468.32492327690125
13	Tension	6p0hrqwduCH0DbqyJfbKOV	1689784558.7668097	1689785032.7869174	1689785033.0387173	1689785056.78827	1689785057.0085852	23.969867944717407	474	474.2719075679779	0.2719075679779053	498.2417755126953
14	Tenderness	0PGZrRaLLeRDm2RyvkCwni	1689784558.7668097	1689785074.7901354	1689785075.0276508	1689785098.7903278	1689785099.1658797	24.13822889328003	516	516.2608411312103	0.26084113121032715	540.3990700244904
15	Tenderness	3fACD4HoiywCRscYBqOVYZ	1689784558.7668097	1689785104.7923222	1689785105.0194662	1689785128.794296	1689785129.0190175	23.99955129623413	546	546.2526564598083	0.2526564598083496	570.2522077560425
16	Joyful activation	3U34tMYhMbr6tBWZdCUp6f	1689784558.7668097	1689785146.7950547	1689785147.0440936	1689785170.7961833	1689785171.2043204	24.160226821899414	588	588.2772839069366	0.2772839069366455	612.4375107288361
17	Joyful activation	1qbt0lhWF7LGtPFA4DxXjt	1689784558.7668097	1689785176.7964454	1689785177.03467	1689785200.7975898	1689785200.983147	23.948476791381836	618	618.2678604125977	0.26786041259765625	642.2163372039795
