	emotion	trackID	timestamp0	before_music_start	after_music_start	before_noise_start	after_noise_start	music_duration	theo_music_onset	true_music_onset	diff_onset	true_noise_onset
0	Tenderness	4RqBss578GNj4u9VYZK5u0	1687277864.0189078	1687277876.0216548	1687277876.2624376	1687277900.0217385	1687277900.2651963	24.002758741378784	12	12.243529796600342	0.2435297966003418	36.246288537979126
1	Tenderness	4bSr1hSKGJzglijKfIrcvo	1687277864.0189078	1687277906.0219786	1687277906.2752757	1687277930.0239031	1687277930.2767906	24.00151491165161	42	42.256367921829224	0.25636792182922363	66.25788283348083
2	Nostalgia	3p84R45PM75ngq8XRoe45o	1687277864.0189078	1687277948.0256343	1687277948.2653248	1687277972.0260363	1687277972.2573178	23.991992950439453	84	84.24641704559326	0.24641704559326172	108.23840999603271
3	Nostalgia	3USxtqRwSYz57Ewm6wWRMp	1687277864.0189078	1687277978.026134	1687277978.2696185	1687278002.027716	1687278002.3391354	24.069516897201538	114	114.2507107257843	0.25071072578430176	138.32022762298584
4	Joyful activation	23Dapn8107GgxvXDIsPwWm	1687277864.0189078	1687278020.0281615	1687278020.2784524	1687278044.0294683	1687278044.2685666	23.990114212036133	156	156.25954461097717	0.25954461097717285	180.2496588230133
5	Joyful activation	2Wi5ubKr8zSk8L3CLemyS4	1687277864.0189078	1687278050.0295222	1687278050.3462331	1687278074.031448	1687278074.2726538	23.92642068862915	186	186.3273253440857	0.32732534408569336	210.25374603271484
6	Transcendence	3bI4lHCkobzyccDAfAkUQM	1687277864.0189078	1687278092.0326192	1687278092.3597581	1687278116.0331407	1687278116.3382895	23.97853136062622	228	228.34085035324097	0.3408503532409668	252.3193817138672
7	Transcendence	7k42ztYdHyKWrKrENxwjkV	1687277864.0189078	1687278122.0349922	1687278122.2929022	1687278146.0356493	1687278146.2827015	23.98979926109314	258	258.2739944458008	0.27399444580078125	282.2637937068939
8	Power	6xX7qtXoEk3QSRBXpzGWs4	1687277864.0189078	1687278164.036668	1687278164.3875518	1687278188.0375524	1687278188.2831483	23.895596504211426	300	300.36864399909973	0.36864399909973145	324.26424050331116
9	Power	6y20BV5L33R8YXM0YuI38N	1687277864.0189078	1687278194.038367	1687278194.2862086	1687278218.0400033	1687278218.4350789	24.14887022972107	330	330.2673008441925	0.2673008441925049	354.4161710739136
10	Peacefulness	6urI171OkxrttC2b9c9J4H	1687277864.0189078	1687278236.0411775	1687278236.3039	1687278260.0420983	1687278260.289762	23.985862016677856	372	372.2849922180176	0.2849922180175781	396.27085423469543
11	Peacefulness	1ZgMsA55GIY7ICkQh5MILA	1687277864.0189078	1687278266.0430167	1687278266.289276	1687278290.0439966	1687278290.2751396	23.98586368560791	402	402.27036809921265	0.2703680992126465	426.25623178482056
12	Wonder	42QOYbBozaTdltb42SdbNE	1687277864.0189078	1687278308.0457454	1687278308.3147333	1687278332.047026	1687278332.28478	23.970046758651733	444	444.2958254814148	0.2958254814147949	468.2658722400665
13	Wonder	1Z2MfAx1nJ09NzGjodnvRW	1687277864.0189078	1687278338.0471203	1687278338.2819157	1687278362.0471406	1687278362.296083	24.014167308807373	474	474.2630078792572	0.26300787925720215	498.2771751880646
14	Sadness	0rrYTqRuvyQYxroWdtNzSX	1687277864.0189078	1687278380.0480564	1687278380.2984037	1687278404.0493789	1687278404.295982	23.997578144073486	516	516.2794959545135	0.2794959545135498	540.277074098587
15	Sadness	5sqNEssbu24RfCWLP1PqLa	1687277864.0189078	1687278410.0497217	1687278410.289381	1687278434.0500333	1687278434.4242976	24.13491654396057	546	546.270473241806	0.2704732418060303	570.4053897857666
16	Tension	5PXyH5bb5fbVfO8LjByhBb	1687277864.0189078	1687278452.0511456	1687278452.289734	1687278476.052357	1687278476.3619785	24.07224464416504	588	588.2708261013031	0.2708261013031006	612.3430707454681
17	Tension	5lV0LPaRCJMd0Icb0SY3jX	1687277864.0189078	1687278482.053262	1687278482.387949	1687278506.0551465	1687278506.5417213	24.153772354125977	618	618.3690412044525	0.36904120445251465	642.5228135585785
