	emotion	trackID	timestamp0	before_music_start	after_music_start	before_noise_start	after_noise_start	music_duration	theo_music_onset	true_music_onset	diff_onset	true_noise_onset
0	Tension	6JbPyMiLnWaaKusic64bCq	1716906576.7593157	1716906588.7635386	1716906588.9436839	1716906612.7638922	1716906613.0464025	24.102718591690063	12	12.184368133544922	0.18436813354492188	36.287086725234985
1	Tension	2nLtzopw4rPReszdYBJU6h	1716906576.7593157	1716906618.7645507	1716906619.0150642	1716906642.7647727	1716906642.9937716	23.978707313537598	42	42.25574851036072	0.2557485103607178	66.23445582389832
2	Tenderness	608R6FvRtAqf2dvgKMzebP	1716906576.7593157	1716906660.7648509	1716906660.9768422	1716906684.7653422	1716906685.1223526	24.14551043510437	84	84.21752643585205	0.21752643585205078	108.36303687095642
3	Tenderness	74ewFAgDzRkhZ7EX2eLtfZ	1716906576.7593157	1716906690.765717	1716906690.981993	1716906714.7665193	1716906715.0667148	24.08472180366516	114	114.22267723083496	0.22267723083496094	138.30739903450012
4	Wonder	7kC5Q1Ai6RSshkuFXCcsMG	1716906576.7593157	1716906732.767257	1716906733.0424676	1716906756.7673938	1716906757.0634582	24.02099061012268	156	156.2831518650055	0.28315186500549316	180.30414247512817
5	Wonder	4y5bvROuBDPr5fuwXbIBZR	1716906576.7593157	1716906762.7692144	1716906762.9992087	1716906786.7693822	1716906787.0185626	24.01935386657715	186	186.23989295959473	0.23989295959472656	210.25924682617188
6	Nostalgia	3DamFFqW32WihKkTVlwTYQ	1716906576.7593157	1716906804.7710035	1716906805.007692	1716906828.771627	1716906829.03718	24.02948784828186	228	228.24837636947632	0.24837636947631836	252.27786421775818
7	Nostalgia	1kmmKv3L4kGmoPu8aDFOmk	1716906576.7593157	1716906834.7733347	1716906835.029795	1716906858.7736974	1716906858.9898014	23.96000647544861	258	258.2704792022705	0.2704792022705078	282.2304856777191
8	Joyful activation	4kbj5MwxO1bq9wjT5g9HaA	1716906576.7593157	1716906876.774454	1716906876.993763	1716906900.7755225	1716906901.0682724	24.074509382247925	300	300.23444724082947	0.23444724082946777	324.3089566230774
9	Joyful activation	6DYkLt9JPsf3obewkAnamY	1716906576.7593157	1716906906.7756865	1716906907.013771	1716906930.7766573	1716906931.198989	24.18521785736084	330	330.25445532798767	0.2544553279876709	354.4396731853485
10	Peacefulness	6pAXhOJIYqeogZP34vZBqO	1716906576.7593157	1716906948.776905	1716906948.952635	1716906972.7784016	1716906972.9966693	24.044034242630005	372	372.1933193206787	0.19331932067871094	396.2373535633087
11	Peacefulness	7hDVYcQq6MxkdJGweuCtl9	1716906576.7593157	1716906978.7790904	1716906979.0139272	1716907002.7807896	1716907003.0656147	24.051687479019165	402	402.254611492157	0.2546114921569824	426.30629897117615
12	Sadness	1ZWLWVqeEMWMKTlteS0yLH	1716906576.7593157	1716907020.7815297	1716907021.0299308	1716907044.7827873	1716907045.07173	24.041799068450928	444	444.2706151008606	0.2706151008605957	468.3124141693115
13	Sadness	7gY3cyGcB2wnk2xDXiA0pe	1716906576.7593157	1716907050.7836316	1716907051.0130694	1716907074.7850797	1716907075.0804846	24.067415237426758	474	474.2537536621094	0.253753662109375	498.32116889953613
14	Power	210JJAa9nJOgNa0YNrsT5g	1716906576.7593157	1716907092.7870502	1716907093.0275786	1716907116.7873752	1716907117.0223522	23.994773626327515	516	516.2682628631592	0.2682628631591797	540.2630364894867
15	Power	37f4ITSlgPX81ad2EvmVQr	1716906576.7593157	1716907122.7892725	1716907123.0166135	1716907146.7909148	1716907147.0829685	24.066354990005493	546	546.2572977542877	0.2572977542877197	570.3236527442932
16	Transcendence	1AZjCZSGEjlxUufFQwSszF	1716906576.7593157	1716907164.7909687	1716907165.0161266	1716907188.7916365	1716907189.0776148	24.061488151550293	588	588.2568109035492	0.25681090354919434	612.3182990550995
17	Transcendence	6nek1Nin9q48AVZcWs9e9D	1716906576.7593157	1716907194.7917633	1716907195.0189672	1716907218.793257	1716907219.141548	24.122580766677856	618	618.2596514225006	0.25965142250061035	642.3822321891785
