	emotion	trackID	timestamp0	before_music_start	after_music_start	before_noise_start	after_noise_start	music_duration	theo_music_onset	true_music_onset	diff_onset	true_noise_onset
0	Tension	4PgQu8CWZAD6NSqd4mGDmE	1685978101.5209217	1685978113.5224352	1685978113.8396294	1685978137.5240304	1685978137.7681124	23.92848300933838	12	12.318707704544067	0.3187077045440674	36.247190713882446
1	Tension	0o9ivTBX7mjTnaUYF4Gk6t	1685978101.5209217	1685978143.5243247	1685978143.7687356	1685978167.5245872	1685978167.789092	24.02035641670227	42	42.24781394004822	0.24781394004821777	66.26817035675049
2	Peacefulness	0YxUyFzBQiFquwz4raExRB	1685978101.5209217	1685978185.525959	1685978185.9479043	1685978209.5277739	1685978209.7549515	23.807047128677368	84	84.42698264122009	0.4269826412200928	108.23402976989746
3	Peacefulness	0DM6vcY11eSbTi9lSjvqjh	1685978101.5209217	1685978215.5285187	1685978215.8219664	1685978239.5302308	1685978239.7677712	23.945804834365845	114	114.30104470252991	0.3010447025299072	138.24684953689575
4	Joyful activation	4eoFmrwfkSevr8Gegsxyuo	1685978101.5209217	1685978257.5320244	1685978257.8513985	1685978281.5326355	1685978281.8413992	23.99000072479248	156	156.33047676086426	0.3304767608642578	180.32047748565674
5	Joyful activation	5e0O7MjhNHq9G67qDFM8nR	1685978101.5209217	1685978287.5339487	1685978287.7785826	1685978311.534554	1685978311.76343	23.98484754562378	186	186.2576608657837	0.2576608657836914	210.24250841140747
6	Tenderness	1uirE2Am209htwgK4KVrGD	1685978101.5209217	1685978329.5361426	1685978329.7646823	1685978353.5380247	1685978353.774555	24.009872674942017	228	228.2437605857849	0.2437605857849121	252.25363326072693
7	Tenderness	3xjwCARr4JwSaJwka9H7MQ	1685978101.5209217	1685978359.5398016	1685978359.781907	1685978383.5418613	1685978383.7786305	23.996723413467407	258	258.2609853744507	0.2609853744506836	282.2577087879181
8	Power	0jQBEvhlnHrzPpLVX0NKIh	1685978101.5209217	1685978401.5429494	1685978401.7737215	1685978425.5446515	1685978425.7810206	24.007299184799194	300	300.2527997493744	0.25279974937438965	324.2600989341736
9	Power	4GdHkkbUtc63Jr3JI5Pm19	1685978101.5209217	1685978431.5461884	1685978431.7844186	1685978455.5470011	1685978455.779438	23.99501943588257	330	330.26349687576294	0.26349687576293945	354.2585163116455
10	Sadness	0bmb8jg6ljmt8qBmIsMNvL	1685978101.5209217	1685978473.5487728	1685978473.8130686	1685978497.550332	1685978497.8086462	23.995577573776245	372	372.29214692115784	0.2921469211578369	396.2877244949341
11	Sadness	6Wr0L1OWkniqsLMfJuRNp0	1685978101.5209217	1685978503.55082	1685978503.7765408	1685978527.5515356	1685978527.7837696	24.00722885131836	402	402.25561904907227	0.2556190490722656	426.2628479003906
12	Wonder	3kuuKgkJKTaQGTslJ4rY9i	1685978101.5209217	1685978545.551696	1685978545.8381462	1685978569.5521822	1685978569.8401165	24.001970291137695	444	444.3172245025635	0.31722450256347656	468.3191947937012
13	Wonder	5m17ITVv8Mva7X5HYRSClh	1685978101.5209217	1685978575.5522294	1685978575.8560126	1685978599.5538864	1685978599.7780356	23.922023057937622	474	474.3350908756256	0.33509087562561035	498.25711393356323
14	Nostalgia	1JIvoW6neJrFd1ES2aZZvh	1685978101.5209217	1685978617.554835	1685978617.9490047	1685978641.555751	1685978641.9044795	23.955474853515625	516	516.4280829429626	0.4280829429626465	540.3835577964783
15	Nostalgia	2AX5E86cn9n2dgioZEjirI	1685978101.5209217	1685978647.5558114	1685978647.7857134	1685978671.5578606	1685978671.793776	24.008062601089478	546	546.264791727066	0.26479172706604004	570.2728543281555
16	Transcendence	6uxCDET1kOLNfEOcrF3zJK	1685978101.5209217	1685978689.5595374	1685978689.7849197	1685978713.5611475	1685978713.7971208	24.012201070785522	588	588.2639980316162	0.26399803161621094	612.2761991024017
17	Transcendence	6Tb7Zfo4PcSiS4TqQ4NnTh	1685978101.5209217	1685978719.5629988	1685978719.8344705	1685978743.5636864	1685978743.7918966	23.957426071166992	618	618.3135488033295	0.3135488033294678	642.2709748744965
