	emotion	trackID	timestamp0	before_music_start	after_music_start	before_noise_start	after_noise_start	music_duration	theo_music_onset	true_music_onset	diff_onset	true_noise_onset
0	Joyful activation	3GBApU0NuzH4hKZq4NOSdA	1718812049.2027726	1718812061.2063396	1718812061.4924045	1718812085.207406	1718812085.4824133	23.99000883102417	12	12.289631843566895	0.28963184356689453	36.279640674591064
1	Joyful activation	6QgjcU0zLnzq5OrUoSZ3OK	1718812049.2027726	1718812091.2080328	1718812091.4375408	1718812115.208464	1718812115.4862306	24.04868984222412	42	42.23476815223694	0.23476815223693848	66.28345799446106
2	Peacefulness	6Er8Fz6fuZNi5cvwQjv1ya	1718812049.2027726	1718812133.2095418	1718812133.507256	1718812157.210304	1718812157.4343102	23.927054166793823	84	84.30448341369629	0.30448341369628906	108.23153758049011
3	Peacefulness	2agBDIr9MYDUducQPC1sFU	1718812049.2027726	1718812163.21184	1718812163.572673	1718812187.2131503	1718812187.436405	23.863731861114502	114	114.3699004650116	0.3699004650115967	138.2336323261261
4	Nostalgia	3lAqHOGFBABytXxiPpDm6e	1718812049.2027726	1718812205.2144225	1718812205.5008266	1718812229.2157342	1718812229.576118	24.075291395187378	156	156.29805397987366	0.2980539798736572	180.37334537506104
5	Nostalgia	1Lom3Qqs0HUPxqnmRVumKQ	1718812049.2027726	1718812235.215853	1718812235.4345229	1718812259.217693	1718812259.5012224	24.066699504852295	186	186.23175024986267	0.2317502498626709	210.29844975471497
6	Sadness	1gIko0dsz3MIfVny2wo4Mc	1718812049.2027726	1718812277.2177725	1718812277.4989462	1718812301.2191079	1718812301.6697152	24.170768976211548	228	228.29617357254028	0.2961735725402832	252.46694254875183
7	Sadness	5GHfUQGxnemWRbBe62KNpq	1718812049.2027726	1718812307.2202508	1718812307.4741707	1718812331.2220166	1718812331.5778387	24.103667974472046	258	258.27139806747437	0.27139806747436523	282.3750660419464
8	Transcendence	4WmB04GBqS4xPMYN9dHgBw	1718812049.2027726	1718812349.2224984	1718812349.5124934	1718812373.2234166	1718812373.5926533	24.080159902572632	300	300.3097207546234	0.3097207546234131	324.38988065719604
9	Transcendence	3weNRklVDqb4Rr5MhKBR3D	1718812049.2027726	1718812379.2242322	1718812379.5551784	1718812403.2255154	1718812403.5123026	23.95712423324585	330	330.3524057865143	0.3524057865142822	354.30953001976013
10	Tension	3Id64dLhfH7z0mmcylxuNp	1718812049.2027726	1718812421.2261755	1718812421.4388964	1718812445.2268434	1718812445.5078895	24.068993091583252	372	372.2361238002777	0.23612380027770996	396.30511689186096
11	Tension	3dkIE8P7hvl3tHl9KSb6dA	1718812049.2027726	1718812451.2279294	1718812451.5309598	1718812475.2295449	1718812475.651219	24.120259046554565	402	402.32818722724915	0.3281872272491455	426.4484462738037
12	Wonder	5NrV5IwDOFcXHHUFTB8BUy	1718812049.2027726	1718812493.2302334	1718812493.4545426	1718812517.2318363	1718812517.4569614	24.002418756484985	444	444.25177001953125	0.25177001953125	468.25418877601624
13	Wonder	4RW7EZi7SHSLRwvn1Q8Mqj	1718812049.2027726	1718812523.2337794	1718812523.5388346	1718812547.23513	1718812547.519781	23.98094654083252	474	474.3360619544983	0.336061954498291	498.3170084953308
14	Tenderness	7LRzgZuP7H12oSC1CnC2jB	1718812049.2027726	1718812565.235915	1718812565.5237143	1718812589.2375646	1718812589.460275	23.93656063079834	516	516.3209416866302	0.320941686630249	540.2575023174286
15	Tenderness	5lm18pjbwdth6ENVllxjfl	1718812049.2027726	1718812595.2380667	1718812595.4660316	1718812619.2388601	1718812619.5329547	24.066923141479492	546	546.263258934021	0.2632589340209961	570.3301820755005
16	Power	456WNXWhDwYOSf5SpTuqxd	1718812049.2027726	1718812637.2391284	1718812637.529836	1718812661.2398257	1718812661.4750643	23.945228338241577	588	588.3270633220673	0.32706332206726074	612.2722916603088
17	Power	1yvMUkIOTeUNtNWlWRgANS	1718812049.2027726	1718812667.241006	1718812667.5319982	1718812691.2420797	1718812691.5412269	24.009228706359863	618	618.3292255401611	0.3292255401611328	642.338454246521
