	emotion	trackID	timestamp0	before_music_start	after_music_start	before_noise_start	after_noise_start	music_duration	theo_music_onset	true_music_onset	diff_onset	true_noise_onset
0	Nostalgia	4IlfC1rWTdu6uyWgOa37WX	1685548713.2634006	1685548725.2654266	1685548725.493898	1685548749.2673893	1685548749.4964898	24.002591848373413	12	12.230497360229492	0.2304973602294922	36.233089208602905
1	Nostalgia	1wjVcsnkPBBrxgEG0a1qyA	1685548713.2634006	1685548755.2674124	1685548755.4971216	1685548779.2680316	1685548779.5774202	24.08029866218567	42	42.233721017837524	0.23372101783752441	66.3140196800232
2	Sadness	3QFCL0dqEzXFIWlqWiVDJU	1685548713.2634006	1685548797.2689476	1685548797.503021	1685548821.270659	1685548821.4982376	23.995216608047485	84	84.23962044715881	0.23962044715881348	108.2348370552063
3	Sadness	2cPaTVGnIGe3HYCAsOGnl1	1685548713.2634006	1685548827.2725868	1685548827.5227602	1685548851.2738442	1685548851.5140877	23.99132752418518	114	114.25935959815979	0.25935959815979004	138.25068712234497
4	Tension	7pmNNEJcBcODkrPHEIf7Cy	1685548713.2634006	1685548869.2739198	1685548869.5302296	1685548893.2751071	1685548893.5129035	23.98267388343811	156	156.26682901382446	0.2668290138244629	180.24950289726257
5	Tension	2kRFrWaLWiKq48YYVdGcm8	1685548713.2634006	1685548899.275333	1685548899.5383735	1685548923.2755032	1685548923.5739605	24.035587072372437	186	186.2749729156494	0.27497291564941406	210.31055998802185
6	Joyful activation	0ikz6tENMONtK6qGkOrU3c	1685548713.2634006	1685548941.2755961	1685548941.5681584	1685548965.276744	1685548965.518783	23.950624704360962	228	228.30475783348083	0.30475783348083496	252.2553825378418
7	Joyful activation	67iAlVNDDdddxqSD2EZhFs	1685548713.2634006	1685548971.2768173	1685548971.5083144	1685548995.277081	1685548995.556349	24.04803466796875	258	258.244913816452	0.24491381645202637	282.2929484844208
8	Power	0ErK6K0kYr0Ow2RkPMhmMs	1685548713.2634006	1685549013.2781115	1685549013.5867708	1685549037.278799	1685549037.4990046	23.91223382949829	300	300.323370218277	0.32337021827697754	324.23560404777527
9	Power	0k664IuFwVP557Gnx7RhIl	1685548713.2634006	1685549043.2803965	1685549043.5174754	1685549067.280901	1685549067.519494	24.002018690109253	330	330.2540748119354	0.2540748119354248	354.2560935020447
10	Wonder	6HMFtoMvv6n6Q2eOyPFyne	1685548713.2634006	1685549085.2825904	1685549085.5179803	1685549109.283023	1685549109.7201276	24.202147245407104	372	372.25457978248596	0.2545797824859619	396.45672702789307
11	Wonder	4g1PEaO8DhmY3PkbuPHagk	1685548713.2634006	1685549115.2841973	1685549115.5478418	1685549139.2842288	1685549139.5723062	24.02446436882019	402	402.2844412326813	0.2844412326812744	426.30890560150146
12	Transcendence	3z8h0TU7ReDPLIbEnYhWZb	1685548713.2634006	1685549157.2847543	1685549157.5129075	1685549181.2851338	1685549181.7404594	24.22755193710327	444	444.2495069503784	0.24950695037841797	468.4770588874817
13	Transcendence	2xizRhme7pYeITbH1NLLGt	1685548713.2634006	1685549187.2852612	1685549187.5854826	1685549211.2862704	1685549211.5042708	23.918788194656372	474	474.3220820426941	0.3220820426940918	498.24087023735046
14	Tenderness	3e8kgXoSaW5MQkpjSw9nYk	1685548713.2634006	1685549229.286997	1685549229.5175927	1685549253.2884905	1685549253.5208726	24.0032799243927	516	516.2541921138763	0.2541921138763428	540.257472038269
15	Tenderness	6ZygaqgtPkiahkiYJhYWhn	1685548713.2634006	1685549259.289214	1685549259.5426266	1685549283.2910426	1685549283.64894	24.106313467025757	546	546.279226064682	0.27922606468200684	570.3855395317078
16	Peacefulness	4Q3nQek3cWJqlRVPrvsbdJ	1685548713.2634006	1685549301.2914016	1685549301.5878859	1685549325.292998	1685549325.5259554	23.938069581985474	588	588.3244853019714	0.32448530197143555	612.2625548839569
17	Peacefulness	3cR0EJ6WiCDj2imGIzjV45	1685548713.2634006	1685549331.2933867	1685549331.5333335	1685549355.2938747	1685549355.5308263	23.997492790222168	618	618.2699329853058	0.26993298530578613	642.267425775528
