	emotion	trackID	timestamp0	before_music_start	after_music_start	before_noise_start	after_noise_start	music_duration	theo_music_onset	true_music_onset	diff_onset	true_noise_onset
0	Joyful activation	0w07a1vsKahQMM0RnPXHVT	1685636651.8748677	1685636663.8774061	1685636664.1030314	1685636687.8793788	1685636688.1023915	23.99936008453369	12	12.228163719177246	0.2281637191772461	36.22752380371094
1	Joyful activation	4cOdK2wGLETKBW3PvgPWqT	1685636651.8748677	1685636693.8803763	1685636694.1123888	1685636717.8815122	1685636718.1049163	23.9925274848938	42	42.237521171569824	0.23752117156982422	66.23004865646362
2	Tenderness	0aNCFJfB48ZPn8ibcqvMiZ	1685636651.8748677	1685636735.8821719	1685636736.1054282	1685636759.8840015	1685636760.107432	24.00200366973877	84	84.23056054115295	0.2305605411529541	108.23256421089172
3	Tenderness	6zC0mpGYwbNTpk9SKwh08f	1685636651.8748677	1685636765.88457	1685636766.1142344	1685636789.8860476	1685636790.1161695	24.00193500518799	114	114.23936676979065	0.23936676979064941	138.24130177497864
4	Wonder	7Fg4jpwpkdkGCvq1rrXnvx	1685636651.8748677	1685636807.8877294	1685636808.1131356	1685636831.8881836	1685636832.133385	24.020249366760254	156	156.23826789855957	0.2382678985595703	180.25851726531982
5	Wonder	3q9npStSssk7sZWotiNQLK	1685636651.8748677	1685636837.8886032	1685636838.1067634	1685636861.8901887	1685636862.113078	24.006314754486084	186	186.23189568519592	0.23189568519592285	210.238210439682
6	Tension	2Q6RiCAKOrxRYtvl9pcpjY	1685636651.8748677	1685636879.8916187	1685636880.1170123	1685636903.8927665	1685636904.1534085	24.036396265029907	228	228.24214458465576	0.24214458465576172	252.27854084968567
7	Tension	4xHWH1jwV5j4mBYRhxPbwZ	1685636651.8748677	1685636909.894008	1685636910.1095378	1685636933.8955054	1685636934.1162286	24.006690740585327	258	258.2346701622009	0.23467016220092773	282.24136090278625
8	Peacefulness	2jdAk8ATWIL3dwT47XpRfu	1685636651.8748677	1685636951.896144	1685636952.1176631	1685636975.8962348	1685636976.1401458	24.0224826335907	300	300.2427954673767	0.24279546737670898	324.2652781009674
9	Peacefulness	1OEoNpiyqBghuEUaT6Je6U	1685636651.8748677	1685636981.897486	1685636982.1749465	1685637005.898278	1685637006.119098	23.944151401519775	330	330.30007886886597	0.3000788688659668	354.24423027038574
10	Transcendence	7va6NoKrAACTiCVBYxUdRi	1685636651.8748677	1685637023.8998966	1685637024.2078266	1685637047.9000418	1685637048.1291006	23.921273946762085	372	372.3329589366913	0.3329589366912842	396.25423288345337
11	Transcendence	25tZHMv3ctlzqDaHAeuU9c	1685636651.8748677	1685637053.9001913	1685637054.1482384	1685637077.9006877	1685637078.1220322	23.973793745040894	402	402.27337074279785	0.27337074279785156	426.24716448783875
12	Nostalgia	5wQnmLuC1W7ATsArWACrgW	1685636651.8748677	1685637095.9020216	1685637096.1411464	1685637119.9025354	1685637120.1403105	23.99916410446167	444	444.2662787437439	0.2662787437438965	468.26544284820557
13	Nostalgia	1XyqWJm41Te264Rizhg1gh	1685636651.8748677	1685637125.9035702	1685637126.1450744	1685637149.9045415	1685637150.2361927	24.091118335723877	474	474.2702066898346	0.2702066898345947	498.3613250255585
14	Power	59WN2psjkt1tyaxjspN8fp	1685636651.8748677	1685637167.9055872	1685637168.2270482	1685637191.9059856	1685637192.2737677	24.046719551086426	516	516.352180480957	0.35218048095703125	540.3989000320435
15	Power	4dVbhS6OiYvFikshyaQaCN	1685636651.8748677	1685637197.9061515	1685637198.138392	1685637221.9066985	1685637222.1243792	23.985987186431885	546	546.2635242938995	0.26352429389953613	570.2495114803314
16	Sadness	0bmb8jg6ljmt8qBmIsMNvL	1685636651.8748677	1685637239.9085343	1685637240.182282	1685637263.909092	1685637264.209681	24.02739906311035	588	588.3074142932892	0.30741429328918457	612.3348133563995
17	Sadness	45366JXjg6UYJfVp50w9pa	1685636651.8748677	1685637269.9107995	1685637270.1413279	1685637293.9123254	1685637294.1308568	23.98952889442444	618	618.2664601802826	0.2664601802825928	642.255989074707
