	emotion	trackID	timestamp0	before_music_start	after_music_start	before_noise_start	after_noise_start	music_duration	theo_music_onset	true_music_onset	diff_onset	true_noise_onset
0	Transcendence	3nSglalUiJYQfUsnzvI5Px	1687789687.5083935	1687789699.5102403	1687789699.7978065	1687789723.5110548	1687789723.8034484	24.00564193725586	12	12.28941297531128	0.2894129753112793	36.29505491256714
1	Transcendence	5ky71GXSi2Rt2sgmbVGuqK	1687789687.5083935	1687789729.5122795	1687789729.6695445	1687789753.5127995	1687789753.8967552	24.227210760116577	42	42.16115093231201	0.16115093231201172	66.38836169242859
2	Wonder	1tLp9KH0j1HoKdS1vnvkxO	1687789687.5083935	1687789771.5133088	1687789771.7423072	1687789795.5144553	1687789795.8735406	24.13123345375061	84	84.23391366004944	0.23391366004943848	108.36514711380005
3	Wonder	0XXkQk83TjaGoPndxWLHKr	1687789687.5083935	1687789801.5163066	1687789801.711478	1687789825.5166996	1687789825.7512918	24.03981375694275	114	114.20308446884155	0.20308446884155273	138.2428982257843
4	Tension	70gOupwTsC5iq2x3i6Q8f3	1687789687.5083935	1687789843.5187168	1687789843.69961	1687789867.519465	1687789867.87733	24.177720069885254	156	156.19121646881104	0.19121646881103516	180.3689365386963
5	Tension	1AUyzuh7CIr1yDYPTOgQQL	1687789687.5083935	1687789873.5208852	1687789873.8497458	1687789897.5224755	1687789897.7544	23.904654264450073	186	186.34135222434998	0.3413522243499756	210.24600648880005
6	Sadness	0pwnoUhy57HdGjj1zNzzNV	1687789687.5083935	1687789915.5231125	1687789915.7032921	1687789939.5233853	1687789939.9989605	24.295668363571167	228	228.19489860534668	0.1948986053466797	252.49056696891785
7	Sadness	50Td3qilgs8BLtv8mHyT1t	1687789687.5083935	1687789945.5248458	1687789945.8214042	1687789969.5264525	1687789969.7649128	23.943508625030518	258	258.31301069259644	0.31301069259643555	282.25651931762695
8	Power	3kG6GPkDkV2RQTm9QdYN9Z	1687789687.5083935	1687789987.5267527	1687789987.77772	1687790011.5268214	1687790011.751713	23.973993062973022	300	300.26932644844055	0.26932644844055176	324.2433195114136
9	Power	1S85LGnDPKKOkfuFaK6vFu	1687789687.5083935	1687790017.527301	1687790017.8324723	1687790041.528707	1687790041.7713938	23.938921451568604	330	330.32407879829407	0.3240787982940674	354.26300024986267
10	Nostalgia	1TQ2UYCN7nhfj3cfcFC76V	1687789687.5083935	1687790059.529632	1687790059.691243	1687790083.5300398	1687790083.7630236	24.071780681610107	372	372.18284940719604	0.18284940719604492	396.25463008880615
11	Nostalgia	4QTFU7BukoyDtyyemGPNCX	1687789687.5083935	1687790089.5316749	1687790089.7635593	1687790113.5321002	1687790113.9437323	24.18017292022705	402	402.2551658153534	0.25516581535339355	426.43533873558044
12	Tenderness	5nkUIVKqOqdpB6ApKgEMkv	1687789687.5083935	1687790131.533106	1687790131.7010338	1687790155.5346403	1687790155.7727346	24.07170081138611	444	444.19264030456543	0.1926403045654297	468.26434111595154
13	Tenderness	6cx5CvFhqN19efStehJqoW	1687789687.5083935	1687790161.535256	1687790161.7735364	1687790185.5372524	1687790185.760154	23.98661756515503	474	474.26514291763306	0.26514291763305664	498.2517604827881
14	Joyful activation	70t7Q6AYG6ZgTYmJWcnkUM	1687789687.5083935	1687790203.5377014	1687790203.7790804	1687790227.5377557	1687790227.7634735	23.98439311981201	516	516.2706868648529	0.2706868648529053	540.2550799846649
15	Joyful activation	71ax09SvKzLb1mwlQeAYMU	1687789687.5083935	1687790233.537922	1687790233.8048086	1687790257.539453	1687790257.7673514	23.96254277229309	546	546.2964150905609	0.2964150905609131	570.258957862854
16	Peacefulness	6J2LdBN97cDWn0MLxYh9HB	1687789687.5083935	1687790275.5395315	1687790275.7655585	1687790299.540995	1687790299.849639	24.084080457687378	588	588.2571649551392	0.25716495513916016	612.3412454128265
17	Peacefulness	1OU4E4HiVjdak0mL4blVWT	1687789687.5083935	1687790305.5409977	1687790305.762181	1687790329.542922	1687790329.8181772	24.05599617958069	618	618.2537875175476	0.2537875175476074	642.3097836971283
