	emotion	trackID	timestamp0	before_music_start	after_music_start	before_noise_start	after_noise_start	music_duration	theo_music_onset	true_music_onset	diff_onset	true_noise_onset
0	Sadness	28cnXtME493VX9NOw9cIUh	1720798372.371356	1720798384.3725588	1720798384.6017852	1720798408.3737335	1720798408.6110518	24.00926661491394	12	12.23042917251587	0.23042917251586914	36.23969578742981
1	Sadness	2kfciuO0ZnQcPkHlWGTfQG	1720798372.371356	1720798414.3748178	1720798414.6661513	1720798438.374991	1720798438.592014	23.925862789154053	42	42.2947952747345	0.29479527473449707	66.22065806388855
2	Peacefulness	0d3mX4cZEucXC2TNYtGpix	1720798372.371356	1720798456.3765461	1720798456.5983815	1720798480.3767848	1720798480.749634	24.151252508163452	84	84.22702550888062	0.22702550888061523	108.37827801704407
3	Peacefulness	3D9u1UpCD8FU7LZFsMvVZQ	1720798372.371356	1720798486.377791	1720798486.6009576	1720798510.3796415	1720798510.608908	24.00795030593872	114	114.22960162162781	0.22960162162780762	138.23755192756653
4	Tenderness	51REyltyZa0nyob7Vpqomd	1720798372.371356	1720798528.3803813	1720798528.615084	1720798552.3816845	1720798552.8027785	24.187694549560547	156	156.24372792243958	0.2437279224395752	180.43142247200012
5	Tenderness	754kgU5rWscRTfvlsuEwFp	1720798372.371356	1720798558.3824728	1720798558.6131272	1720798582.382595	1720798582.7541816	24.141054391860962	186	186.2417712211609	0.24177122116088867	210.38282561302185
6	Nostalgia	7clUVcSOtkNWa58Gw5RfD4	1720798372.371356	1720798600.383483	1720798600.6076064	1720798624.3845503	1720798624.8022811	24.194674730300903	228	228.2362504005432	0.2362504005432129	252.43092513084412
7	Nostalgia	3yns3l9w4rYdJK4HAPmO3N	1720798372.371356	1720798630.3856592	1720798630.6618173	1720798654.3865454	1720798654.6086679	23.946850538253784	258	258.2904613018036	0.29046130180358887	282.2373118400574
8	Tension	1KfRJP0x5CnO4DmmYKfko5	1720798372.371356	1720798672.3881836	1720798672.681343	1720798696.3899996	1720798696.6177828	23.936439752578735	300	300.30998706817627	0.30998706817626953	324.246426820755
9	Tension	3fleq5m89Tmdg10dcJslrt	1720798372.371356	1720798702.390567	1720798702.611914	1720798726.391842	1720798726.6807332	24.068819284439087	330	330.24055790901184	0.24055790901184082	354.3093771934509
10	Joyful activation	0w5CRIokPrQAAq7OdIKesr	1720798372.371356	1720798744.3924813	1720798744.6286795	1720798768.394074	1720798768.7561162	24.127436637878418	372	372.25732350349426	0.2573235034942627	396.3847601413727
11	Joyful activation	1SXqpEbNq7JTmavDPlx40R	1720798372.371356	1720798774.39606	1720798774.754724	1720798798.3971167	1720798798.6890833	23.934359312057495	402	402.3833680152893	0.38336801528930664	426.3177273273468
12	Power	7eA7zqW045T9BfzcC90NZl	1720798372.371356	1720798816.397144	1720798816.6317346	1720798840.3979673	1720798840.8095949	24.177860260009766	444	444.26037859916687	0.2603785991668701	468.43823885917664
13	Power	7F6zGwyY7UgK41oINPYeys	1720798372.371356	1720798846.3981497	1720798846.6817555	1720798870.3995128	1720798870.6202528	23.938497304916382	474	474.3103995323181	0.31039953231811523	498.2488968372345
14	Transcendence	53lOBWy0LP99Gb1ugvXHd9	1720798372.371356	1720798888.4004412	1720798888.626042	1720798912.4015372	1720798912.62979	24.003748178482056	516	516.2546858787537	0.2546858787536621	540.2584340572357
15	Transcendence	6jXPZid0KLorvgIDP6TiSo	1720798372.371356	1720798918.402594	1720798918.6904652	1720798942.4033651	1720798942.7531114	24.06264615058899	546	546.3191092014313	0.3191092014312744	570.3817553520203
16	Wonder	1dGXJHuSQ9v8SgKYAGBP4R	1720798372.371356	1720798960.4043105	1720798960.6907282	1720798984.4051733	1720798984.6977708	24.00704264640808	588	588.319372177124	0.31937217712402344	612.3264148235321
17	Wonder	0WK7Grq7TS8gNHPNFqydmK	1720798372.371356	1720798990.406016	1720798990.7038105	1720799014.406849	1720799014.6832638	23.979453325271606	618	618.3324544429779	0.3324544429779053	642.3119077682495
