	emotion	trackID	timestamp0	before_music_start	after_music_start	before_noise_start	after_noise_start	music_duration	theo_music_onset	true_music_onset	diff_onset	true_noise_onset
0	Wonder	5r0GJYtppL0xHfaAq3yw9V	1690821908.548014	1690821920.5502553	1690821920.7910497	1690821944.5516014	1690821944.7801056	23.9890558719635	12	12.243035793304443	0.24303579330444336	36.232091665267944
1	Wonder	1BncfTJAWxrsxyT9culBrj	1690821908.548014	1690821950.5525928	1690821950.8407793	1690821974.5531538	1690821974.855226	24.01444673538208	42	42.292765378952026	0.29276537895202637	66.3072121143341
2	Transcendence	6DHYWelHYuynVVPv2m58wl	1690821908.548014	1690821992.5535457	1690821992.7964036	1690822016.5541468	1690822016.8344064	24.038002729415894	84	84.24838972091675	0.24838972091674805	108.28639245033264
3	Transcendence	64q5EfFKR9hYJ1FHqSClxe	1690821908.548014	1690822022.554704	1690822022.7928095	1690822046.5554006	1690822046.794197	24.00138759613037	114	114.24479556083679	0.244795560836792	138.24618315696716
4	Tenderness	7m9TFCZtij6DlsUldYSICm	1690821908.548014	1690822064.5560951	1690822064.7834036	1690822088.5571632	1690822088.8541338	24.070730209350586	156	156.23538970947266	0.23538970947265625	180.30611991882324
5	Tenderness	3VJPYNpeHQS6qUX52uRExW	1690821908.548014	1690822094.5587587	1690822094.8876057	1690822118.5591516	1690822118.9177632	24.030157566070557	186	186.3395917415619	0.33959174156188965	210.36974930763245
6	Tension	1IKnkAtTKion90wF8yxSgS	1690821908.548014	1690822136.560672	1690822136.8694525	1690822160.5607002	1690822160.9295866	24.060134172439575	228	228.3214385509491	0.3214385509490967	252.38157272338867
7	Tension	24tp9KQWD7EVkPiHcO1pPE	1690821908.548014	1690822166.561211	1690822166.8194087	1690822190.5628595	1690822190.9174337	24.09802508354187	258	258.27139472961426	0.2713947296142578	282.3694198131561
8	Peacefulness	3KBNq06Yv9uOGqbvm71bSs	1690821908.548014	1690822208.5639138	1690822208.7919693	1690822232.5655649	1690822232.8519013	24.059931993484497	300	300.24395537376404	0.24395537376403809	324.30388736724854
9	Peacefulness	23TXSzmuErPA3CAPsE2bme	1690821908.548014	1690822238.5666578	1690822238.7867935	1690822262.5672512	1690822262.7934227	24.00662922859192	330	330.2387795448303	0.23877954483032227	354.24540877342224
10	Nostalgia	1LqFdwLKqa8Ep6q9LEUCih	1690821908.548014	1690822280.5675292	1690822280.8014636	1690822304.5675604	1690822304.7970524	23.995588779449463	372	372.253449678421	0.2534496784210205	396.2490384578705
11	Nostalgia	3tJjZMHLqhD8DaGgdBICnc	1690821908.548014	1690822310.569235	1690822310.8072965	1690822334.5697644	1690822334.8584545	24.05115795135498	402	402.25928258895874	0.25928258895874023	426.3104405403137
12	Joyful activation	1sTsuZTdANkiFd7T34H3nb	1690821908.548014	1690822352.5710602	1690822352.8049526	1690822376.5724144	1690822376.869765	24.064812421798706	444	444.2569386959076	0.2569386959075928	468.3217511177063
13	Joyful activation	7mnGQesk1TzQLzQ9bYWZPR	1690821908.548014	1690822382.5736172	1690822382.8681886	1690822406.5749335	1690822406.7953372	23.927148580551147	474	474.3201746940613	0.3201746940612793	498.2473232746124
14	Power	3GJZLvGXaVszYdSBLMtJFX	1690821908.548014	1690822424.5755002	1690822424.811573	1690822448.5770795	1690822448.9239254	24.11235237121582	516	516.2635591030121	0.26355910301208496	540.3759114742279
15	Power	6kbFxKnhjvGAsCx0Reioej	1690821908.548014	1690822454.5789404	1690822454.8006454	1690822478.5801408	1690822478.8755283	24.074882984161377	546	546.2526314258575	0.25263142585754395	570.3275144100189
16	Sadness	5NVM9GhtQLTTyF910jfHmy	1690821908.548014	1690822496.581983	1690822496.823413	1690822520.5835724	1690822520.8929446	24.069531679153442	588	588.2753989696503	0.27539896965026855	612.3449306488037
17	Sadness	56oReVXIfUO9xkX7pHmEU0	1690821908.548014	1690822526.584078	1690822526.8799522	1690822550.584886	1690822550.770116	23.890163898468018	618	618.3319382667542	0.3319382667541504	642.2221021652222
