	emotion	trackID	timestamp0	before_music_start	after_music_start	before_noise_start	after_noise_start	music_duration	theo_music_onset	true_music_onset	diff_onset	true_noise_onset
0	Nostalgia	7clUVcSOtkNWa58Gw5RfD4	1720797493.1556985	1720797505.1576507	1720797505.447411	1720797529.1579947	1720797529.6238713	24.17646026611328	12	12.291712522506714	0.29171252250671387	36.468172788619995
1	Nostalgia	3yns3l9w4rYdJK4HAPmO3N	1720797493.1556985	1720797535.1599288	1720797535.4483678	1720797559.1604471	1720797559.383574	23.935206174850464	42	42.29266929626465	0.29266929626464844	66.22787547111511
2	Joyful activation	0w5CRIokPrQAAq7OdIKesr	1720797493.1556985	1720797577.161881	1720797577.3849854	1720797601.161973	1720797601.6562836	24.27129817008972	84	84.2292869091034	0.22928690910339355	108.50058507919312
3	Joyful activation	1SXqpEbNq7JTmavDPlx40R	1720797493.1556985	1720797607.16256	1720797607.5145543	1720797631.162583	1720797631.4611516	23.94659733772278	114	114.35885572433472	0.3588557243347168	138.3054530620575
4	Tenderness	51REyltyZa0nyob7Vpqomd	1720797493.1556985	1720797649.1642947	1720797649.4617424	1720797673.1659238	1720797673.4486647	23.98692226409912	156	156.3060438632965	0.3060438632965088	180.29296612739563
5	Tenderness	754kgU5rWscRTfvlsuEwFp	1720797493.1556985	1720797679.167766	1720797679.418943	1720797703.1686158	1720797703.533806	24.11486315727234	186	186.26324439048767	0.2632443904876709	210.37810754776
6	Tension	1KfRJP0x5CnO4DmmYKfko5	1720797493.1556985	1720797721.169091	1720797721.484249	1720797745.170814	1720797745.60121	24.116961002349854	228	228.3285505771637	0.3285505771636963	252.44551157951355
7	Tension	3fleq5m89Tmdg10dcJslrt	1720797493.1556985	1720797751.172531	1720797751.4508502	1720797775.1733813	1720797775.5934334	24.14258313179016	258	258.29515171051025	0.2951517105102539	282.4377348423004
8	Transcendence	53lOBWy0LP99Gb1ugvXHd9	1720797493.1556985	1720797793.174238	1720797793.5951588	1720797817.175187	1720797817.6109595	24.015800714492798	300	300.4394602775574	0.43946027755737305	324.45526099205017
9	Transcendence	6jXPZid0KLorvgIDP6TiSo	1720797493.1556985	1720797823.1769192	1720797823.4696658	1720797847.1771543	1720797847.3957372	23.926071405410767	330	330.3139672279358	0.313967227935791	354.24003863334656
10	Sadness	28cnXtME493VX9NOw9cIUh	1720797493.1556985	1720797865.1781008	1720797865.4678326	1720797889.1783297	1720797889.4079485	23.940115928649902	372	372.3121340274811	0.3121340274810791	396.252249956131
11	Sadness	2kfciuO0ZnQcPkHlWGTfQG	1720797493.1556985	1720797895.1788812	1720797895.4837954	1720797919.1804643	1720797919.4181843	23.934388875961304	402	402.32809686660767	0.328096866607666	426.26248574256897
12	Peacefulness	0d3mX4cZEucXC2TNYtGpix	1720797493.1556985	1720797937.1809046	1720797937.520562	1720797961.182656	1720797961.4029078	23.8823459148407	444	444.3648633956909	0.36486339569091797	468.2472093105316
13	Peacefulness	3D9u1UpCD8FU7LZFsMvVZQ	1720797493.1556985	1720797967.182835	1720797967.476861	1720797991.1833005	1720797991.4732823	23.996421337127686	474	474.3211624622345	0.32116246223449707	498.3175837993622
14	Power	7eA7zqW045T9BfzcC90NZl	1720797493.1556985	1720798009.1850443	1720798009.4174564	1720798033.1860602	1720798033.5509083	24.13345193862915	516	516.261757850647	0.26175785064697266	540.3952097892761
15	Power	7F6zGwyY7UgK41oINPYeys	1720797493.1556985	1720798039.187069	1720798039.527141	1720798063.1883383	1720798063.4697788	23.94263768196106	546	546.3714425563812	0.3714425563812256	570.3140802383423
16	Wonder	1dGXJHuSQ9v8SgKYAGBP4R	1720797493.1556985	1720798081.1888525	1720798081.4808419	1720798105.1903949	1720798105.481925	24.00108313560486	588	588.3251433372498	0.32514333724975586	612.3262264728546
17	Wonder	0WK7Grq7TS8gNHPNFqydmK	1720797493.1556985	1720798111.1919572	1720798111.4729395	1720798135.1929708	1720798135.6652997	24.192360162734985	618	618.3172409534454	0.31724095344543457	642.5096011161804
