	emotion	trackID	timestamp0	before_music_start	after_music_start	before_noise_start	after_noise_start	music_duration	theo_music_onset	true_music_onset	diff_onset	true_noise_onset
0	Transcendence	5WMnCJcI1CGG33Uhn2tjMc	1689250307.0594368	1689250319.0600295	1689250319.4834518	1689250343.0615923	1689250343.3579803	23.874528408050537	12	12.424015045166016	0.4240150451660156	36.29854345321655
1	Transcendence	5OJeyZweSMSZ1keNth2D3K	1689250307.0594368	1689250349.0630295	1689250349.2929866	1689250373.0636964	1689250373.3606033	24.0676167011261	42	42.23354983329773	0.2335498332977295	66.30116653442383
2	Peacefulness	3guCiFyHrkbEVQdhy6boxQ	1689250307.0594368	1689250391.0641165	1689250391.2873435	1689250415.0646808	1689250415.4358475	24.14850401878357	84	84.22790670394897	0.2279067039489746	108.37641072273254
3	Peacefulness	2Mbv5d3Bb4IOMiK63mq64o	1689250307.0594368	1689250421.0664773	1689250421.2956445	1689250445.0675457	1689250445.3761563	24.080511808395386	114	114.23620772361755	0.2362077236175537	138.31671953201294
4	Wonder	2TZbQZXOuR8osP2AK8yYMN	1689250307.0594368	1689250463.0684078	1689250463.2979918	1689250487.0700433	1689250487.3153086	24.017316818237305	156	156.2385549545288	0.2385549545288086	180.2558717727661
5	Wonder	53PrLXXL4DY4OxHhx5y8Ch	1689250307.0594368	1689250493.0714364	1689250493.2948573	1689250517.0716405	1689250517.3248334	24.02997612953186	186	186.23542046546936	0.23542046546936035	210.26539659500122
6	Sadness	2R3g9k14OAcUzZYwo90Tx6	1689250307.0594368	1689250535.0729022	1689250535.2520485	1689250559.0732365	1689250559.443305	24.191256523132324	228	228.19261169433594	0.1926116943359375	252.38386821746826
7	Sadness	0pKnfb0WKOxeXkN4DkoBJw	1689250307.0594368	1689250565.073692	1689250565.309083	1689250589.0747368	1689250589.4382288	24.129145860671997	258	258.2496461868286	0.24964618682861328	282.3787920475006
8	Power	2YIOkqKgg3jZEFoL5qcEPT	1689250307.0594368	1689250607.0763123	1689250607.314368	1689250631.0766318	1689250631.3081172	23.993749141693115	300	300.25493121147156	0.2549312114715576	324.2486803531647
9	Power	51xBgzcyzojRpqFW2ICQAB	1689250307.0594368	1689250637.0778022	1689250637.3077352	1689250661.0785775	1689250661.5017269	24.193991661071777	330	330.24829840660095	0.24829840660095215	354.44229006767273
10	Tenderness	2ndWbjiiNBEOrlfToKlABE	1689250307.0594368	1689250679.0788894	1689250679.308373	1689250703.0803876	1689250703.445473	24.137099981307983	372	372.24893617630005	0.24893617630004883	396.38603615760803
11	Tenderness	07EJDWnWJuiyDolsU4Vl4l	1689250307.0594368	1689250709.0808818	1689250709.3289118	1689250733.0810933	1689250733.326363	23.997451305389404	402	402.26947498321533	0.26947498321533203	426.26692628860474
12	Joyful activation	1yupbrI7ROhigIHpQBevPh	1689250307.0594368	1689250751.0822096	1689250751.334097	1689250775.0830948	1689250775.4441166	24.11001968383789	444	444.27466011047363	0.2746601104736328	468.3846797943115
13	Joyful activation	0IMZX10u38NefQy3LHhQJf	1689250307.0594368	1689250781.0842001	1689250781.3881152	1689250805.0847006	1689250805.3392677	23.951152563095093	474	474.3286783695221	0.3286783695220947	498.2798309326172
14	Tension	6qMcBfQ3Dy3Cn6q27tcQDR	1689250307.0594368	1689250823.0852559	1689250823.3187976	1689250847.085697	1689250847.333472	24.014674425125122	516	516.2593607902527	0.25936079025268555	540.2740352153778
15	Tension	2SieYbWMvEVhiTSmBUALv0	1689250307.0594368	1689250853.086787	1689250853.3954072	1689250877.0868368	1689250877.4405558	24.045148611068726	546	546.3359704017639	0.335970401763916	570.3811190128326
16	Nostalgia	6fTdcGsjxlAD9PSkoPaLMX	1689250307.0594368	1689250895.0872345	1689250895.3176477	1689250919.0891576	1689250919.321141	24.003493309020996	588	588.2582108974457	0.2582108974456787	612.2617042064667
17	Nostalgia	3gdewACMIVMEWVbyb8O9sY	1689250307.0594368	1689250925.0905464	1689250925.316271	1689250949.091504	1689250949.446165	24.129894018173218	618	618.25683426857	0.2568342685699463	642.3867282867432
