	emotion	trackID	timestamp0	before_music_start	after_music_start	before_noise_start	after_noise_start	music_duration	theo_music_onset	true_music_onset	diff_onset	true_noise_onset
0	Peacefulness	5VuwAhMCz9EMg3RHL1KUEr	1686749397.3695998	1686749409.3716667	1686749409.687985	1686749433.3723338	1686749433.6141708	23.926185846328735	12	12.318385124206543	0.31838512420654297	36.24457097053528
1	Peacefulness	4TOMI010Sd4ZAX4aZ5TS85	1686749397.3695998	1686749439.3739545	1686749439.5989482	1686749463.3746161	1686749463.6059878	24.007039546966553	42	42.2293484210968	0.22934842109680176	66.23638796806335
2	Power	59WN2psjkt1tyaxjspN8fp	1686749397.3695998	1686749481.374961	1686749481.6471386	1686749505.3760965	1686749505.5971243	23.94998574256897	84	84.2775387763977	0.2775387763977051	108.22752451896667
3	Power	2fuCquhmrzHpu5xcA1ci9x	1686749397.3695998	1686749511.3769794	1686749511.6058862	1686749535.378027	1686749535.6840942	24.078207969665527	114	114.23628640174866	0.23628640174865723	138.31449437141418
4	Tension	2OWzoQiL6VDTczQwBxmWVx	1686749397.3695998	1686749553.3791714	1686749553.658161	1686749577.3795412	1686749577.6078448	23.949683904647827	156	156.28856110572815	0.2885611057281494	180.23824501037598
5	Tension	1Lfe3Hd43xUMVrGwHqfZ3l	1686749397.3695998	1686749583.3796465	1686749583.6732183	1686749607.379768	1686749607.6793735	24.006155252456665	186	186.3036184310913	0.3036184310913086	210.30977368354797
6	Nostalgia	13b87C9TNBFKJAi9YB4Rr8	1686749397.3695998	1686749625.3807309	1686749625.6148634	1686749649.3810604	1686749649.6029153	23.988051891326904	228	228.24526357650757	0.24526357650756836	252.23331546783447
7	Nostalgia	0FFOaRW0WTJgd12cKEKuaC	1686749397.3695998	1686749655.382005	1686749655.6346083	1686749679.3838403	1686749679.7483656	24.113757371902466	258	258.26500844955444	0.26500844955444336	282.3787658214569
8	Tenderness	2f2CrTqbiuevrFQncJPCsc	1686749397.3695998	1686749697.384655	1686749697.6151948	1686749721.3855832	1686749721.6175823	24.002387523651123	300	300.2455949783325	0.24559497833251953	324.24798250198364
9	Tenderness	209ucYTS6vWEV5iydrHiOt	1686749397.3695998	1686749727.3860958	1686749727.624157	1686749751.3880787	1686749751.7514992	24.127342224121094	330	330.25455713272095	0.25455713272094727	354.38189935684204
10	Transcendence	1Q9VIffQwZGTmGTqS3IRzB	1686749397.3695998	1686749769.3892758	1686749769.6186883	1686749793.3894935	1686749793.693729	24.075040578842163	372	372.2490885257721	0.24908852577209473	396.32412910461426
11	Transcendence	59lBCrCCXmorN06Gq9r1xc	1686749397.3695998	1686749799.3908544	1686749799.6267776	1686749823.3921065	1686749823.6970792	24.07030153274536	402	402.25717782974243	0.25717782974243164	426.3274793624878
12	Wonder	6opPrJUpq4Pl5c84eCwLmo	1686749397.3695998	1686749841.3936553	1686749841.6223297	1686749865.3946106	1686749865.6893625	24.06703281402588	444	444.2527298927307	0.2527298927307129	468.3197627067566
13	Wonder	5jgFfDIR6FR0gvlA56Nakr	1686749397.3695998	1686749871.395651	1686749871.6377826	1686749895.397151	1686749895.703157	24.06537437438965	474	474.2681827545166	0.26818275451660156	498.33355712890625
14	Joyful activation	7rVvt8t21yAfgo4e4Cxj05	1686749397.3695998	1686749913.3976047	1686749913.7583325	1686749937.3979828	1686749937.6314225	23.873090028762817	516	516.3887326717377	0.3887326717376709	540.2618227005005
15	Joyful activation	4iH8g2F3ygsoRoGpnMOsI3	1686749397.3695998	1686749943.3999007	1686749943.6423402	1686749967.4007962	1686749967.837161	24.194820880889893	546	546.2727403640747	0.27274036407470703	570.4675612449646
16	Sadness	6IRA4KOVbtiGiTdYoEThJN	1686749397.3695998	1686749985.400828	1686749985.6848867	1686750009.401774	1686750009.862656	24.177769422531128	588	588.3152868747711	0.31528687477111816	612.4930562973022
17	Sadness	57bwx45CP9kNE58yMUVgQ2	1686749397.3695998	1686750015.4037302	1686750015.634685	1686750039.4041195	1686750039.6404748	24.005789756774902	618	618.2650852203369	0.26508522033691406	642.2708749771118
