	emotion	trackID	timestamp0	before_music_start	after_music_start	before_noise_start	after_noise_start	music_duration	theo_music_onset	true_music_onset	diff_onset	true_noise_onset
0	Wonder	5r0GJYtppL0xHfaAq3yw9V	1690821164.4735928	1690821176.4763772	1690821176.6983144	1690821200.4774575	1690821200.7083988	24.01008439064026	12	12.224721670150757	0.22472167015075684	36.234806060791016
1	Wonder	1BncfTJAWxrsxyT9culBrj	1690821164.4735928	1690821206.478782	1690821206.7083466	1690821230.4796505	1690821230.7101898	24.001843214035034	42	42.23475384712219	0.23475384712219238	66.23659706115723
2	Power	3GJZLvGXaVszYdSBLMtJFX	1690821164.4735928	1690821248.4816191	1690821248.709507	1690821272.4825194	1690821272.8306084	24.12110137939453	84	84.23591423034668	0.2359142303466797	108.35701560974121
3	Power	6kbFxKnhjvGAsCx0Reioej	1690821164.4735928	1690821278.482966	1690821278.8283122	1690821302.4847178	1690821302.9004097	24.072097539901733	114	114.35471940040588	0.3547194004058838	138.42681694030762
4	Transcendence	6DHYWelHYuynVVPv2m58wl	1690821164.4735928	1690821320.484893	1690821320.7190006	1690821344.486309	1690821344.6504333	23.931432723999023	156	156.24540781974792	0.2454078197479248	180.17684054374695
5	Transcendence	64q5EfFKR9hYJ1FHqSClxe	1690821164.4735928	1690821350.4875228	1690821350.7250495	1690821374.4890933	1690821374.727253	24.002203464508057	186	186.2514567375183	0.25145673751831055	210.25366020202637
6	Tension	1IKnkAtTKion90wF8yxSgS	1690821164.4735928	1690821392.4904816	1690821392.726374	1690821416.4924772	1690821416.7274323	24.001058340072632	228	228.25278115272522	0.2527811527252197	252.25383949279785
7	Tension	24tp9KQWD7EVkPiHcO1pPE	1690821164.4735928	1690821422.493532	1690821422.774451	1690821446.4952002	1690821446.7139032	23.939452171325684	258	258.30085825920105	0.3008582592010498	282.24031043052673
8	Sadness	5NVM9GhtQLTTyF910jfHmy	1690821164.4735928	1690821464.4952147	1690821464.7468517	1690821488.4971426	1690821488.7233493	23.976497650146484	300	300.27325892448425	0.27325892448425293	324.24975657463074
9	Sadness	56oReVXIfUO9xkX7pHmEU0	1690821164.4735928	1690821494.4977808	1690821494.7378545	1690821518.4994075	1690821518.7925255	24.054671049118042	330	330.2642617225647	0.26426172256469727	354.31893277168274
10	Joyful activation	1sTsuZTdANkiFd7T34H3nb	1690821164.4735928	1690821536.500812	1690821536.7314565	1690821560.502507	1690821560.7333941	24.00193762779236	372	372.2578637599945	0.25786375999450684	396.25980138778687
11	Joyful activation	7mnGQesk1TzQLzQ9bYWZPR	1690821164.4735928	1690821566.502645	1690821566.7375867	1690821590.5026762	1690821590.7222302	23.98464345932007	402	402.26399397850037	0.2639939785003662	426.24863743782043
12	Tenderness	7m9TFCZtij6DlsUldYSICm	1690821164.4735928	1690821608.5031662	1690821608.7568948	1690821632.5032508	1690821632.7519095	23.995014667510986	444	444.2833020687103	0.28330206871032715	468.2783167362213
13	Tenderness	3VJPYNpeHQS6qUX52uRExW	1690821164.4735928	1690821638.5034637	1690821638.7387824	1690821662.504512	1690821662.975303	24.236520528793335	474	474.26518964767456	0.26518964767456055	498.5017101764679
14	Nostalgia	1LqFdwLKqa8Ep6q9LEUCih	1690821164.4735928	1690821680.5047853	1690821680.7423706	1690821704.5050838	1690821704.750329	24.00795841217041	516	516.26877784729	0.26877784729003906	540.2767362594604
15	Nostalgia	3tJjZMHLqhD8DaGgdBICnc	1690821164.4735928	1690821710.506216	1690821710.7423594	1690821734.5077748	1690821734.7243407	23.98198127746582	546	546.2687666416168	0.2687666416168213	570.2507479190826
16	Peacefulness	3KBNq06Yv9uOGqbvm71bSs	1690821164.4735928	1690821752.50821	1690821752.737774	1690821776.5086849	1690821776.886095	24.1483211517334	588	588.264181137085	0.26418113708496094	612.4125022888184
17	Peacefulness	23TXSzmuErPA3CAPsE2bme	1690821164.4735928	1690821782.510566	1690821782.7463462	1690821806.5106084	1690821806.7355702	23.989223957061768	618	618.2727534770966	0.2727534770965576	642.2619774341583
