	emotion	trackID	timestamp0	before_music_start	after_music_start	before_noise_start	after_noise_start	music_duration	theo_music_onset	true_music_onset	diff_onset	true_noise_onset
0	Tension	4fouWK6XVHhzl78KzQ1UjL	1718719391.8733687	1718719403.8751152	1718719404.2412736	1718719427.8757482	1718719428.1104856	23.86921191215515	12	12.367904901504517	0.3679049015045166	36.23711681365967
1	Tension	7Ie9W94M7OjPoZVV216Xus	1718719391.8733687	1718719433.8769412	1718719434.152575	1718719457.8777604	1718719458.153648	24.001072883605957	42	42.27920627593994	0.2792062759399414	66.2802791595459
2	Joyful activation	3csZY6R1VdpcETj3oZPm3F	1718719391.8733687	1718719475.8792393	1718719476.1946309	1718719499.8796039	1718719500.1018753	23.907244443893433	84	84.32126212120056	0.3212621212005615	108.228506565094
3	Joyful activation	21deaXqPzYtLunigUjpZuB	1718719391.8733687	1718719505.881106	1718719506.187417	1718719529.88299	1718719530.253204	24.065787076950073	114	114.31404829025269	0.31404829025268555	138.37983536720276
4	Sadness	3xXBsjrbG1xQIm1xv1cKOt	1718719391.8733687	1718719547.8833444	1718719548.170672	1718719571.8838212	1718719572.3305154	24.15984344482422	156	156.29730319976807	0.2973031997680664	180.45714664459229
5	Sadness	4S5TwBi3D8TDEHh37GdbxV	1718719391.8733687	1718719577.8840888	1718719578.115139	1718719601.885105	1718719602.0969477	23.98180866241455	186	186.24177026748657	0.24177026748657227	210.22357892990112
6	Transcendence	5Yg45DuQgNc1dRw11pixQi	1718719391.8733687	1718719619.8857944	1718719620.1788826	1718719643.8861756	1718719644.1132867	23.934404134750366	228	228.30551385879517	0.305513858795166	252.23991799354553
7	Transcendence	5AZJbQwaYGHWCY53k7fO57	1718719391.8733687	1718719649.8881612	1718719650.1180503	1718719673.889282	1718719674.1840773	24.06602692604065	258	258.244681596756	0.24468159675598145	282.31070852279663
8	Nostalgia	2rZFSXWR2B5YCASIFuD8gh	1718719391.8733687	1718719691.8900461	1718719692.1039562	1718719715.8914053	1718719716.3075666	24.20361042022705	300	300.2305874824524	0.23058748245239258	324.43419790267944
9	Nostalgia	7wqSzGeodspE3V6RBD5W8L	1718719391.8733687	1718719721.892262	1718719722.1789699	1718719745.8933456	1718719746.109005	23.93003511428833	330	330.3056011199951	0.3056011199951172	354.23563623428345
10	Peacefulness	6qC8Jj1XOxknPm8N7EbzKX	1718719391.8733687	1718719763.8935692	1718719764.1999369	1718719787.8950715	1718719788.1810985	23.98116159439087	372	372.32656812667847	0.3265681266784668	396.30772972106934
11	Peacefulness	2d1MywHy6FwKdzxFuSJnwl	1718719391.8733687	1718719793.8961642	1718719794.1831114	1718719817.8977456	1718719818.1989233	24.015811920166016	402	402.3097426891327	0.30974268913269043	426.3255546092987
12	Power	6iNBM60VQtPUUhkKfwa5KV	1718719391.8733687	1718719835.8981183	1718719836.2240977	1718719859.8995194	1718719860.1902878	23.966190099716187	444	444.35072898864746	0.35072898864746094	468.31691908836365
13	Power	0COqiPhxzoWICwFCS4eZcp	1718719391.8733687	1718719865.9000187	1718719866.189388	1718719889.9013934	1718719890.118228	23.928839921951294	474	474.3160192966461	0.31601929664611816	498.2448592185974
14	Wonder	4sCSUQnWQ6HJsOMjfPicdn	1718719391.8733687	1718719907.9033384	1718719908.1208384	1718719931.9034338	1718719932.2104461	24.08960771560669	516	516.24746966362	0.24746966361999512	540.3370773792267
15	Wonder	64VzxgaIpjB52YUtsF9St7	1718719391.8733687	1718719937.903979	1718719938.1233914	1718719961.9050305	1718719962.1251807	24.001789331436157	546	546.250022649765	0.25002264976501465	570.2518119812012
16	Tenderness	5VRVc5Cq5MbKJG5llJ8XvH	1718719391.8733687	1718719979.9062257	1718719980.1334534	1718720003.906651	1718720004.1344745	24.001021146774292	588	588.2600846290588	0.2600846290588379	612.2611057758331
17	Tenderness	77Ztfd0fzBA9sPJNVmvyGF	1718719391.8733687	1718720009.9081225	1718720010.2035868	1718720033.9081848	1718720034.266419	24.06283211708069	618	618.3302180767059	0.3302180767059326	642.3930501937866
