	emotion	trackID	timestamp0	before_music_start	after_music_start	before_noise_start	after_noise_start	music_duration	theo_music_onset	true_music_onset	diff_onset	true_noise_onset
0	Tenderness	3e8kgXoSaW5MQkpjSw9nYk	1685550354.5672212	1685550366.5677366	1685550366.8073738	1685550390.568327	1685550390.7922845	23.98491072654724	12	12.240152597427368	0.24015259742736816	36.22506332397461
1	Tenderness	6ZygaqgtPkiahkiYJhYWhn	1685550354.5672212	1685550396.5685148	1685550396.8982134	1685550420.5695126	1685550420.814263	23.91604971885681	42	42.330992221832275	0.3309922218322754	66.24704194068909
2	Tension	7pmNNEJcBcODkrPHEIf7Cy	1685550354.5672212	1685550438.5714962	1685550438.9005842	1685550462.5733044	1685550462.9490042	24.048419952392578	84	84.33336305618286	0.33336305618286133	108.38178300857544
3	Tension	2kRFrWaLWiKq48YYVdGcm8	1685550354.5672212	1685550468.5744746	1685550468.7973015	1685550492.5749102	1685550492.8129776	24.015676021575928	114	114.23008036613464	0.23008036613464355	138.24575638771057
4	Nostalgia	4IlfC1rWTdu6uyWgOa37WX	1685550354.5672212	1685550510.5749578	1685550510.801936	1685550534.5755498	1685550534.8717737	24.06983780860901	156	156.23471474647522	0.23471474647521973	180.30455255508423
5	Nostalgia	1wjVcsnkPBBrxgEG0a1qyA	1685550354.5672212	1685550540.5765731	1685550540.8021438	1685550564.578061	1685550564.8889568	24.08681297302246	186	186.2349226474762	0.2349226474761963	210.32173562049866
6	Transcendence	3z8h0TU7ReDPLIbEnYhWZb	1685550354.5672212	1685550582.5795596	1685550582.8347476	1685550606.5804334	1685550606.8361554	24.001407861709595	228	228.26752638816833	0.26752638816833496	252.26893424987793
7	Transcendence	2xizRhme7pYeITbH1NLLGt	1685550354.5672212	1685550612.5814767	1685550612.876097	1685550636.581933	1685550636.834102	23.95800495147705	258	258.3088757991791	0.30887579917907715	282.2668807506561
8	Joyful activation	0ikz6tENMONtK6qGkOrU3c	1685550354.5672212	1685550654.5827267	1685550654.8785777	1685550678.5841508	1685550678.807967	23.929389238357544	300	300.31135654449463	0.3113565444946289	324.2407457828522
9	Joyful activation	67iAlVNDDdddxqSD2EZhFs	1685550354.5672212	1685550684.5843222	1685550684.993513	1685550708.5853524	1685550708.973518	23.98000478744507	330	330.42629194259644	0.42629194259643555	354.4062967300415
10	Sadness	3QFCL0dqEzXFIWlqWiVDJU	1685550354.5672212	1685550726.5863376	1685550726.823059	1685550750.5883176	1685550750.8210337	23.997974634170532	372	372.2558379173279	0.25583791732788086	396.2538125514984
11	Sadness	2cPaTVGnIGe3HYCAsOGnl1	1685550354.5672212	1685550756.5892026	1685550756.8292549	1685550780.58922	1685550780.8797243	24.050469398498535	402	402.262033700943	0.26203370094299316	426.3125030994415
12	Peacefulness	4Q3nQek3cWJqlRVPrvsbdJ	1685550354.5672212	1685550798.5904233	1685550798.8255038	1685550822.5917351	1685550822.8286533	24.00314950942993	444	444.258282661438	0.2582826614379883	468.2614321708679
13	Peacefulness	3cR0EJ6WiCDj2imGIzjV45	1685550354.5672212	1685550828.5935647	1685550828.888039	1685550852.5936248	1685550852.8770013	23.988962173461914	474	474.3208179473877	0.3208179473876953	498.3097801208496
14	Power	0ErK6K0kYr0Ow2RkPMhmMs	1685550354.5672212	1685550870.5955067	1685550870.8866928	1685550894.5963402	1685550894.8224714	23.935778617858887	516	516.3194715976715	0.3194715976715088	540.2552502155304
15	Power	0k664IuFwVP557Gnx7RhIl	1685550354.5672212	1685550900.5969985	1685550900.8237858	1685550924.5984511	1685550924.8222387	23.99845290184021	546	546.256564617157	0.2565646171569824	570.2550175189972
16	Wonder	6HMFtoMvv6n6Q2eOyPFyne	1685550354.5672212	1685550942.5990286	1685550942.9234014	1685550966.5998275	1685550967.0037005	24.080299139022827	588	588.35618019104	0.35618019104003906	612.4364793300629
17	Wonder	4g1PEaO8DhmY3PkbuPHagk	1685550354.5672212	1685550972.6012607	1685550972.906246	1685550996.6026752	1685550996.8615925	23.95534658432007	618	618.3390247821808	0.33902478218078613	642.2943713665009
