	emotion	trackID	timestamp0	before_music_start	after_music_start	before_noise_start	after_noise_start	music_duration	theo_music_onset	true_music_onset	diff_onset	true_noise_onset
0	Transcendence	1Q9VIffQwZGTmGTqS3IRzB	1686748676.841636	1686748688.8429313	1686748689.017564	1686748712.8432045	1686748713.081775	24.064210891723633	12	12.175928115844727	0.17592811584472656	36.24013900756836
1	Transcendence	59lBCrCCXmorN06Gq9r1xc	1686748676.841636	1686748718.8443751	1686748719.012045	1686748742.8462381	1686748743.1340203	24.121975421905518	42	42.170408964157104	0.1704089641571045	66.29238438606262
2	Tension	2OWzoQiL6VDTczQwBxmWVx	1686748676.841636	1686748760.848253	1686748761.031084	1686748784.8501139	1686748785.0934613	24.062377214431763	84	84.18944811820984	0.18944811820983887	108.2518253326416
3	Tension	1Lfe3Hd43xUMVrGwHqfZ3l	1686748676.841636	1686748790.8507595	1686748791.0145931	1686748814.8511388	1686748815.0790386	24.06444549560547	114	114.17295718193054	0.172957181930542	138.237402677536
4	Sadness	6IRA4KOVbtiGiTdYoEThJN	1686748676.841636	1686748832.852014	1686748833.0244765	1686748856.8539505	1686748857.0838497	24.059373140335083	156	156.18284058570862	0.18284058570861816	180.2422137260437
5	Sadness	57bwx45CP9kNE58yMUVgQ2	1686748676.841636	1686748862.854181	1686748863.0148473	1686748886.8546746	1686748887.1751812	24.16033387184143	186	186.17321133613586	0.17321133613586426	210.3335452079773
6	Tenderness	2f2CrTqbiuevrFQncJPCsc	1686748676.841636	1686748904.8557281	1686748905.021472	1686748928.8570554	1686748929.1105478	24.089075803756714	228	228.17983603477478	0.17983603477478027	252.2689118385315
7	Tenderness	209ucYTS6vWEV5iydrHiOt	1686748676.841636	1686748934.8576763	1686748935.025929	1686748958.85804	1686748959.140388	24.11445903778076	258	258.1842930316925	0.18429303169250488	282.29875206947327
8	Nostalgia	13b87C9TNBFKJAi9YB4Rr8	1686748676.841636	1686748976.8590684	1686748977.0467122	1686749000.8605402	1686749001.118671	24.071958780288696	300	300.20507621765137	0.2050762176513672	324.27703499794006
9	Nostalgia	0FFOaRW0WTJgd12cKEKuaC	1686748676.841636	1686749006.8618047	1686749007.0938604	1686749030.8625944	1686749031.0908484	23.99698805809021	330	330.252224445343	0.2522244453430176	354.2492125034332
10	Wonder	6opPrJUpq4Pl5c84eCwLmo	1686748676.841636	1686749048.8636763	1686749049.0980947	1686749072.8652546	1686749073.1040485	24.005953788757324	372	372.25645875930786	0.25645875930786133	396.2624125480652
11	Wonder	5jgFfDIR6FR0gvlA56Nakr	1686748676.841636	1686749078.8657465	1686749079.1413171	1686749102.8674984	1686749103.30026	24.158942937850952	402	402.299681186676	0.2996811866760254	426.458624124527
12	Peacefulness	5VuwAhMCz9EMg3RHL1KUEr	1686748676.841636	1686749120.8692167	1686749121.0375519	1686749144.8696542	1686749145.1004827	24.062930822372437	444	444.1959159374237	0.19591593742370605	468.25884675979614
13	Peacefulness	4TOMI010Sd4ZAX4aZ5TS85	1686748676.841636	1686749150.8706934	1686749151.063919	1686749174.8717573	1686749175.1649194	24.10100030899048	474	474.2222831249237	0.22228312492370605	498.3232834339142
14	Joyful activation	7rVvt8t21yAfgo4e4Cxj05	1686748676.841636	1686749192.87283	1686749193.0446198	1686749216.873531	1686749217.1153328	24.07071304321289	516	516.2029838562012	0.20298385620117188	540.2736968994141
15	Joyful activation	4iH8g2F3ygsoRoGpnMOsI3	1686748676.841636	1686749222.875452	1686749223.0325706	1686749246.877206	1686749247.1142862	24.08171558380127	546	546.1909346580505	0.1909346580505371	570.2726502418518
16	Power	59WN2psjkt1tyaxjspN8fp	1686748676.841636	1686749264.877574	1686749265.112236	1686749288.8775883	1686749289.1017454	23.989509344100952	588	588.2706000804901	0.2706000804901123	612.2601094245911
17	Power	2fuCquhmrzHpu5xcA1ci9x	1686748676.841636	1686749294.8776968	1686749295.105358	1686749318.8793669	1686749319.2581642	24.152806282043457	618	618.2637219429016	0.26372194290161133	642.4165282249451
