	emotion	trackID	timestamp0	before_music_start	after_music_start	before_noise_start	after_noise_start	music_duration	theo_music_onset	true_music_onset	diff_onset	true_noise_onset
0	Transcendence	1PyI8yYqS0cEzueJAlvVIL	1716816282.883792	1716816294.8860676	1716816295.1085587	1716816318.8868942	1716816319.1224122	24.013853549957275	12	12.224766731262207	0.22476673126220703	36.23862028121948
1	Transcendence	62dD6AMgEvZq5OCHAZ7d9a	1716816282.883792	1716816324.8883946	1716816325.1293876	1716816348.8893654	1716816349.187375	24.057987451553345	42	42.24559569358826	0.24559569358825684	66.3035831451416
2	Joyful activation	5T8EDUDqKcs6OSOwEsfqG7	1716816282.883792	1716816366.8903668	1716816367.1613483	1716816390.8918254	1716816391.1724455	24.011097192764282	84	84.27755641937256	0.2775564193725586	108.28865361213684
3	Joyful activation	1XHeQupI4MWPA7UrU6EKEu	1716816282.883792	1716816396.893091	1716816397.117432	1716816420.8945773	1716816421.1730278	24.055595636367798	114	114.23364019393921	0.23364019393920898	138.289235830307
4	Peacefulness	1ZqzUiCQICQmjtpbFZYwnt	1716816282.883792	1716816438.8946116	1716816439.2082586	1716816462.8948886	1716816463.1129925	23.904733896255493	156	156.32446670532227	0.3244667053222656	180.22920060157776
5	Peacefulness	0bOTwiXGuc6PEZ9YRMzDuZ	1716816282.883792	1716816468.8967204	1716816469.1802545	1716816492.897303	1716816493.3118365	24.131582021713257	186	186.29646253585815	0.2964625358581543	210.4280445575714
6	Tension	6ZFbXIJkuI1dVNWvzJzown	1716816282.883792	1716816510.8974051	1716816511.1459663	1716816534.898646	1716816535.123335	23.977368593215942	228	228.26217436790466	0.2621743679046631	252.2395429611206
7	Tension	4uS7ipqw4uwv08NAN63NaE	1716816282.883792	1716816540.9005668	1716816541.1223104	1716816564.9007094	1716816565.1233783	24.001067876815796	258	258.2385184764862	0.23851847648620605	282.239586353302
8	Sadness	07XaOyTS5hyaWiUK1Bc3bR	1716816282.883792	1716816582.9011366	1716816583.1357827	1716816606.902819	1716816607.135283	23.999500274658203	300	300.2519907951355	0.25199079513549805	324.2514910697937
9	Sadness	5f8kdCNqi2nEuYt4vLcmyn	1716816282.883792	1716816612.9030118	1716816613.1412494	1716816636.9046853	1716816637.1251526	23.983903169631958	330	330.2574574947357	0.2574574947357178	354.2413606643677
10	Wonder	48enDHi3k8mh24S2BI8SES	1716816282.883792	1716816654.9065962	1716816655.2011547	1716816678.9074187	1716816679.327131	24.12597632408142	372	372.31736278533936	0.31736278533935547	396.4433391094208
11	Wonder	0FFOaRW0WTJgd12cKEKuaC	1716816282.883792	1716816684.908651	1716816685.2006116	1716816708.9092274	1716816709.2031028	24.002491235733032	402	402.31681966781616	0.3168196678161621	426.3193109035492
12	Power	5tyydTVYAegGZ5BIqM9DEo	1716816282.883792	1716816726.9111123	1716816727.2051556	1716816750.9124587	1716816751.144037	23.938881397247314	444	444.32136368751526	0.3213636875152588	468.2602450847626
13	Power	6y20BV5L33R8YXM0YuI38N	1716816282.883792	1716816756.913258	1716816757.1680295	1716816780.914552	1716816781.2010503	24.033020734786987	474	474.2842376232147	0.2842376232147217	498.3172583580017
14	Tenderness	0PfSBfYfrnqknxSwrSS1iC	1716816282.883792	1716816798.91532	1716816799.1512764	1716816822.9168081	1716816823.1422706	23.990994215011597	516	516.2674844264984	0.2674844264984131	540.25847864151
15	Tenderness	4YJUTdZ0Pgl0ZeNyHYXeLd	1716816282.883792	1716816828.9173207	1716816829.200107	1716816852.9186625	1716816853.156042	23.95593500137329	546	546.3163151741028	0.3163151741027832	570.2722501754761
16	Nostalgia	1hcc5qmRUBSoBkanwuQBuo	1716816282.883792	1716816870.9195914	1716816871.149844	1716816894.9213243	1716816895.2000854	24.050241470336914	588	588.2660520076752	0.2660520076751709	612.3162934780121
17	Nostalgia	1Z9EAxlybPS8FA9JJk7Q6O	1716816282.883792	1716816900.9221444	1716816901.163227	1716816924.9234312	1716816925.246137	24.08290982246399	618	618.2794351577759	0.2794351577758789	642.3623449802399
