	emotion	trackID	timestamp0	before_music_start	after_music_start	before_noise_start	after_noise_start	music_duration	theo_music_onset	true_music_onset	diff_onset	true_noise_onset
0	Tenderness	5PbSvsljhgxijSYV5cG5xU	1683736172.0882118	1683736184.0911763	1683736184.3373873	1683736208.0922112	1683736208.3327649	23.99537754058838	12	12.249175548553467	0.2491755485534668	36.244553089141846
1	Tenderness	3tkLVA291cVPJLHlSSOjHN	1683736172.0882118	1683736214.093532	1683736214.2636526	1683736238.0947492	1683736238.342064	24.0784113407135	42	42.17544078826904	0.17544078826904297	66.25385212898254
2	Wonder	754kgU5rWscRTfvlsuEwFp	1683736172.0882118	1683736256.0955849	1683736256.3333533	1683736280.0965528	1683736280.3914611	24.05810785293579	84	84.24514150619507	0.24514150619506836	108.30324935913086
3	Wonder	5v5Kra9bZOVKBXpfLVK2fP	1683736172.0882118	1683736286.097773	1683736286.3693044	1683736310.0989046	1683736310.342203	23.972898483276367	114	114.2810926437378	0.28109264373779297	138.25399112701416
4	Nostalgia	7zkLpY72g6lKQbiHDqri1S	1683736172.0882118	1683736328.1003973	1683736328.2740862	1683736352.1010637	1683736352.3436904	24.06960415840149	156	156.18587446212769	0.18587446212768555	180.25547862052917
5	Nostalgia	2iXdwVdzA0KrI2Q0iZNJbX	1683736172.0882118	1683736358.1018462	1683736358.709454	1683736382.1027598	1683736382.336402	23.62694787979126	186	186.62124228477478	0.6212422847747803	210.24819016456604
6	Peacefulness	298GtxeVHZbbotHS1e3vxO	1683736172.0882118	1683736400.1045659	1683736400.486684	1683736424.1045692	1683736424.3454487	23.8587646484375	228	228.39847230911255	0.39847230911254883	252.25723695755005
7	Peacefulness	5ARrtxJLVCeTv5TWo1oKgC	1683736172.0882118	1683736430.1047022	1683736430.2863042	1683736454.1052918	1683736454.3527458	24.066441535949707	258	258.1980924606323	0.19809246063232422	282.26453399658203
8	Transcendence	0Gr2XQOIMaaUH86iOrWGur	1683736172.0882118	1683736472.1059835	1683736472.309028	1683736496.1077194	1683736496.3436472	24.034619331359863	300	300.2208161354065	0.22081613540649414	324.25543546676636
9	Transcendence	1b9bGEtNOmiMD5gq7dGrxn	1683736172.0882118	1683736502.108923	1683736502.2841077	1683736526.1108017	1683736526.3557074	24.07159972190857	330	330.19589591026306	0.19589591026306152	354.26749563217163
10	Sadness	54KFQB6N4pn926IUUYZGzK	1683736172.0882118	1683736544.1122367	1683736544.3535025	1683736568.1126842	1683736568.4225802	24.069077730178833	372	372.2652907371521	0.2652907371520996	396.33436846733093
11	Sadness	1AHPsqF3EtHeWpOM06Y3Y4	1683736172.0882118	1683736574.1143131	1683736574.411011	1683736598.1157777	1683736598.4234693	24.012458324432373	402	402.32279920578003	0.3227992057800293	426.3352575302124
12	Power	3jS7bB0oXVOwGFZn3aE5NV	1683736172.0882118	1683736616.1166549	1683736616.3460946	1683736640.1166608	1683736640.4137652	24.067670583724976	444	444.25788283348083	0.25788283348083496	468.3255534172058
13	Power	3lQO10djAi0Ym506za76Wt	1683736172.0882118	1683736646.118041	1683736646.361719	1683736670.1189463	1683736670.387018	24.025299072265625	474	474.2735071182251	0.27350711822509766	498.2988061904907
14	Tension	4GBZUZe04pHVN0TLhejCSS	1683736172.0882118	1683736688.1198983	1683736688.3602147	1683736712.1201	1683736712.4587827	24.098567962646484	516	516.2720029354095	0.2720029354095459	540.370570898056
15	Tension	1AHPsqF3EtHeWpOM06Y3Y4	1683736172.0882118	1683736718.121387	1683736718.364571	1683736742.1226668	1683736742.3885841	24.02401304244995	546	546.2763593196869	0.27635931968688965	570.3003723621368
16	Joyful activation	5kRBzRZmZTXVg8okC7SJFZ	1683736172.0882118	1683736760.1239588	1683736760.3161237	1683736784.1242716	1683736784.6441073	24.327983617782593	588	588.2279119491577	0.22791194915771484	612.5558955669403
17	Joyful activation	2PpruBYCo4H7WOBJ7Q2EwM	1683736172.0882118	1683736790.1258664	1683736790.301684	1683736814.12674	1683736814.4956982	24.194014310836792	618	618.2134721279144	0.2134721279144287	642.4074864387512
