	emotion	trackID	timestamp0	before_music_start	after_music_start	before_noise_start	after_noise_start	music_duration	theo_music_onset	true_music_onset	diff_onset	true_noise_onset
0	Tenderness	6eTGxxQxiTFE6LfZHC33Wm	1713271838.795472	1713271850.797372	1713271850.9683607	1713271874.7975652	1713271875.0369935	24.06863284111023	12	12.17288875579834	0.17288875579833984	36.24152159690857
1	Tenderness	2iXdwVdzA0KrI2Q0iZNJbX	1713271838.795472	1713271880.7976317	1713271880.96534	1713271904.797649	1713271905.1532009	24.18786096572876	42	42.16986799240112	0.16986799240112305	66.35772895812988
2	Nostalgia	7bSuN2UhQp8NBnbY47FyJu	1713271838.795472	1713271922.7986114	1713271922.9725876	1713271946.799445	1713271947.0411716	24.068583965301514	84	84.17711567878723	0.17711567878723145	108.24569964408875
3	Nostalgia	6J3HNhDBIwEX11bX8hzx5u	1713271838.795472	1713271952.8010757	1713271953.1017573	1713271976.8023856	1713271977.0734124	23.971655130386353	114	114.30628538131714	0.30628538131713867	138.2779405117035
4	Sadness	4Eicc9ZkxOFqicpYCz7LlQ	1713271838.795472	1713271994.8037362	1713271994.9613664	1713272018.8056233	1713272019.093223	24.131856679916382	156	156.16589450836182	0.1658945083618164	180.2977511882782
5	Sadness	2xUQFT2ndnz4NAhKloClQU	1713271838.795472	1713272024.806076	1713272024.9768875	1713272048.8062115	1713272049.0321584	24.05527091026306	186	186.18141555786133	0.18141555786132812	210.2366864681244
6	Joyful activation	4cIwg5VY8Lo1NYwq7llOth	1713271838.795472	1713272066.8077726	1713272066.9840493	1713272090.8095994	1713272091.0286534	24.044604063034058	228	228.18857741355896	0.18857741355895996	252.23318147659302
7	Joyful activation	24SUWisv2lYQiB3bVpE1sn	1713271838.795472	1713272096.8101175	1713272096.9707315	1713272120.8101737	1713272121.0294688	24.05873727798462	258	258.1752595901489	0.17525959014892578	282.23399686813354
8	Transcendence	3W2ZcrRsInZbjWylOi6KhZ	1713271838.795472	1713272138.8110352	1713272139.040379	1713272162.8117633	1713272163.0421133	24.001734256744385	300	300.2449071407318	0.24490714073181152	324.2466413974762
9	Transcendence	3pRaLNL3b8x5uBOcsgvdqM	1713271838.795472	1713272168.813781	1713272169.0490792	1713272192.8140845	1713272193.2597213	24.210642099380493	330	330.2536072731018	0.25360727310180664	354.4642493724823
10	Tension	16TJVGYbO2boaQT2EGGMyl	1713271838.795472	1713272210.8156004	1713272211.0515392	1713272234.8166184	1713272235.109238	24.057698726654053	372	372.256067276001	0.25606727600097656	396.31376600265503
11	Tension	5w3AsUEGoaCuBhDp14umuy	1713271838.795472	1713272240.8181632	1713272241.0703585	1713272264.8196678	1713272265.0544522	23.98409366607666	402	402.2748866081238	0.2748866081237793	426.25898027420044
12	Wonder	5T8EDUDqKcs6OSOwEsfqG7	1713271838.795472	1713272282.8214953	1713272282.9793298	1713272306.8225875	1713272307.1865263	24.207196474075317	444	444.18385791778564	0.18385791778564453	468.39105439186096
13	Wonder	7KGfjeGx88WUiMf93zzoU5	1713271838.795472	1713272312.8241217	1713272313.0218084	1713272336.8241928	1713272337.076192	24.054383516311646	474	474.226336479187	0.22633647918701172	498.28071999549866
14	Power	2wUlYDGGXlSvm2NkGj0Qio	1713271838.795472	1713272354.82572	1713272355.0517561	1713272378.8262424	1713272379.0488796	23.99712347984314	516	516.256284236908	0.256284236907959	540.2534077167511
15	Power	20I8RduZC2PWMWTDCZuuAN	1713271838.795472	1713272384.82642	1713272385.0499532	1713272408.827466	1713272409.1906312	24.14067792892456	546	546.2544813156128	0.25448131561279297	570.3951592445374
16	Peacefulness	62nFs5RnG7LcrNBk6oo1xl	1713271838.795472	1713272426.8276289	1713272427.0576975	1713272450.8295672	1713272451.0610857	24.003388166427612	588	588.2622256278992	0.2622256278991699	612.2656137943268
17	Peacefulness	3zBhihYUHBmGd2bcQIobrF	1713271838.795472	1713272456.831538	1713272457.0040016	1713272480.8322966	1713272481.060325	24.056323289871216	618	618.2085297107697	0.20852971076965332	642.2648530006409
