	emotion	trackID	timestamp0	before_music_start	after_music_start	before_noise_start	after_noise_start	music_duration	theo_music_onset	true_music_onset	diff_onset	true_noise_onset
0	Power	59WN2psjkt1tyaxjspN8fp	1685635215.0996172	1685635227.1008592	1685635227.3244605	1685635251.1018345	1685635251.3935423	24.069081783294678	12	12.224843263626099	0.22484326362609863	36.293925046920776
1	Power	4dVbhS6OiYvFikshyaQaCN	1685635215.0996172	1685635257.1023011	1685635257.3616993	1685635281.104243	1685635281.3342252	23.97252583503723	42	42.26208209991455	0.2620820999145508	66.23460793495178
2	Nostalgia	5wQnmLuC1W7ATsArWACrgW	1685635215.0996172	1685635299.1060417	1685635299.3393912	1685635323.106438	1685635323.4938662	24.15447497367859	84	84.23977398872375	0.23977398872375488	108.39424896240234
3	Nostalgia	1XyqWJm41Te264Rizhg1gh	1685635215.0996172	1685635329.1082268	1685635329.3514082	1685635353.1095393	1685635353.3366964	23.98528814315796	114	114.25179100036621	0.25179100036621094	138.23707914352417
4	Transcendence	7va6NoKrAACTiCVBYxUdRi	1685635215.0996172	1685635371.1101675	1685635371.336367	1685635395.1102226	1685635395.3341486	23.99778175354004	156	156.23674964904785	0.23674964904785156	180.2345314025879
5	Transcendence	25tZHMv3ctlzqDaHAeuU9c	1685635215.0996172	1685635401.1114907	1685635401.4099345	1685635425.1115174	1685635425.3396404	23.92970585823059	186	186.31031727790833	0.3103172779083252	210.24002313613892
6	Joyful activation	0w07a1vsKahQMM0RnPXHVT	1685635215.0996172	1685635443.1127975	1685635443.3407893	1685635467.113989	1685635467.4713035	24.13051414489746	228	228.2411720752716	0.24117207527160645	252.37168622016907
7	Joyful activation	4cOdK2wGLETKBW3PvgPWqT	1685635215.0996172	1685635473.1154728	1685635473.41029	1685635497.1156383	1685635497.4172513	24.006961345672607	258	258.31067276000977	0.3106727600097656	282.3176341056824
8	Tension	2Q6RiCAKOrxRYtvl9pcpjY	1685635215.0996172	1685635515.116516	1685635515.343008	1685635539.117984	1685635539.4721792	24.129171133041382	300	300.2433907985687	0.24339079856872559	324.3725619316101
9	Tension	4xHWH1jwV5j4mBYRhxPbwZ	1685635215.0996172	1685635545.118576	1685635545.4051824	1685635569.119112	1685635569.407117	24.00193452835083	330	330.3055651187897	0.30556511878967285	354.3074996471405
10	Sadness	0bmb8jg6ljmt8qBmIsMNvL	1685635215.0996172	1685635587.120165	1685635587.3473773	1685635611.1212318	1685635611.372113	24.024735689163208	372	372.24776005744934	0.24776005744934082	396.27249574661255
11	Sadness	45366JXjg6UYJfVp50w9pa	1685635215.0996172	1685635617.1221747	1685635617.4333448	1685635641.1233387	1685635641.5538526	24.12050771713257	402	402.3337275981903	0.3337275981903076	426.4542353153229
12	Wonder	7Fg4jpwpkdkGCvq1rrXnvx	1685635215.0996172	1685635659.1247985	1685635659.3454945	1685635683.1262352	1685635683.36888	24.023385524749756	444	444.2458772659302	0.24587726593017578	468.26926279067993
13	Wonder	3q9npStSssk7sZWotiNQLK	1685635215.0996172	1685635689.1265502	1685635689.4254217	1685635713.126784	1685635713.3455887	23.920166969299316	474	474.3258044719696	0.3258044719696045	498.2459714412689
14	Tenderness	0aNCFJfB48ZPn8ibcqvMiZ	1685635215.0996172	1685635731.127421	1685635731.3662183	1685635755.1293225	1685635755.349493	23.983274698257446	516	516.2666010856628	0.2666010856628418	540.2498757839203
15	Tenderness	6zC0mpGYwbNTpk9SKwh08f	1685635215.0996172	1685635761.130529	1685635761.347241	1685635785.1315968	1685635785.3667793	24.019538402557373	546	546.2476236820221	0.24762368202209473	570.2671620845795
16	Peacefulness	2jdAk8ATWIL3dwT47XpRfu	1685635215.0996172	1685635803.1328251	1685635803.3754513	1685635827.1342056	1685635827.3727634	23.99731206893921	588	588.2758340835571	0.2758340835571289	612.2731461524963
17	Peacefulness	1OEoNpiyqBghuEUaT6Je6U	1685635215.0996172	1685635833.1347253	1685635833.4344883	1685635857.1364236	1685635857.3763065	23.941818237304688	618	618.3348710536957	0.3348710536956787	642.2766892910004
