	emotion	trackID	timestamp0	before_music_start	after_music_start	before_noise_start	after_noise_start	music_duration	theo_music_onset	true_music_onset	diff_onset	true_noise_onset
0	Sadness	0bmb8jg6ljmt8qBmIsMNvL	1685981396.1028483	1685981408.1047804	1685981408.3443956	1685981432.1065922	1685981432.403531	24.05913543701172	12	12.241547346115112	0.2415473461151123	36.30068278312683
1	Sadness	6Wr0L1OWkniqsLMfJuRNp0	1685981396.1028483	1685981438.1067798	1685981438.3286266	1685981462.1075435	1685981462.4614446	24.13281798362732	42	42.225778341293335	0.22577834129333496	66.35859632492065
2	Tenderness	1uirE2Am209htwgK4KVrGD	1685981396.1028483	1685981480.1088538	1685981480.3351135	1685981504.1092837	1685981504.3488297	24.013716220855713	84	84.23226523399353	0.23226523399353027	108.24598145484924
3	Tenderness	3xjwCARr4JwSaJwka9H7MQ	1685981396.1028483	1685981510.1096685	1685981510.3504794	1685981534.1112015	1685981534.3493855	23.998906135559082	114	114.24763107299805	0.24763107299804688	138.24653720855713
4	Transcendence	6uxCDET1kOLNfEOcrF3zJK	1685981396.1028483	1685981552.1115336	1685981552.3352451	1685981576.1126962	1685981576.362277	24.027031898498535	156	156.2323968410492	0.23239684104919434	180.25942873954773
5	Transcendence	6Tb7Zfo4PcSiS4TqQ4NnTh	1685981396.1028483	1685981582.1141133	1685981582.3546848	1685981606.115588	1685981606.4938602	24.139175415039062	186	186.25183653831482	0.25183653831481934	210.39101195335388
6	Tension	4PgQu8CWZAD6NSqd4mGDmE	1685981396.1028483	1685981624.1170077	1685981624.3534892	1685981648.11852	1685981648.3561578	24.002668619155884	228	228.25064086914062	0.250640869140625	252.2533094882965
7	Tension	0o9ivTBX7mjTnaUYF4Gk6t	1685981396.1028483	1685981654.119701	1685981654.3406577	1685981678.1211467	1685981678.3580797	24.01742196083069	258	258.23780941963196	0.237809419631958	282.25523138046265
8	Power	0jQBEvhlnHrzPpLVX0NKIh	1685981396.1028483	1685981696.1219902	1685981696.3980043	1685981720.1226306	1685981720.4027205	24.004716157913208	300	300.2951560020447	0.29515600204467773	324.2998721599579
9	Power	4GdHkkbUtc63Jr3JI5Pm19	1685981396.1028483	1685981726.1232984	1685981726.3520489	1685981750.1242259	1685981750.346235	23.99418616294861	330	330.2492005825043	0.24920058250427246	354.2433867454529
10	Joyful activation	4eoFmrwfkSevr8Gegsxyuo	1685981396.1028483	1685981768.1247587	1685981768.3546271	1685981792.126619	1685981792.3766034	24.021976232528687	372	372.2517788410187	0.25177884101867676	396.27375507354736
11	Joyful activation	5e0O7MjhNHq9G67qDFM8nR	1685981396.1028483	1685981798.128089	1685981798.3560119	1685981822.1284373	1685981822.354416	23.998404026031494	402	402.2531635761261	0.25316357612609863	426.2515676021576
12	Nostalgia	1JIvoW6neJrFd1ES2aZZvh	1685981396.1028483	1685981840.1299717	1685981840.358621	1685981864.1304271	1685981864.6455448	24.28692388534546	444	444.2557725906372	0.25577259063720703	468.54269647598267
13	Nostalgia	2AX5E86cn9n2dgioZEjirI	1685981396.1028483	1685981870.1319447	1685981870.3539925	1685981894.1320565	1685981894.4184017	24.064409255981445	474	474.2511441707611	0.2511441707611084	498.31555342674255
14	Peacefulness	0YxUyFzBQiFquwz4raExRB	1685981396.1028483	1685981912.1326013	1685981912.4105651	1685981936.1328368	1685981936.4866009	24.076035737991333	516	516.3077168464661	0.30771684646606445	540.3837525844574
15	Peacefulness	0DM6vcY11eSbTi9lSjvqjh	1685981396.1028483	1685981942.133846	1685981942.3656185	1685981966.1340244	1685981966.35432	23.988701581954956	546	546.2627701759338	0.2627701759338379	570.2514717578888
16	Wonder	3kuuKgkJKTaQGTslJ4rY9i	1685981396.1028483	1685981984.1353426	1685981984.3632727	1685982008.1356635	1685982008.3509614	23.987688779830933	588	588.2604243755341	0.2604243755340576	612.248113155365
17	Wonder	5m17ITVv8Mva7X5HYRSClh	1685981396.1028483	1685982014.135701	1685982014.3620148	1685982038.1375277	1685982038.372259	24.010244131088257	618	618.2591664791107	0.2591664791107178	642.269410610199
