	emotion	trackID	timestamp0	before_music_start	after_music_start	before_noise_start	after_noise_start	music_duration	theo_music_onset	true_music_onset	diff_onset	true_noise_onset
0	Sadness	0bmb8jg6ljmt8qBmIsMNvL	1685635941.2612004	1685635953.262281	1685635953.4894602	1685635977.2625856	1685635977.4798098	23.990349531173706	12	12.228259801864624	0.22825980186462402	36.21860933303833
1	Sadness	45366JXjg6UYJfVp50w9pa	1685635941.2612004	1685635983.2641256	1685635983.5005047	1685636007.2653396	1685636007.696449	24.19594430923462	42	42.239304304122925	0.2393043041229248	66.43524861335754
2	Peacefulness	2jdAk8ATWIL3dwT47XpRfu	1685635941.2612004	1685636025.2655857	1685636025.5593436	1685636049.2674248	1685636049.5611055	24.00176191329956	84	84.29814314842224	0.2981431484222412	108.2999050617218
3	Peacefulness	1OEoNpiyqBghuEUaT6Je6U	1685635941.2612004	1685636055.267836	1685636055.5943725	1685636079.269582	1685636079.496418	23.902045488357544	114	114.333172082901	0.333172082901001	138.23521757125854
4	Wonder	7Fg4jpwpkdkGCvq1rrXnvx	1685635941.2612004	1685636097.2707236	1685636097.4863853	1685636121.2722752	1685636121.4949903	24.008605003356934	156	156.22518491744995	0.22518491744995117	180.23378992080688
5	Wonder	3q9npStSssk7sZWotiNQLK	1685635941.2612004	1685636127.2733026	1685636127.500464	1685636151.274811	1685636151.566245	24.065781116485596	186	186.2392635345459	0.23926353454589844	210.3050446510315
6	Transcendence	7va6NoKrAACTiCVBYxUdRi	1685635941.2612004	1685636169.2753031	1685636169.5647352	1685636193.2753675	1685636193.5760324	24.01129722595215	228	228.30353474617004	0.30353474617004395	252.3148319721222
7	Transcendence	25tZHMv3ctlzqDaHAeuU9c	1685635941.2612004	1685636199.2754042	1685636199.5649025	1685636223.2763963	1685636223.5023482	23.937445640563965	258	258.3037021160126	0.30370211601257324	282.24114775657654
8	Tension	2Q6RiCAKOrxRYtvl9pcpjY	1685635941.2612004	1685636241.277185	1685636241.5182924	1685636265.2777915	1685636265.6699357	24.1516432762146	300	300.25709199905396	0.2570919990539551	324.40873527526855
9	Tension	4xHWH1jwV5j4mBYRhxPbwZ	1685635941.2612004	1685636271.278742	1685636271.5132196	1685636295.2800891	1685636295.5734997	24.060280084609985	330	330.2520191669464	0.25201916694641113	354.3122992515564
10	Tenderness	0aNCFJfB48ZPn8ibcqvMiZ	1685635941.2612004	1685636313.2815862	1685636313.5003345	1685636337.2824242	1685636337.5303454	24.03001093864441	372	372.23913407325745	0.2391340732574463	396.26914501190186
11	Tenderness	6zC0mpGYwbNTpk9SKwh08f	1685635941.2612004	1685636343.2824984	1685636343.5352168	1685636367.28401	1685636367.518277	23.983060121536255	402	402.27401638031006	0.2740163803100586	426.2570765018463
12	Joyful activation	0w07a1vsKahQMM0RnPXHVT	1685635941.2612004	1685636385.28419	1685636385.5207283	1685636409.2846303	1685636409.5888205	24.068092107772827	444	444.25952792167664	0.25952792167663574	468.32762002944946
13	Joyful activation	4cOdK2wGLETKBW3PvgPWqT	1685635941.2612004	1685636415.2856402	1685636415.516371	1685636439.2861671	1685636439.5694635	24.05309247970581	474	474.255170583725	0.2551705837249756	498.3082630634308
14	Nostalgia	5wQnmLuC1W7ATsArWACrgW	1685635941.2612004	1685636457.2868664	1685636457.6016386	1685636481.2876337	1685636481.9159281	24.314289569854736	516	516.3404381275177	0.3404381275177002	540.6547276973724
15	Nostalgia	1XyqWJm41Te264Rizhg1gh	1685635941.2612004	1685636487.2894397	1685636487.5212884	1685636511.291397	1685636511.7176857	24.196397304534912	546	546.260087966919	0.2600879669189453	570.4564852714539
16	Power	59WN2psjkt1tyaxjspN8fp	1685635941.2612004	1685636529.2926927	1685636529.5137033	1685636553.2935734	1685636553.51463	24.000926733016968	588	588.2525029182434	0.2525029182434082	612.2534296512604
17	Power	4dVbhS6OiYvFikshyaQaCN	1685635941.2612004	1685636559.2952483	1685636559.5558884	1685636583.296486	1685636583.579286	24.02339768409729	618	618.2946879863739	0.29468798637390137	642.3180856704712
