	emotion	trackID	timestamp0	before_music_start	after_music_start	before_noise_start	after_noise_start	music_duration	theo_music_onset	true_music_onset	diff_onset	true_noise_onset
0	Joyful activation	6m5NwZvZ8qeNVPeF4sSN3A	1689864810.568513	1689864822.5714006	1689864822.8903797	1689864846.57292	1689864846.8169827	23.926603078842163	12	12.321866750717163	0.3218667507171631	36.248469829559326
1	Joyful activation	5FiB1uNoGZE4PenzZd7Imu	1689864810.568513	1689864852.574436	1689864852.827659	1689864876.574864	1689864876.8112183	23.983559370040894	42	42.259145975112915	0.25914597511291504	66.24270534515381
2	Power	717oSBYrcR8awQgUsmyE32	1689864810.568513	1689864894.5766976	1689864894.809443	1689864918.5776389	1689864918.802669	23.993226051330566	84	84.24093008041382	0.24093008041381836	108.23415613174438
3	Power	0snQkGI5qnAmohLE7jTsTn	1689864810.568513	1689864924.578615	1689864924.806204	1689864948.5796645	1689864949.0060918	24.19988775253296	114	114.23769116401672	0.23769116401672363	138.43757891654968
4	Nostalgia	2kRFrWaLWiKq48YYVdGcm8	1689864810.568513	1689864966.5801508	1689864966.8047075	1689864990.580288	1689864990.8219116	24.01720404624939	156	156.2361946105957	0.23619461059570312	180.2533986568451
5	Nostalgia	2KK87N80r99YquD4rfonFk	1689864810.568513	1689864996.580598	1689864996.827373	1689865020.58246	1689865020.9566753	24.129302263259888	186	186.25886011123657	0.25886011123657227	210.38816237449646
6	Transcendence	4T2PrxnP1BnBe5Kwilx0ul	1689864810.568513	1689865038.583112	1689865038.8039403	1689865062.5831556	1689865062.8178978	24.013957500457764	228	228.23542737960815	0.2354273796081543	252.24938488006592
7	Transcendence	7yWT9m9UEI06Be9nb7M5LB	1689864810.568513	1689865068.5844116	1689865068.8218572	1689865092.5862405	1689865092.8823547	24.060497522354126	258	258.25334429740906	0.2533442974090576	282.3138418197632
8	Sadness	5gJvJ18ZCVdiLXfczZaKgL	1689864810.568513	1689865110.5864744	1689865110.8302248	1689865134.5864842	1689865134.816004	23.985779285430908	300	300.2617118358612	0.26171183586120605	324.2474911212921
9	Sadness	1kgdslQYmeTR4thk9whoRw	1689864810.568513	1689865140.5878947	1689865140.8317807	1689865164.5884452	1689865164.8199615	23.9881808757782	330	330.2632677555084	0.26326775550842285	354.2514486312866
10	Tenderness	0YJ9FWWHn9EfnN0lHwbzvV	1689864810.568513	1689865182.5898323	1689865182.7712617	1689865206.5909004	1689865206.8986819	24.12742018699646	372	372.2027487754822	0.20274877548217773	396.33016896247864
11	Tenderness	23khhseCLQqVMCIT1WMAns	1689864810.568513	1689865212.5926964	1689865212.8545523	1689865236.5928156	1689865236.828371	23.9738187789917	402	402.286039352417	0.2860393524169922	426.2598581314087
12	Tension	2OWzoQiL6VDTczQwBxmWVx	1689864810.568513	1689865254.5940511	1689865254.8128633	1689865278.5960064	1689865279.0449312	24.232067823410034	444	444.2443504333496	0.24435043334960938	468.47641825675964
13	Tension	1Lfe3Hd43xUMVrGwHqfZ3l	1689864810.568513	1689865284.5964785	1689865284.8230574	1689865308.5969024	1689865308.8231742	24.00011682510376	474	474.25454449653625	0.2545444965362549	498.25466132164
14	Wonder	5GbVzc6Ex5LYlLJqzRQhuy	1689864810.568513	1689865326.5979981	1689865326.8368204	1689865350.5994406	1689865350.8381526	24.00133228302002	516	516.2683074474335	0.2683074474334717	540.2696397304535
15	Wonder	17i5jLpzndlQhbS4SrTd0B	1689864810.568513	1689865356.599677	1689865356.8358235	1689865380.6000102	1689865380.8521676	24.01634407043457	546	546.2673106193542	0.26731061935424805	570.2836546897888
16	Peacefulness	674PCjNIlNaiQACRumz7Ha	1689864810.568513	1689865398.6006477	1689865398.913478	1689865422.6020796	1689865422.835412	23.921934127807617	588	588.3449649810791	0.34496498107910156	612.2668991088867
17	Peacefulness	1cmigB9I6IRpFqjIbzvSQB	1689864810.568513	1689865428.6024306	1689865428.8358347	1689865452.6038508	1689865452.8008797	23.96504497528076	618	618.2673218250275	0.2673218250274658	642.2323668003082
