	emotion	trackID	timestamp0	before_music_start	after_music_start	before_noise_start	after_noise_start	music_duration	theo_music_onset	true_music_onset	diff_onset	true_noise_onset
0	Peacefulness	7fP1rYLOp7Yj7v9RCNRufc	1689785296.6362836	1689785308.6381211	1689785308.89714	1689785332.6387959	1689785332.9457436	24.048603534698486	12	12.26085638999939	0.26085638999938965	36.309459924697876
1	Peacefulness	6gEV64DR6tymTFOE4QLxdc	1689785296.6362836	1689785338.6399574	1689785339.0667675	1689785362.6418421	1689785362.870986	23.804218530654907	42	42.4304838180542	0.4304838180541992	66.2347023487091
2	Power	0N4OP61tVUsFczWiiGMEWX	1689785296.6362836	1689785380.6435983	1689785380.874012	1689785404.6439078	1689785404.921622	24.04761004447937	84	84.23772835731506	0.23772835731506348	108.28533840179443
3	Power	1nmRZ6Q4lXtCHESNfTSeOS	1689785296.6362836	1689785410.6441662	1689785410.8820355	1689785434.64578	1689785434.9557443	24.0737087726593	114	114.24575185775757	0.24575185775756836	138.31946063041687
4	Wonder	4HQN9u4uzSN3yPo5q5JJ4h	1689785296.6362836	1689785452.647383	1689785452.883704	1689785476.6492667	1689785476.8777692	23.994065284729004	156	156.24742031097412	0.2474203109741211	180.24148559570312
5	Wonder	7MIN37CiVP1lVjqKNmLMWk	1689785296.6362836	1689785482.649449	1689785482.8926237	1689785506.649583	1689785506.8868005	23.994176864624023	186	186.25634002685547	0.25634002685546875	210.2505168914795
6	Nostalgia	4mvb2QrG9ea14U9BQ8U9Q0	1689785296.6362836	1689785524.6503785	1689785524.9312353	1689785548.6505733	1689785548.8992946	23.968059301376343	228	228.2949516773224	0.2949516773223877	252.26301097869873
7	Nostalgia	0eHQwnJbapCEv23ekhq1VD	1689785296.6362836	1689785554.651063	1689785554.917736	1689785578.651968	1689785579.0303738	24.112637758255005	258	258.28145241737366	0.2814524173736572	282.39409017562866
8	Tension	6cgIf3C3iwK9vN72PPtqaB	1689785296.6362836	1689785596.6531613	1689785596.886719	1689785620.653596	1689785620.949645	24.062926054000854	300	300.25043535232544	0.25043535232543945	324.3133614063263
9	Tension	6p0hrqwduCH0DbqyJfbKOV	1689785296.6362836	1689785626.6544535	1689785626.9768674	1689785650.6548457	1689785650.9051123	23.928244829177856	330	330.34058380126953	0.34058380126953125	354.2688286304474
10	Tenderness	0PGZrRaLLeRDm2RyvkCwni	1689785296.6362836	1689785668.6558099	1689785669.0102253	1689785692.657734	1689785693.0263722	24.016146898269653	372	372.37394165992737	0.37394165992736816	396.390088558197
11	Tenderness	3fACD4HoiywCRscYBqOVYZ	1689785296.6362836	1689785698.658836	1689785698.8906667	1689785722.6606221	1689785722.898908	24.008241176605225	402	402.2543830871582	0.2543830871582031	426.2626242637634
12	Joyful activation	3U34tMYhMbr6tBWZdCUp6f	1689785296.6362836	1689785740.6608937	1689785740.8960216	1689785764.6628146	1689785765.0855489	24.1895272731781	444	444.2597379684448	0.2597379684448242	468.4492652416229
13	Joyful activation	1qbt0lhWF7LGtPFA4DxXjt	1689785296.6362836	1689785770.6629994	1689785770.8915894	1689785794.6648564	1689785794.8909087	23.999319314956665	474	474.2553057670593	0.25530576705932617	498.254625082016
14	Transcendence	3VcSwitmWZQZVgRnABpmik	1689785296.6362836	1689785812.6661575	1689785812.9125102	1689785836.6671135	1689785836.889419	23.976908922195435	516	516.2762265205383	0.2762265205383301	540.2531354427338
15	Transcendence	53LqxOALGMKL9XtDDF9IQG	1689785296.6362836	1689785842.6681008	1689785842.9970222	1689785866.6686935	1689785867.036293	24.039270877838135	546	546.3607385158539	0.36073851585388184	570.400009393692
16	Sadness	4sZyGMVH9WFFm3qFo0WCBV	1689785296.6362836	1689785884.6700666	1689785884.903526	1689785908.6706731	1689785908.968579	24.06505298614502	588	588.2672424316406	0.267242431640625	612.3322954177856
17	Sadness	1wy0VLQFdSZxhYDWuANvp0	1689785296.6362836	1689785914.671573	1689785914.9080343	1689785938.673253	1689785939.0251534	24.117119073867798	618	618.2717506885529	0.27175068855285645	642.3888697624207
